,0,1,2,3,4
0,0.016016006469726562,0.019008874893188477,0.019015073776245117,0.024021387100219727,0.018013715744018555
1,0.021024465560913086,0.015010833740234375,0.016007661819458008,0.018016338348388672,0.017014503479003906
2,0.017015457153320312,0.019018173217773438,0.024018526077270508,0.018016815185546875,0.01901388168334961
3,0.01801443099975586,0.016007661819458008,0.015007734298706055,0.021013736724853516,0.019013404846191406
4,0.020014524459838867,0.020013093948364258,0.023017168045043945,0.02201390266418457,0.013019323348999023
5,0.018015146255493164,0.028022289276123047,0.01300358772277832,0.0200192928314209,0.008003711700439453
6,0.014008283615112305,0.021016359329223633,0.019009113311767578,0.016013145446777344,0.006004810333251953
7,0.015012979507446289,0.02101612091064453,0.024016141891479492,0.009006500244140625,0.010007143020629883
8,0.015008926391601562,0.02101278305053711,0.01701188087463379,0.00800633430480957,0.005003929138183594
9,0.02000904083251953,0.02101278305053711,0.01600956916809082,0.010007381439208984,0.005004167556762695
