,0,1,2,3,4
0,0.2709254754533393,0.3185596310596311,0.3185596310596311,0.3185596310596311,0.3185596310596311
1,0.26853190171381375,0.277504105090312,0.277504105090312,0.277504105090312,0.277504105090312
2,0.2765785551490737,0.28376289437930863,0.28737796037703267,0.28737796037703267,0.28737796037703267
3,0.27873570865617864,0.28385737049029147,0.2774601529038517,0.2774601529038517,0.2774601529038517
4,0.2739968190313517,0.2779478300588239,0.282913046353847,0.282913046353847,0.282913046353847
5,0.2750258769455209,0.27825739309634206,0.28109527850948196,0.28028347571604684,0.28028347571604684
6,0.27744516288213794,0.2801844739048784,0.28258871178130995,0.2794988055075079,0.2794988055075079
7,0.277442841305131,0.2798149893758221,0.2818961300046935,0.277442841305131,0.2810035842293907
8,0.27770225331032516,0.2797946848349181,0.2816298492588992,0.27770225331032516,0.2779635207723263
9,0.27162094394465197,0.2734784450405104,0.2751072310677899,0.27162094394465197,0.2814198556055781
