,0,1,2,3,4
0,0.016015291213989258,0.01901984214782715,0.017014265060424805,0.02101731300354004,0.01601266860961914
1,0.018009424209594727,0.019014596939086914,0.020020723342895508,0.02302074432373047,0.024019956588745117
2,0.020009994506835938,0.02101445198059082,0.018014907836914062,0.01901555061340332,0.02101922035217285
3,0.0170135498046875,0.02002263069152832,0.02202463150024414,0.01401209831237793,0.014007806777954102
4,0.02201247215270996,0.021015644073486328,0.025019407272338867,0.02402019500732422,0.011009454727172852
5,0.021016597747802734,0.01601243019104004,0.01801300048828125,0.016008853912353516,0.00900411605834961
6,0.02101755142211914,0.02602410316467285,0.018013477325439453,0.014011144638061523,0.008004188537597656
7,0.018015146255493164,0.022020339965820312,0.02200603485107422,0.008005619049072266,0.006003618240356445
8,0.01901721954345703,0.0220186710357666,0.02102041244506836,0.009007453918457031,0.005003690719604492
9,0.02701878547668457,0.016018390655517578,0.010007381439208984,0.0060045719146728516,0.007005214691162109
