,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
71,5,0.017303899978287518,2.0,3606.0,False,600,0.5,1024
72,6,1.1017498999717645,0.0,4208.0,False,600,0.5,1024
73,0,0.017325199965853244,10.0,600.0,False,600,0.75,1024
74,1,1.1373086999519728,1.0,1202.0,False,600,0.75,1024
75,2,2.3654975999961607,1.0,1803.0,False,600,0.75,1024
76,3,3.5037455999990925,1.0,2404.0,False,600,0.75,1024
77,4,4.669162199948914,1.0,3005.0,False,600,0.75,1024
78,5,0.017303899978287518,1.0,3606.0,False,600,0.75,1024
79,6,1.1017498999717645,1.0,4207.0,False,600,0.75,1024
80,7,2.2653732000035234,1.0,4808.0,False,600,0.75,1024
81,8,3.4329602999496274,1.0,5409.0,False,600,0.75,1024
82,9,4.623521299974527,1.0,6010.0,False,600,0.75,1024
83,10,0.015264800051227212,1.0,6611.0,False,600,0.75,1024
84,11,1.115976800036151,1.0,7212.0,False,600,0.75,1024
85,12,2.277242300042417,0.0,7814.0,False,600,0.75,1024
