,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,23.0,0,0.0009092000109376386,"[1, 10, 18, 17, 11, 15, 11, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",geometric,0.1,0.99,0.001,0.09999908622762814,0.1,1024
1,1,22.0,2,0.0034189000143669546,"[1, 10, 18, 17, 11, 15, 10, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",geometric,0.1,0.99,0.001,0.09999656394969418,0.1,1024
2,2,19.0,4,0.0054330000129994005,"[1, 10, 15, 17, 11, 15, 10, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",geometric,0.1,0.99,0.001,0.099994539801592,0.1,1024
3,4,17.0,7,0.007483300010790117,"[1, 10, 15, 17, 11, 15, 10, 0, 4, 8, 10, 10, 12, 5, 11, 15, 18, 6, 2, 14]",geometric,0.1,0.99,0.001,0.09999247931497761,0.1,1024
4,8,14.0,13,0.010596100008115172,"[1, 10, 15, 17, 11, 15, 10, 0, 4, 8, 10, 10, 12, 5, 11, 0, 18, 6, 16, 14]",geometric,0.1,0.99,0.001,0.09998935113065047,0.1,1024
5,16,11.0,23,0.015101100012543611,"[1, 10, 15, 17, 19, 15, 10, 0, 4, 8, 2, 10, 12, 5, 11, 0, 18, 6, 16, 14]",geometric,0.1,0.99,0.001,0.09998482403897715,0.1,1024
6,32,10.0,43,0.024824700012686662,"[1, 13, 6, 17, 19, 15, 10, 0, 4, 8, 2, 10, 12, 18, 11, 0, 18, 6, 16, 3]",geometric,0.1,0.99,0.001,0.09997505345490917,0.1,1024
7,64,7.0,87,0.04321650000929367,"[1, 13, 6, 17, 19, 15, 13, 0, 2, 0, 5, 10, 12, 5, 11, 18, 3, 0, 16, 3]",geometric,0.1,0.99,0.001,0.09995657539726041,0.1,1024
8,128,5.0,160,0.0752418000047328,"[1, 4, 6, 15, 19, 15, 13, 0, 2, 0, 5, 10, 14, 0, 11, 18, 12, 0, 16, 3]",geometric,0.1,0.99,0.001,0.09992440804909453,0.1,1024
9,256,4.0,302,0.16064970000297762,"[1, 9, 6, 3, 19, 15, 13, 0, 17, 8, 5, 10, 14, 1, 17, 18, 12, 7, 4, 11]",geometric,0.1,0.99,0.001,0.09983867192988269,0.1,1024
10,512,1.0,573,0.3248887000081595,"[18, 9, 7, 3, 19, 15, 13, 0, 17, 8, 5, 2, 14, 1, 18, 12, 6, 4, 16, 11]",geometric,0.1,0.99,0.001,0.09967400845503475,0.1,1024
11,1024,1.0,1095,0.6533084000111558,"[3, 9, 7, 15, 0, 19, 13, 1, 17, 8, 5, 2, 14, 1, 18, 12, 6, 4, 16, 11]",geometric,0.1,0.99,0.001,0.09934555400360773,0.1,1024
12,0,23.0,0,0.000934600000618957,"[1, 10, 18, 17, 11, 15, 11, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",geometric,0.5,0.99,0.001,0.4999953035001098,0.5,1024
13,1,22.0,2,0.003921600000467151,"[1, 10, 18, 17, 11, 15, 10, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",geometric,0.5,0.99,0.001,0.49998029368980496,0.5,1024
14,2,19.0,4,0.006611499993596226,"[1, 10, 15, 17, 11, 15, 10, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",geometric,0.5,0.99,0.001,0.4999667772060874,0.5,1024
15,4,17.0,7,0.009657599992351606,"[1, 10, 15, 17, 11, 15, 10, 0, 4, 8, 10, 10, 12, 5, 11, 15, 18, 6, 2, 14]",geometric,0.5,0.99,0.001,0.4999514712934568,0.5,1024
16,8,14.0,13,0.01563979999627918,"[1, 10, 15, 17, 11, 15, 10, 0, 4, 8, 10, 10, 12, 5, 11, 0, 18, 6, 16, 14]",geometric,0.5,0.99,0.001,0.4999214135551544,0.5,1024
17,16,11.0,23,0.021571699995547533,"[1, 10, 15, 17, 19, 15, 10, 0, 4, 8, 2, 10, 12, 5, 11, 0, 18, 6, 16, 14]",geometric,0.5,0.99,0.001,0.4998916103350745,0.5,1024
18,32,10.0,43,0.03238469999632798,"[1, 13, 6, 17, 19, 15, 10, 0, 4, 8, 2, 10, 12, 18, 11, 0, 18, 6, 16, 3]",geometric,0.5,0.99,0.001,0.49983728792522547,0.5,1024
19,64,8.0,88,0.051495299994712695,"[1, 13, 6, 17, 19, 15, 13, 16, 2, 0, 5, 10, 12, 5, 11, 18, 3, 0, 16, 3]",geometric,0.5,0.99,0.001,0.49974129442175974,0.5,1024
20,128,4.0,162,0.08445330000540707,"[1, 4, 6, 15, 19, 15, 13, 7, 2, 0, 5, 10, 14, 0, 11, 18, 12, 0, 16, 3]",geometric,0.5,0.99,0.001,0.49957578804313957,0.5,1024
21,256,2.0,300,0.1479191999969771,"[1, 9, 6, 15, 19, 11, 13, 7, 17, 2, 5, 10, 14, 0, 6, 18, 12, 0, 16, 8]",geometric,0.5,0.99,0.001,0.4992572334295934,0.5,1024
