,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,10.0,200,0.017541399982292205,"[1, 10, 2, 1, 8, 11, 11, 11, 0, 7, 4, 8, 10, 10, 11, 4, 11, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 11, 5, 1, 7, 4, 11, 3, 7, 0]",200,0.25,1024
1,1,2.0,402,0.04193389997817576,"[7, 7, 3, 2, 10, 5, 11, 3, 8, 1, 3, 5, 5, 9, 4, 2, 6, 4, 3, 5, 7, 10, 9, 7, 1, 11, 1, 7, 1, 3, 7, 3, 9, 4, 8, 10, 0, 7, 0, 4]",200,0.25,1024
2,2,1.0,604,0.0715784999774769,"[7, 7, 3, 2, 11, 5, 11, 3, 2, 1, 3, 10, 3, 9, 3, 4, 8, 7, 3, 5, 1, 10, 9, 7, 1, 11, 1, 7, 1, 2, 9, 10, 9, 8, 8, 2, 0, 7, 1, 4]",200,0.25,1024
3,4,1.0,1006,0.1405181000009179,"[7, 7, 3, 2, 11, 5, 11, 3, 2, 1, 3, 10, 3, 9, 3, 4, 8, 7, 3, 5, 1, 10, 9, 7, 1, 11, 1, 7, 1, 2, 9, 10, 9, 8, 8, 2, 0, 7, 1, 4]",200,0.25,1024
4,8,1.0,1810,0.26272890000836924,"[7, 7, 3, 2, 11, 5, 11, 3, 2, 1, 3, 10, 3, 9, 3, 4, 8, 7, 3, 5, 1, 10, 9, 7, 1, 11, 1, 7, 1, 2, 9, 10, 9, 8, 8, 2, 0, 7, 1, 4]",200,0.25,1024
5,16,0.0,2414,0.35364709998248145,"[3, 10, 0, 3, 7, 7, 7, 5, 8, 0, 0, 6, 6, 2, 0, 3, 7, 7, 5, 5, 4, 8, 6, 4, 3, 0, 4, 9, 9, 4, 2, 9, 10, 5, 2, 6, 3, 4, 6, 2]",200,0.25,1024
6,32,0.0,2414,0.35364709998248145,"[3, 10, 0, 3, 7, 7, 7, 5, 8, 0, 0, 6, 6, 2, 0, 3, 7, 7, 5, 5, 4, 8, 6, 4, 3, 0, 4, 9, 9, 4, 2, 9, 10, 5, 2, 6, 3, 4, 6, 2]",200,0.25,1024
7,64,0.0,2414,0.35364709998248145,"[3, 10, 0, 3, 7, 7, 7, 5, 8, 0, 0, 6, 6, 2, 0, 3, 7, 7, 5, 5, 4, 8, 6, 4, 3, 0, 4, 9, 9, 4, 2, 9, 10, 5, 2, 6, 3, 4, 6, 2]",200,0.25,1024
8,128,0.0,2414,0.35364709998248145,"[3, 10, 0, 3, 7, 7, 7, 5, 8, 0, 0, 6, 6, 2, 0, 3, 7, 7, 5, 5, 4, 8, 6, 4, 3, 0, 4, 9, 9, 4, 2, 9, 10, 5, 2, 6, 3, 4, 6, 2]",200,0.25,1024
9,256,0.0,2414,0.35364709998248145,"[3, 10, 0, 3, 7, 7, 7, 5, 8, 0, 0, 6, 6, 2, 0, 3, 7, 7, 5, 5, 4, 8, 6, 4, 3, 0, 4, 9, 9, 4, 2, 9, 10, 5, 2, 6, 3, 4, 6, 2]",200,0.25,1024
