,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,10.0,0,0.00012180001067463309,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",geometric,0.1,0.99,0.001,0.0999998775869735,0.1,1024
1,1,10.0,2,0.002305700007127598,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",geometric,0.1,0.99,0.001,0.09999768272090442,0.1,1024
2,2,10.0,4,0.0036623000050894916,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",geometric,0.1,0.99,0.001,0.09999631933323347,0.1,1024
3,4,10.0,6,0.004759500006912276,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",geometric,0.1,0.99,0.001,0.09999521665704908,0.1,1024
4,8,14.0,14,0.005914900000789203,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",geometric,0.1,0.99,0.001,0.09999405550353742,0.1,1024
5,16,14.0,26,0.007235700002638623,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]",geometric,0.1,0.99,0.001,0.09999272814289618,0.1,1024
6,32,15.0,48,0.008981700011645444,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",geometric,0.1,0.99,0.001,0.09999097349724805,0.1,1024
7,64,15.0,89,0.011578000005101785,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0]",geometric,0.1,0.99,0.001,0.09998836439813236,0.1,1024
8,128,17.0,172,0.016709400006220676,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",geometric,0.1,0.99,0.001,0.09998320790183335,0.1,1024
9,256,18.0,319,0.030043100006878376,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",geometric,0.1,0.99,0.001,0.09996981023351247,0.1,1024
10,512,18.0,607,0.0692723000101978,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",geometric,0.1,0.99,0.001,0.09993040324174185,0.1,1024
11,1024,18.0,1169,0.2091633000090951,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",geometric,0.1,0.99,0.001,0.09979000465805282,0.1,1024
12,0,10.0,0,7.840000034775585e-05,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",geometric,0.5,0.99,0.001,0.499999606026988,0.5,1024
13,1,10.0,2,0.0021179000032134354,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",geometric,0.5,0.99,0.001,0.49998935731010025,0.5,1024
14,2,10.0,4,0.004917800004477613,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",geometric,0.5,0.99,0.001,0.4999752878398583,0.5,1024
