,Iteration,Time,Fitness,FEvals,Temperature,max_iters
86,5,0.008263600000645965,5.0,6.0,1.0,1024
87,6,0.00834590004524216,6.0,8.0,1.0,1024
88,7,0.00843170000007376,5.0,10.0,1.0,1024
89,8,0.008496700029354542,5.0,11.0,1.0,1024
90,9,0.010753900045529008,5.0,13.0,1.0,1024
91,10,0.010853300045710057,5.0,14.0,1.0,1024
92,11,0.01094170002033934,5.0,16.0,1.0,1024
93,12,0.011002700019162148,5.0,17.0,1.0,1024
94,13,0.011062400008086115,6.0,19.0,1.0,1024
95,14,0.011142500035930425,4.0,21.0,1.0,1024
96,15,0.011226700036786497,4.0,23.0,1.0,1024
97,16,0.011308000015560538,2.0,25.0,1.0,1024
98,17,0.013088200008496642,2.0,27.0,1.0,1024
99,18,0.013188700017053634,2.0,29.0,1.0,1024
100,19,0.013251800031866878,2.0,30.0,1.0,1024
101,20,0.01331220002612099,2.0,32.0,1.0,1024
102,21,0.013396000023931265,2.0,34.0,1.0,1024
103,22,0.013456700020469725,2.0,35.0,1.0,1024
104,23,0.013614800001960248,2.0,37.0,1.0,1024
105,24,0.013717500027269125,2.0,39.0,1.0,1024
106,25,0.013954200025182217,2.0,41.0,1.0,1024
107,26,0.014186300046276301,1.0,43.0,1.0,1024
108,27,0.00020539999241009355,1.0,45.0,1.0,1024
109,28,0.002336899982765317,0.0,47.0,1.0,1024
110,0,0.00035170000046491623,5.0,0.0,2.0,1024
111,1,0.0027358000515960157,6.0,2.0,2.0,1024
112,2,0.004453400033526123,6.0,3.0,2.0,1024
113,3,0.006200200004968792,6.0,5.0,2.0,1024
114,4,0.006288700038567185,6.0,6.0,2.0,1024
115,5,0.008263600000645965,6.0,7.0,2.0,1024
116,6,0.00834590004524216,7.0,9.0,2.0,1024
117,7,0.00843170000007376,5.0,11.0,2.0,1024
118,8,0.008496700029354542,5.0,12.0,2.0,1024
119,9,0.010753900045529008,5.0,14.0,2.0,1024
120,10,0.010853300045710057,5.0,15.0,2.0,1024
121,11,0.01094170002033934,5.0,17.0,2.0,1024
122,12,0.011002700019162148,5.0,18.0,2.0,1024
123,13,0.011062400008086115,6.0,20.0,2.0,1024
124,14,0.011142500035930425,4.0,22.0,2.0,1024
125,15,0.011226700036786497,4.0,24.0,2.0,1024
126,16,0.011308000015560538,2.0,26.0,2.0,1024
127,17,0.013088200008496642,2.0,28.0,2.0,1024
128,18,0.013188700017053634,2.0,30.0,2.0,1024
129,19,0.013251800031866878,2.0,31.0,2.0,1024
130,20,0.01331220002612099,2.0,33.0,2.0,1024
131,21,0.013396000023931265,2.0,35.0,2.0,1024
132,22,0.013456700020469725,2.0,36.0,2.0,1024
133,23,0.013614800001960248,2.0,38.0,2.0,1024
134,24,0.013717500027269125,2.0,40.0,2.0,1024
135,25,0.013954200025182217,2.0,42.0,2.0,1024
136,26,0.014186300046276301,1.0,44.0,2.0,1024
137,27,0.00020539999241009355,1.0,46.0,2.0,1024
138,28,0.002336899982765317,0.0,48.0,2.0,1024
139,0,0.00035170000046491623,5.0,0.0,5.0,1024
140,1,0.0027358000515960157,6.0,2.0,5.0,1024
141,2,0.004453400033526123,6.0,3.0,5.0,1024
142,3,0.006200200004968792,6.0,5.0,5.0,1024
143,4,0.006288700038567185,6.0,6.0,5.0,1024
144,5,0.008263600000645965,6.0,7.0,5.0,1024
145,6,0.00834590004524216,7.0,9.0,5.0,1024
146,7,0.00843170000007376,5.0,11.0,5.0,1024
147,8,0.008496700029354542,5.0,12.0,5.0,1024
148,9,0.010753900045529008,5.0,14.0,5.0,1024
149,10,0.010853300045710057,7.0,16.0,5.0,1024
150,11,0.01094170002033934,7.0,18.0,5.0,1024
151,12,0.011002700019162148,7.0,20.0,5.0,1024
152,13,0.011062400008086115,8.0,22.0,5.0,1024
153,14,0.011142500035930425,6.0,24.0,5.0,1024
154,15,0.011226700036786497,6.0,26.0,5.0,1024
155,16,0.011308000015560538,5.0,28.0,5.0,1024
156,17,0.013088200008496642,5.0,30.0,5.0,1024
157,18,0.013188700017053634,5.0,32.0,5.0,1024
158,19,0.013251800031866878,5.0,33.0,5.0,1024
159,20,0.01331220002612099,5.0,35.0,5.0,1024
160,21,0.013396000023931265,5.0,37.0,5.0,1024
161,22,0.013456700020469725,6.0,39.0,5.0,1024
162,23,0.013614800001960248,6.0,41.0,5.0,1024
163,24,0.013717500027269125,7.0,43.0,5.0,1024
164,25,0.013954200025182217,7.0,45.0,5.0,1024
165,26,0.014186300046276301,5.0,47.0,5.0,1024
166,27,0.00020539999241009355,4.0,49.0,5.0,1024
167,28,0.002336899982765317,4.0,51.0,5.0,1024
168,29,0.004247999982908368,5.0,53.0,5.0,1024
169,30,0.0055967000080272555,5.0,55.0,5.0,1024
170,31,0.005666000011842698,7.0,57.0,5.0,1024
171,32,0.006985199986957014,7.0,59.0,5.0,1024
172,33,0.007059100025799125,6.0,61.0,5.0,1024
173,34,0.007140500005334616,6.0,63.0,5.0,1024
174,35,0.007200199994258583,4.0,65.0,5.0,1024
175,36,0.010402499989140779,5.0,67.0,5.0,1024
176,37,0.01068680000025779,4.0,69.0,5.0,1024
177,38,0.01094770000781864,3.0,71.0,5.0,1024
178,39,0.011125000019092113,3.0,72.0,5.0,1024
179,40,0.011282699997536838,3.0,74.0,5.0,1024
180,41,0.011571799986995757,3.0,76.0,5.0,1024
181,42,0.01175639999564737,3.0,78.0,5.0,1024
182,43,0.011976599984336644,2.0,80.0,5.0,1024
183,44,0.015574999968521297,4.0,82.0,5.0,1024
184,45,0.015885200002230704,5.0,84.0,5.0,1024
185,46,0.016117999970447272,6.0,86.0,5.0,1024
186,47,0.016214000002946705,6.0,88.0,5.0,1024
187,48,0.0164443000103347,6.0,90.0,5.0,1024
188,49,0.016535800008568913,7.0,92.0,5.0,1024
189,50,0.016652700025588274,5.0,94.0,5.0,1024
190,51,0.01675720000639558,5.0,96.0,5.0,1024
191,52,0.016823099984321743,4.0,98.0,5.0,1024
192,53,0.016907599987462163,4.0,100.0,5.0,1024
193,54,0.000139000010676682,4.0,102.0,5.0,1024
194,55,0.0018048000056296587,4.0,104.0,5.0,1024
195,56,0.0044846999808214605,6.0,106.0,5.0,1024
196,57,0.006634499994106591,6.0,108.0,5.0,1024
197,58,0.0067128000082448125,6.0,110.0,5.0,1024
198,59,0.008959700004197657,6.0,112.0,5.0,1024
199,60,0.009040499979164451,4.0,114.0,5.0,1024
200,61,0.009122500021476299,5.0,116.0,5.0,1024
201,62,0.009181100002024323,5.0,118.0,5.0,1024
202,63,0.01059489999897778,5.0,120.0,5.0,1024
203,64,0.010664900008123368,4.0,122.0,5.0,1024
204,65,0.010889999975915998,4.0,124.0,5.0,1024
205,66,0.010988799971528351,4.0,126.0,5.0,1024
206,67,0.011153300001751631,4.0,128.0,5.0,1024
207,68,0.011305199994239956,5.0,130.0,5.0,1024
208,69,0.011452100006863475,5.0,132.0,5.0,1024
209,70,0.011595299991313368,5.0,134.0,5.0,1024
210,71,0.01505589997395873,5.0,136.0,5.0,1024
211,72,0.015169500024057925,4.0,138.0,5.0,1024
212,73,0.015233299985993654,3.0,140.0,5.0,1024
213,74,0.015294799988623708,3.0,141.0,5.0,1024
214,75,0.015379699994809926,3.0,142.0,5.0,1024
215,76,0.015440299990586936,4.0,144.0,5.0,1024
216,77,0.015527900017332286,4.0,146.0,5.0,1024
217,78,0.015612500021234155,3.0,148.0,5.0,1024
218,79,0.01567410002462566,3.0,150.0,5.0,1024
219,80,0.01575670001329854,2.0,152.0,5.0,1024
220,81,0.00011780002387240529,2.0,153.0,5.0,1024
221,82,0.0015718000358901918,2.0,155.0,5.0,1024
222,83,0.0036584000336006284,1.0,157.0,5.0,1024
223,84,0.005433900048956275,2.0,159.0,5.0,1024
224,85,0.005502100044395775,2.0,161.0,5.0,1024
225,86,0.007483100052922964,2.0,162.0,5.0,1024
226,87,0.0075823000515811145,1.0,164.0,5.0,1024
227,88,0.007660800009034574,2.0,166.0,5.0,1024
228,89,0.007717200031038374,2.0,167.0,5.0,1024
229,90,0.009654100053012371,1.0,169.0,5.0,1024
230,91,0.009782700042705983,0.0,171.0,5.0,1024
