,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
24,0,760.0,200,0.0043701000104192644,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4]",200,0.75,1024
25,1,760.0,401,0.019712200009962544,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4]",200,0.75,1024
26,2,793.0,603,0.03516269999090582,"[4, 4, 2, 4, 3, 2, 2, 2, 3, 4, 4, 4, 3, 3, 4, 0, 3, 3, 3, 4, 3, 3, 4, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 2, 2, 3, 3, 0, 3, 2, 4, 4, 0, 3, 4, 1, 3, 1, 2, 3, 2, 4, 4, 3, 0, 3, 2, 4, 1]",200,0.75,1024
27,4,823.0,1006,0.062482999986968935,"[4, 4, 2, 1, 3, 4, 2, 4, 3, 2, 3, 4, 4, 1, 4, 0, 4, 3, 3, 1, 3, 2, 4, 1, 4, 3, 3, 2, 3, 2, 3, 4, 2, 1, 2, 4, 1, 4, 0, 4, 1, 4, 4, 4, 3, 4, 0, 3, 1, 1, 1, 2, 4, 2, 2, 0, 3, 2, 3, 4]",200,0.75,1024
28,8,870.0,1813,0.11250799999106675,"[1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 3, 2, 3, 3, 4, 2, 2, 3, 3, 4, 3, 2, 4, 2, 1, 0, 2, 3, 4, 3, 4, 2, 4, 4, 3, 4, 2, 1, 0, 2, 1, 4, 1, 2, 4, 4, 3, 3, 3, 4, 4, 4]",200,0.75,1024
29,16,938.0,3427,0.2111746000009589,"[4, 4, 4, 3, 1, 4, 0, 1, 4, 3, 4, 4, 4, 0, 4, 4, 4, 4, 3, 4, 2, 4, 4, 4, 2, 3, 4, 3, 4, 4, 3, 2, 2, 0, 2, 3, 3, 4, 4, 3, 3, 4, 2, 4, 3, 0, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1, 3, 4, 4, 1]",200,0.75,1024
30,32,1022.0,6651,0.3986960999900475,"[4, 4, 3, 4, 0, 4, 1, 3, 4, 3, 3, 4, 4, 1, 4, 4, 0, 4, 3, 2, 3, 4, 4, 4, 4, 4, 4, 3, 1, 4, 4, 3, 3, 0, 4, 2, 4, 4, 1, 3, 4, 4, 4, 4, 4, 3, 0, 4, 4, 4, 4, 3, 4, 4, 4, 2, 4, 4, 4, 3]",200,0.75,1024
31,64,1067.0,13092,0.7781759999925271,"[4, 4, 4, 2, 0, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 1, 0, 4, 4, 4, 4, 4, 3, 0, 4, 4, 4, 3, 0, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3]",200,0.75,1024
32,128,1077.0,25962,1.5330360000079963,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]",200,0.75,1024
33,256,1078.0,51691,3.0497166000131983,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0]",200,0.75,1024
