,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,102.0,200,0.005891499997233041,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4]",200,0.25,1024
1,1,172.0,402,0.018145199996070005,"[2, 4, 2, 2, 2, 3, 4, 4, 4, 1]",200,0.25,1024
2,2,177.0,604,0.031177700002444908,"[3, 3, 4, 0, 4, 4, 4, 1, 3, 1]",200,0.25,1024
3,4,188.0,1008,0.05609919999551494,"[4, 4, 2, 4, 2, 3, 4, 4, 4, 1]",200,0.25,1024
4,8,200.0,1814,0.10549529999843799,"[4, 4, 2, 4, 4, 4, 4, 1, 4, 1]",200,0.25,1024
5,16,205.0,3426,0.2044235000066692,"[4, 4, 3, 1, 4, 4, 4, 4, 4, 1]",200,0.25,1024
6,32,207.0,6643,0.39999750000424683,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 0]",200,0.25,1024
7,64,207.0,13075,0.783404400004656,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 0]",200,0.25,1024
8,128,207.0,25939,1.5481180000060704,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 0]",200,0.25,1024
9,256,207.0,51667,3.083078399999067,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 0]",200,0.25,1024
10,512,207.0,103123,6.176118700008374,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 0]",200,0.25,1024
11,1024,207.0,105133,6.299756699998397,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 0]",200,0.25,1024
12,0,102.0,200,0.004858799991779961,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4]",200,0.5,1024
13,1,174.0,402,0.021085100001073442,"[3, 4, 4, 0, 4, 4, 1, 2, 3, 4]",200,0.5,1024
14,2,174.0,603,0.03590960000292398,"[3, 4, 4, 0, 4, 4, 1, 2, 3, 4]",200,0.5,1024
15,4,182.0,1006,0.06138689999352209,"[4, 4, 0, 4, 4, 4, 3, 0, 4, 2]",200,0.5,1024
16,8,198.0,1814,0.11386430000129621,"[4, 4, 3, 4, 3, 4, 4, 0, 4, 2]",200,0.5,1024
17,16,203.0,3424,0.21886850000009872,"[4, 4, 4, 1, 3, 4, 4, 4, 4, 1]",200,0.5,1024
18,32,207.0,6642,0.41577749999123625,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 1]",200,0.5,1024
19,64,207.0,13074,0.8102591999922879,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 1]",200,0.5,1024
20,128,207.0,25938,1.5894999000011012,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 1]",200,0.5,1024
21,256,207.0,51666,3.144751300002099,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 1]",200,0.5,1024
22,512,207.0,103122,6.307845699993777,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 1]",200,0.5,1024
23,1024,207.0,104529,6.395648499994422,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 1]",200,0.5,1024
24,0,102.0,200,0.006901599990669638,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4]",200,0.75,1024
25,1,174.0,402,0.024178599996957928,"[3, 4, 4, 0, 4, 4, 1, 2, 3, 4]",200,0.75,1024
26,2,179.0,604,0.04210880000027828,"[4, 3, 3, 0, 4, 2, 4, 4, 4, 1]",200,0.75,1024
27,4,185.0,1007,0.06917249999241903,"[4, 3, 3, 2, 4, 4, 4, 4, 2, 1]",200,0.75,1024
28,8,197.0,1814,0.11988469999050722,"[4, 4, 2, 0, 4, 4, 4, 2, 4, 3]",200,0.75,1024
29,16,204.0,3424,0.22155239999119658,"[4, 4, 4, 2, 4, 4, 4, 1, 4, 1]",200,0.75,1024
30,32,207.0,6641,0.4218910999916261,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 1]",200,0.75,1024
