,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
39,4,331.0,2006,0.12155360000906512,"[4, 2, 4, 2, 3, 1, 3, 3, 4, 4, 4, 3, 4, 3, 4, 4, 1, 3, 0, 0]",400,0.25,1024
40,8,353.0,3613,0.22370820000651293,"[4, 4, 3, 2, 3, 4, 2, 3, 4, 4, 4, 4, 4, 3, 4, 4, 2, 3, 0, 1]",400,0.25,1024
41,16,374.0,6824,0.4245965000009164,"[4, 4, 4, 1, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 4, 0, 0]",400,0.25,1024
42,32,379.0,13242,0.8226603000075556,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 4, 0, 0]",400,0.25,1024
43,64,381.0,26075,1.6201969000103418,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",400,0.25,1024
44,128,381.0,51739,3.197974600014277,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",400,0.25,1024
45,256,381.0,103067,6.335188700002618,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",400,0.25,1024
46,512,381.0,205723,12.640519300010055,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",400,0.25,1024
47,1024,381.0,214144,13.171527500002412,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",400,0.25,1024
48,0,209.0,400,0.009070599990081973,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2]",400,0.5,1024
49,1,302.0,802,0.03979569999501109,"[3, 4, 4, 2, 0, 1, 3, 4, 4, 3, 4, 2, 2, 2, 4, 4, 3, 2, 1, 1]",400,0.5,1024
50,2,318.0,1204,0.07107419999374542,"[3, 2, 3, 4, 1, 3, 4, 4, 4, 1, 3, 2, 4, 2, 4, 4, 4, 3, 3, 2]",400,0.5,1024
51,4,327.0,2007,0.12628939999558497,"[4, 3, 4, 0, 4, 4, 4, 0, 4, 4, 4, 2, 1, 4, 4, 3, 4, 3, 0, 1]",400,0.5,1024
52,8,340.0,3613,0.23554839999997057,"[4, 3, 3, 4, 4, 4, 4, 2, 4, 3, 3, 4, 4, 1, 4, 2, 1, 3, 4, 1]",400,0.5,1024
53,16,364.0,6823,0.4428736999980174,"[4, 4, 4, 4, 4, 2, 4, 3, 4, 4, 4, 3, 3, 0, 4, 4, 1, 4, 2, 0]",400,0.5,1024
54,32,378.0,13248,0.8523410999914631,"[4, 4, 4, 0, 4, 2, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 1]",400,0.5,1024
55,64,381.0,26083,1.6720617999962997,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.5,1024
56,128,381.0,51747,3.2914053999993484,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.5,1024
57,256,381.0,103075,6.5235004999995,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.5,1024
58,512,381.0,205731,12.937423399998806,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.5,1024
59,1024,381.0,222172,13.98069119999127,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.5,1024
60,0,209.0,400,0.010008700002799742,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2]",400,0.75,1024
61,1,301.0,802,0.04180300000007264,"[2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1]",400,0.75,1024
62,2,326.0,1204,0.07302630000049248,"[3, 3, 4, 2, 3, 2, 3, 4, 4, 2, 3, 4, 4, 0, 1, 3, 4, 4, 0, 4]",400,0.75,1024
63,4,333.0,2007,0.13069289999839384,"[3, 3, 4, 4, 2, 3, 3, 4, 4, 4, 2, 4, 4, 0, 2, 3, 2, 4, 0, 4]",400,0.75,1024
64,8,343.0,3613,0.23878279999189544,"[4, 4, 1, 2, 4, 2, 4, 3, 4, 3, 4, 4, 2, 2, 4, 4, 2, 4, 0, 3]",400,0.75,1024
65,16,364.0,6825,0.452676100001554,"[4, 4, 4, 1, 4, 4, 4, 2, 4, 3, 4, 4, 3, 4, 4, 3, 2, 4, 0, 1]",400,0.75,1024
66,32,379.0,13248,0.8697788999998011,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 2, 4, 4, 4, 1, 4, 4, 4, 4, 0, 1]",400,0.75,1024
67,64,381.0,26082,1.6965332999970997,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.75,1024
68,128,381.0,51746,3.3346059000032255,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.75,1024
69,256,381.0,103074,6.661919699996361,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.75,1024
70,512,381.0,205730,13.253178799990565,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.75,1024
71,1024,381.0,222572,14.33826209999097,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 0, 0]",400,0.75,1024
72,0,209.0,600,0.013588100002380088,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2]",600,0.25,1024
73,1,314.0,1202,0.05668570000852924,"[4, 1, 4, 4, 0, 2, 3, 2, 4, 3, 4, 4, 2, 0, 4, 4, 4, 3, 4, 3]",600,0.25,1024
74,2,321.0,1804,0.1032553000113694,"[4, 4, 4, 2, 3, 1, 4, 4, 3, 2, 2, 4, 1, 2, 3, 2, 2, 4, 3, 4]",600,0.25,1024
75,4,325.0,3007,0.1873249000054784,"[4, 3, 4, 2, 3, 4, 2, 4, 2, 2, 4, 3, 2, 4, 4, 4, 2, 3, 1, 3]",600,0.25,1024
76,8,353.0,5414,0.34466460000840016,"[4, 4, 4, 0, 3, 3, 2, 3, 4, 4, 4, 4, 3, 0, 4, 4, 3, 3, 0, 4]",600,0.25,1024
77,16,370.0,10223,0.6500522999995155,"[4, 4, 4, 0, 4, 3, 3, 4, 4, 2, 4, 4, 4, 3, 4, 3, 4, 4, 0, 1]",600,0.25,1024
78,32,381.0,19844,1.2648684000014327,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.25,1024
79,64,381.0,39076,2.485791099999915,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.25,1024
80,128,381.0,77540,4.914697500003967,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.25,1024
81,256,381.0,154468,9.751304400007939,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.25,1024
82,512,381.0,308324,19.455162300000666,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.25,1024
83,1024,381.0,320344,20.22179180000967,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.25,1024
84,0,209.0,600,0.014984499997808598,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2]",600,0.5,1024
85,1,303.0,1202,0.060197500002686866,"[4, 3, 4, 4, 2, 2, 4, 2, 4, 3, 4, 4, 2, 1, 0, 4, 2, 3, 4, 1]",600,0.5,1024
86,2,335.0,1804,0.10792019999644253,"[4, 4, 3, 0, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 3, 0, 4, 4, 3, 4]",600,0.5,1024
87,4,344.0,3007,0.19241459999466315,"[3, 4, 4, 1, 4, 3, 3, 2, 3, 4, 4, 3, 3, 2, 4, 4, 1, 4, 0, 3]",600,0.5,1024
88,8,351.0,5413,0.3557252000027802,"[4, 4, 4, 3, 3, 1, 3, 2, 4, 3, 4, 4, 4, 1, 3, 4, 1, 4, 0, 4]",600,0.5,1024
89,16,374.0,10225,0.6732277999981306,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 3, 4, 3, 4, 2, 4, 4, 0, 4, 0, 4]",600,0.5,1024
90,32,380.0,19843,1.3045379999966826,"[4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 0, 0]",600,0.5,1024
91,64,381.0,39076,2.5578823999967426,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.5,1024
92,128,381.0,77540,5.038014199992176,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.5,1024
93,256,381.0,154468,10.008661599989864,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.5,1024
94,512,381.0,308324,19.978347700001905,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.5,1024
95,1024,381.0,326354,21.162776600001962,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.5,1024
96,0,209.0,600,0.013564299995778129,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2]",600,0.75,1024
97,1,324.0,1202,0.06091500000911765,"[3, 2, 4, 0, 2, 2, 4, 4, 4, 3, 4, 2, 2, 2, 4, 4, 4, 4, 1, 1]",600,0.75,1024
98,2,326.0,1804,0.10992420000548009,"[3, 4, 4, 2, 2, 1, 0, 3, 4, 3, 4, 3, 3, 3, 4, 3, 2, 4, 2, 4]",600,0.75,1024
99,4,336.0,3007,0.19754720000491943,"[3, 4, 4, 4, 4, 2, 4, 4, 4, 0, 1, 2, 4, 2, 4, 4, 3, 3, 3, 1]",600,0.75,1024
100,8,349.0,5413,0.36572300000989344,"[4, 4, 2, 3, 2, 4, 2, 3, 4, 4, 4, 4, 4, 2, 4, 4, 3, 3, 0, 3]",600,0.75,1024
101,16,368.0,10224,0.6888084000092931,"[4, 4, 4, 1, 4, 4, 4, 1, 4, 3, 4, 4, 4, 3, 4, 4, 2, 4, 0, 1]",600,0.75,1024
102,32,378.0,19845,1.3294745000021067,"[4, 4, 4, 0, 4, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 4, 2, 4, 0, 1]",600,0.75,1024
103,64,381.0,39080,2.5928721000091173,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.75,1024
104,128,381.0,77544,5.130777300000773,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.75,1024
105,256,381.0,154472,10.219253999995999,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.75,1024
106,512,381.0,308328,20.360890399999334,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.75,1024
107,1024,381.0,333570,22.020328600003268,"[4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 2, 4, 0, 0]",600,0.75,1024
