,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.010668099974282086,5.0,200.0,False,200,0.25,1024
1,1,0.3197202999726869,0.0,402.0,False,200,0.25,1024
2,0,0.010668099974282086,5.0,200.0,False,200,0.5,1024
3,1,0.3197202999726869,1.0,402.0,False,200,0.5,1024
4,2,0.008746400009840727,1.0,603.0,False,200,0.5,1024
5,3,0.32059770001797006,1.0,804.0,False,200,0.5,1024
6,4,0.6375660000485368,0.0,1006.0,False,200,0.5,1024
7,0,0.010668099974282086,5.0,200.0,False,200,0.75,1024
8,1,0.3197202999726869,1.0,402.0,False,200,0.75,1024
9,2,0.008746400009840727,1.0,603.0,False,200,0.75,1024
10,3,0.32059770001797006,1.0,804.0,False,200,0.75,1024
11,4,0.6375660000485368,1.0,1005.0,False,200,0.75,1024
12,5,1.017455000022892,1.0,1206.0,False,200,0.75,1024
13,6,1.3291922000353225,1.0,1407.0,False,200,0.75,1024
14,7,0.010347999981604517,0.0,1609.0,False,200,0.75,1024
15,0,0.010668099974282086,5.0,400.0,False,400,0.25,1024
16,1,0.3197202999726869,1.0,802.0,False,400,0.25,1024
17,2,0.008746400009840727,0.0,1204.0,False,400,0.25,1024
18,0,0.010668099974282086,5.0,400.0,False,400,0.5,1024
19,1,0.3197202999726869,1.0,802.0,False,400,0.5,1024
20,2,0.008746400009840727,0.0,1204.0,False,400,0.5,1024
21,0,0.010668099974282086,5.0,400.0,False,400,0.75,1024
22,1,0.3197202999726869,1.0,802.0,False,400,0.75,1024
23,2,0.008746400009840727,1.0,1203.0,False,400,0.75,1024
24,3,0.32059770001797006,0.0,1605.0,False,400,0.75,1024
25,0,0.010668099974282086,5.0,600.0,False,600,0.25,1024
26,1,0.3197202999726869,0.0,1202.0,False,600,0.25,1024
27,0,0.010668099974282086,5.0,600.0,False,600,0.5,1024
28,1,0.3197202999726869,0.0,1202.0,False,600,0.5,1024
29,0,0.010668099974282086,5.0,600.0,False,600,0.75,1024
30,1,0.3197202999726869,0.0,1202.0,False,600,0.75,1024
