,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,23.0,200,0.07423900000867434,"[1, 10, 18, 17, 11, 15, 11, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",200,0.25,1024
1,1,12.0,402,0.15504450000298675,"[14, 10, 8, 7, 6, 2, 9, 2, 1, 19, 11, 16, 5, 13, 15, 10, 2, 7, 17, 18]",200,0.25,1024
2,2,10.0,604,0.23512730000948068,"[19, 5, 9, 14, 16, 16, 5, 16, 1, 11, 18, 2, 6, 13, 17, 0, 3, 7, 0, 10]",200,0.25,1024
3,4,9.0,1007,0.39397099999769125,"[6, 13, 5, 11, 6, 7, 16, 5, 3, 10, 19, 6, 4, 2, 18, 8, 7, 17, 15, 1]",200,0.25,1024
4,8,9.0,1811,0.7110914000077173,"[6, 13, 5, 11, 6, 7, 16, 5, 3, 10, 19, 6, 4, 2, 18, 8, 7, 17, 15, 1]",200,0.25,1024
5,16,8.0,3420,1.3511758999957237,"[6, 0, 5, 14, 15, 10, 19, 5, 2, 11, 17, 15, 9, 0, 15, 8, 16, 1, 6, 13]",200,0.25,1024
6,32,5.0,6638,2.6143855999980588,"[6, 0, 5, 14, 18, 10, 19, 5, 2, 11, 17, 15, 9, 0, 15, 8, 16, 1, 6, 11]",200,0.25,1024
7,64,2.0,13073,5.154250699997647,"[6, 13, 5, 14, 18, 4, 2, 5, 3, 11, 17, 15, 9, 0, 19, 8, 16, 1, 6, 10]",200,0.25,1024
8,128,1.0,25938,10.235834699997213,"[6, 13, 5, 14, 18, 4, 2, 5, 3, 11, 17, 15, 9, 0, 19, 8, 16, 1, 12, 10]",200,0.25,1024
9,256,1.0,51666,20.330798000009963,"[6, 13, 5, 14, 18, 4, 2, 5, 3, 11, 17, 15, 9, 0, 19, 8, 16, 1, 12, 10]",200,0.25,1024
10,512,1.0,103122,40.6939873000083,"[6, 13, 5, 14, 18, 4, 2, 5, 3, 11, 17, 15, 9, 0, 19, 8, 16, 1, 12, 10]",200,0.25,1024
11,1024,1.0,117192,46.23789200000465,"[6, 13, 5, 14, 18, 4, 2, 5, 3, 11, 17, 15, 9, 0, 19, 8, 16, 1, 12, 10]",200,0.25,1024
12,0,23.0,200,0.0733131000015419,"[1, 10, 18, 17, 11, 15, 11, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",200,0.5,1024
13,1,11.0,402,0.15388220000022557,"[11, 6, 19, 16, 16, 7, 0, 19, 1, 19, 8, 19, 3, 17, 14, 2, 19, 12, 15, 16]",200,0.5,1024
14,2,11.0,603,0.23510049999458715,"[11, 6, 19, 16, 16, 7, 0, 19, 1, 19, 8, 19, 3, 17, 14, 2, 19, 12, 15, 16]",200,0.5,1024
15,4,10.0,1006,0.39702809999289457,"[19, 15, 3, 9, 14, 4, 2, 5, 15, 11, 18, 14, 7, 13, 17, 0, 12, 7, 18, 16]",200,0.5,1024
16,8,8.0,1811,0.7150627999944845,"[13, 7, 19, 15, 2, 9, 3, 15, 18, 14, 10, 5, 1, 8, 16, 7, 9, 0, 9, 0]",200,0.5,1024
17,16,8.0,3419,1.355360199988354,"[13, 7, 19, 15, 2, 9, 3, 15, 18, 14, 10, 5, 1, 8, 16, 7, 9, 0, 9, 0]",200,0.5,1024
18,32,6.0,6637,2.6328954999917187,"[11, 7, 19, 15, 2, 9, 3, 15, 18, 14, 10, 5, 1, 8, 16, 13, 9, 0, 9, 0]",200,0.5,1024
19,64,2.0,13073,5.1824759999872185,"[11, 7, 1, 4, 17, 9, 3, 15, 18, 14, 10, 5, 8, 2, 16, 13, 19, 0, 9, 6]",200,0.5,1024
20,128,1.0,25938,10.296148499997798,"[11, 7, 1, 4, 17, 9, 3, 15, 18, 14, 10, 5, 8, 2, 16, 13, 19, 0, 6, 12]",200,0.5,1024
21,256,1.0,51666,20.46210349998728,"[11, 7, 1, 4, 17, 9, 3, 15, 18, 14, 10, 5, 8, 2, 16, 13, 19, 0, 6, 12]",200,0.5,1024
22,512,1.0,103122,40.782837399994605,"[11, 7, 1, 4, 17, 9, 3, 15, 18, 14, 10, 5, 8, 2, 16, 13, 19, 0, 6, 12]",200,0.5,1024
23,1024,1.0,116388,46.05862809999962,"[11, 7, 1, 4, 17, 9, 3, 15, 18, 14, 10, 5, 8, 2, 16, 13, 19, 0, 6, 12]",200,0.5,1024
24,0,23.0,200,0.0735320999956457,"[1, 10, 18, 17, 11, 15, 11, 0, 4, 8, 10, 10, 12, 11, 11, 15, 18, 6, 2, 14]",200,0.75,1024
25,1,12.0,402,0.155567499998142,"[0, 14, 1, 4, 8, 17, 3, 1, 19, 7, 12, 17, 15, 0, 5, 3, 11, 12, 8, 5]",200,0.75,1024
26,2,11.0,604,0.2393214000039734,"[12, 6, 6, 14, 17, 8, 5, 16, 1, 6, 13, 13, 19, 7, 4, 19, 9, 7, 18, 0]",200,0.75,1024
27,4,11.0,1006,0.40348290000110865,"[12, 6, 6, 14, 17, 8, 5, 16, 1, 6, 13, 13, 19, 7, 4, 19, 9, 7, 18, 0]",200,0.75,1024
28,8,9.0,1812,0.7273637000034796,"[12, 4, 6, 4, 11, 10, 17, 2, 5, 2, 12, 19, 7, 13, 0, 14, 0, 7, 0, 6]",200,0.75,1024
29,16,9.0,3420,1.3680373999959556,"[12, 4, 6, 4, 11, 10, 17, 2, 5, 2, 12, 19, 7, 13, 0, 14, 0, 7, 0, 6]",200,0.75,1024
