,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,18.0,200,0.02560809999704361,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",False,200,0.25,1024
1,1,5.0,402,2.357062099967152,"[4.0, 5.0, 10.0, 3.0, 1.0, 5.0, 6.0, 9.0, 6.0, 2.0, 4.0, 2.0, 1.0, 4.0, 8.0, 1.0, 7.0, 7.0, 3.0, 1.0, 8.0, 3.0, 0.0, 10.0, 4.0, 10.0, 10.0, 0.0, 5.0, 9.0, 8.0, 3.0, 4.0, 7.0, 0.0, 4.0, 4.0, 1.0, 0.0, 6.0, 10.0, 10.0, 4.0, 6.0, 2.0, 7.0, 3.0, 1.0, 2.0, 3.0, 6.0, 4.0, 6.0, 8.0, 10.0, 7.0, 10.0, 1.0, 6.0, 9.0]",False,200,0.25,1024
2,2,5.0,603,4.941213199985214,"[4.0, 5.0, 10.0, 3.0, 1.0, 5.0, 6.0, 9.0, 6.0, 2.0, 4.0, 2.0, 1.0, 4.0, 8.0, 1.0, 7.0, 7.0, 3.0, 1.0, 8.0, 3.0, 0.0, 10.0, 4.0, 10.0, 10.0, 0.0, 5.0, 9.0, 8.0, 3.0, 4.0, 7.0, 0.0, 4.0, 4.0, 1.0, 0.0, 6.0, 10.0, 10.0, 4.0, 6.0, 2.0, 7.0, 3.0, 1.0, 2.0, 3.0, 6.0, 4.0, 6.0, 8.0, 10.0, 7.0, 10.0, 1.0, 6.0, 9.0]",False,200,0.25,1024
3,4,4.0,1006,10.276784699992277,"[4.0, 4.0, 3.0, 7.0, 3.0, 10.0, 2.0, 4.0, 9.0, 10.0, 1.0, 2.0, 3.0, 10.0, 8.0, 8.0, 0.0, 6.0, 5.0, 4.0, 0.0, 4.0, 10.0, 4.0, 7.0, 3.0, 2.0, 9.0, 8.0, 9.0, 1.0, 0.0, 1.0, 9.0, 9.0, 7.0, 2.0, 10.0, 6.0, 10.0, 4.0, 7.0, 0.0, 5.0, 5.0, 2.0, 7.0, 6.0, 5.0, 8.0, 5.0, 8.0, 9.0, 10.0, 10.0, 6.0, 6.0, 2.0, 8.0, 10.0]",False,200,0.25,1024
4,8,1.0,1812,21.61430899996776,"[0.0, 4.0, 3.0, 5.0, 1.0, 10.0, 2.0, 5.0, 1.0, 3.0, 7.0, 7.0, 9.0, 6.0, 10.0, 7.0, 0.0, 7.0, 0.0, 6.0, 8.0, 3.0, 3.0, 6.0, 1.0, 9.0, 1.0, 4.0, 6.0, 8.0, 10.0, 2.0, 7.0, 10.0, 10.0, 5.0, 2.0, 2.0, 2.0, 7.0, 9.0, 4.0, 0.0, 0.0, 10.0, 2.0, 1.0, 7.0, 7.0, 8.0, 7.0, 8.0, 10.0, 4.0, 3.0, 9.0, 0.0, 5.0, 8.0, 8.0]",False,200,0.25,1024
5,16,0.0,2014,24.789309000014327,"[10.0, 4.0, 3.0, 5.0, 1.0, 3.0, 10.0, 9.0, 9.0, 5.0, 7.0, 7.0, 1.0, 6.0, 4.0, 7.0, 0.0, 8.0, 0.0, 3.0, 6.0, 5.0, 3.0, 6.0, 1.0, 9.0, 2.0, 2.0, 4.0, 8.0, 4.0, 7.0, 8.0, 9.0, 6.0, 5.0, 2.0, 2.0, 10.0, 7.0, 8.0, 4.0, 0.0, 0.0, 10.0, 2.0, 5.0, 10.0, 4.0, 8.0, 3.0, 2.0, 10.0, 4.0, 8.0, 5.0, 8.0, 2.0, 8.0, 2.0]",False,200,0.25,1024
6,32,0.0,2014,24.789309000014327,"[10.0, 4.0, 3.0, 5.0, 1.0, 3.0, 10.0, 9.0, 9.0, 5.0, 7.0, 7.0, 1.0, 6.0, 4.0, 7.0, 0.0, 8.0, 0.0, 3.0, 6.0, 5.0, 3.0, 6.0, 1.0, 9.0, 2.0, 2.0, 4.0, 8.0, 4.0, 7.0, 8.0, 9.0, 6.0, 5.0, 2.0, 2.0, 10.0, 7.0, 8.0, 4.0, 0.0, 0.0, 10.0, 2.0, 5.0, 10.0, 4.0, 8.0, 3.0, 2.0, 10.0, 4.0, 8.0, 5.0, 8.0, 2.0, 8.0, 2.0]",False,200,0.25,1024
7,64,0.0,2014,24.789309000014327,"[10.0, 4.0, 3.0, 5.0, 1.0, 3.0, 10.0, 9.0, 9.0, 5.0, 7.0, 7.0, 1.0, 6.0, 4.0, 7.0, 0.0, 8.0, 0.0, 3.0, 6.0, 5.0, 3.0, 6.0, 1.0, 9.0, 2.0, 2.0, 4.0, 8.0, 4.0, 7.0, 8.0, 9.0, 6.0, 5.0, 2.0, 2.0, 10.0, 7.0, 8.0, 4.0, 0.0, 0.0, 10.0, 2.0, 5.0, 10.0, 4.0, 8.0, 3.0, 2.0, 10.0, 4.0, 8.0, 5.0, 8.0, 2.0, 8.0, 2.0]",False,200,0.25,1024
8,128,0.0,2014,24.789309000014327,"[10.0, 4.0, 3.0, 5.0, 1.0, 3.0, 10.0, 9.0, 9.0, 5.0, 7.0, 7.0, 1.0, 6.0, 4.0, 7.0, 0.0, 8.0, 0.0, 3.0, 6.0, 5.0, 3.0, 6.0, 1.0, 9.0, 2.0, 2.0, 4.0, 8.0, 4.0, 7.0, 8.0, 9.0, 6.0, 5.0, 2.0, 2.0, 10.0, 7.0, 8.0, 4.0, 0.0, 0.0, 10.0, 2.0, 5.0, 10.0, 4.0, 8.0, 3.0, 2.0, 10.0, 4.0, 8.0, 5.0, 8.0, 2.0, 8.0, 2.0]",False,200,0.25,1024
9,256,0.0,2014,24.789309000014327,"[10.0, 4.0, 3.0, 5.0, 1.0, 3.0, 10.0, 9.0, 9.0, 5.0, 7.0, 7.0, 1.0, 6.0, 4.0, 7.0, 0.0, 8.0, 0.0, 3.0, 6.0, 5.0, 3.0, 6.0, 1.0, 9.0, 2.0, 2.0, 4.0, 8.0, 4.0, 7.0, 8.0, 9.0, 6.0, 5.0, 2.0, 2.0, 10.0, 7.0, 8.0, 4.0, 0.0, 0.0, 10.0, 2.0, 5.0, 10.0, 4.0, 8.0, 3.0, 2.0, 10.0, 4.0, 8.0, 5.0, 8.0, 2.0, 8.0, 2.0]",False,200,0.25,1024
