,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
22,512,665.0,103127,364.64493180000864,"[4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 0.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0, 3.0, 1.0, 4.0, 3.0, 4.0]",False,200,0.5,1024
23,1024,665.0,104936,371.07248990000517,"[4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 0.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0, 3.0, 1.0, 4.0, 3.0, 4.0]",False,200,0.5,1024
24,0,433.0,200,0.004313900004490279,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1]",False,200,0.75,1024
25,1,496.0,402,0.7109694999962812,"[2.0, 1.0, 4.0, 4.0, 3.0, 0.0, 4.0, 4.0, 2.0, 0.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 0.0, 1.0, 1.0, 3.0, 4.0, 3.0, 3.0, 4.0, 1.0, 3.0, 1.0, 4.0, 4.0, 0.0, 0.0, 2.0, 0.0, 4.0, 1.0, 3.0]",False,200,0.75,1024
26,2,523.0,604,1.4943821000051685,"[3.0, 3.0, 0.0, 2.0, 4.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 4.0, 3.0, 2.0, 4.0, 3.0, 4.0, 0.0, 1.0, 3.0, 3.0, 3.0, 3.0, 1.0, 4.0, 4.0, 4.0, 4.0, 2.0, 4.0, 2.0, 4.0, 0.0, 4.0, 3.0, 3.0, 3.0, 4.0, 2.0, 0.0]",False,200,0.75,1024
27,4,553.0,1007,3.0416793000040343,"[3.0, 4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 2.0, 3.0, 3.0, 1.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 3.0, 4.0, 0.0, 2.0, 1.0, 3.0, 4.0, 2.0]",False,200,0.75,1024
28,8,590.0,1813,6.178813499995158,"[4.0, 1.0, 3.0, 4.0, 4.0, 3.0, 1.0, 2.0, 0.0, 3.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 4.0, 3.0, 1.0, 1.0, 3.0, 1.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 4.0, 2.0, 4.0, 0.0, 4.0, 3.0, 4.0, 1.0, 4.0]",False,200,0.75,1024
29,16,611.0,3426,12.396520099995541,"[2.0, 3.0, 4.0, 1.0, 3.0, 0.0, 2.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 1.0, 3.0, 3.0, 4.0, 1.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 3.0, 4.0, 4.0, 2.0, 3.0, 0.0, 4.0, 2.0, 2.0, 4.0, 4.0]",False,200,0.75,1024
30,32,627.0,6646,24.82665289999568,"[2.0, 4.0, 4.0, 2.0, 3.0, 3.0, 1.0, 4.0, 4.0, 1.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 1.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0, 2.0, 4.0, 4.0, 1.0, 4.0]",False,200,0.75,1024
31,64,647.0,13084,48.472414200005005,"[4.0, 4.0, 4.0, 2.0, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 4.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,200,0.75,1024
32,128,647.0,25948,94.1349637999956,"[4.0, 4.0, 4.0, 2.0, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 4.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,200,0.75,1024
33,256,647.0,51676,185.61536100000376,"[4.0, 4.0, 4.0, 2.0, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 4.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,200,0.75,1024
34,512,647.0,103132,368.0097703000065,"[4.0, 4.0, 4.0, 2.0, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 4.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,200,0.75,1024
35,1024,647.0,110167,392.7563743000064,"[4.0, 4.0, 4.0, 2.0, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 4.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,200,0.75,1024
36,0,433.0,400,0.009305600004154257,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1]",False,400,0.25,1024
37,1,536.0,802,0.7234745000023395,"[4.0, 4.0, 4.0, 2.0, 2.0, 4.0, 1.0, 3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 3.0, 2.0, 3.0, 1.0, 3.0, 4.0, 0.0, 1.0, 2.0, 3.0, 0.0, 3.0, 4.0, 3.0, 2.0, 4.0, 2.0, 4.0, 2.0, 1.0, 0.0, 1.0, 3.0, 4.0]",False,400,0.25,1024
