,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
106,46,0.42806110001401976,1.0,9454.0,200,0.75,1024
107,47,0.46600240003317595,0.0,9656.0,200,0.75,1024
108,0,0.026920100033748895,22.0,400.0,400,0.25,1024
109,1,0.06013970001367852,6.0,802.0,400,0.25,1024
110,2,0.09473870001966134,6.0,1203.0,400,0.25,1024
111,3,0.13035930000478402,6.0,1604.0,400,0.25,1024
112,4,0.16242770000826567,6.0,2005.0,400,0.25,1024
113,5,0.1956313000409864,6.0,2406.0,400,0.25,1024
114,6,0.22848950000479817,6.0,2807.0,400,0.25,1024
115,7,0.26150140003301203,6.0,3208.0,400,0.25,1024
116,8,0.2937394000473432,6.0,3609.0,400,0.25,1024
117,9,0.327250600035768,6.0,4010.0,400,0.25,1024
118,10,0.3602720000199042,6.0,4411.0,400,0.25,1024
119,11,0.39222120004706085,6.0,4812.0,400,0.25,1024
120,12,0.4237235000473447,3.0,5214.0,400,0.25,1024
121,13,0.45968890003859997,3.0,5615.0,400,0.25,1024
122,14,0.49150340002961457,3.0,6016.0,400,0.25,1024
123,15,0.5230731000192463,3.0,6417.0,400,0.25,1024
124,16,0.5594861000427045,3.0,6818.0,400,0.25,1024
125,17,0.5930238000000827,3.0,7219.0,400,0.25,1024
126,18,0.6253957000444643,3.0,7620.0,400,0.25,1024
127,19,0.6587530000251718,3.0,8021.0,400,0.25,1024
128,20,0.6915050999959931,3.0,8422.0,400,0.25,1024
129,21,0.7237714999937452,3.0,8823.0,400,0.25,1024
130,22,0.7568976000184193,3.0,9224.0,400,0.25,1024
131,23,0.7897548000328243,3.0,9625.0,400,0.25,1024
132,24,0.822360199992545,3.0,10026.0,400,0.25,1024
133,25,0.8558718000422232,3.0,10427.0,400,0.25,1024
134,26,0.8881067000329494,3.0,10828.0,400,0.25,1024
135,27,0.9196168000344187,3.0,11229.0,400,0.25,1024
136,28,0.956164000032004,3.0,11630.0,400,0.25,1024
137,29,0.9903355000424199,3.0,12031.0,400,0.25,1024
138,30,1.0225387000245973,3.0,12432.0,400,0.25,1024
139,31,1.0539801000268199,3.0,12833.0,400,0.25,1024
140,32,1.0898645000415854,3.0,13234.0,400,0.25,1024
141,33,1.1239127000444569,3.0,13635.0,400,0.25,1024
142,34,0.024503100023139268,3.0,14036.0,400,0.25,1024
143,35,0.0594540000311099,3.0,14437.0,400,0.25,1024
144,36,0.09316010004840791,3.0,14838.0,400,0.25,1024
145,37,0.12641440000152215,3.0,15239.0,400,0.25,1024
146,38,0.16031770000699908,3.0,15640.0,400,0.25,1024
147,39,0.19413950003217906,3.0,16041.0,400,0.25,1024
148,40,0.2262038000044413,3.0,16442.0,400,0.25,1024
149,41,0.25946540001314133,3.0,16843.0,400,0.25,1024
150,42,0.29205570003250614,3.0,17244.0,400,0.25,1024
151,43,0.3251093000289984,3.0,17645.0,400,0.25,1024
152,44,0.3586111000040546,3.0,18046.0,400,0.25,1024
153,45,0.3913663999992423,3.0,18447.0,400,0.25,1024
154,46,0.42806110001401976,3.0,18848.0,400,0.25,1024
155,47,0.46600240003317595,3.0,19249.0,400,0.25,1024
156,48,0.5020908000296913,3.0,19650.0,400,0.25,1024
157,49,0.5344357000431046,3.0,20051.0,400,0.25,1024
158,50,0.5675580000388436,3.0,20452.0,400,0.25,1024
159,51,0.6015601000399329,1.0,20854.0,400,0.25,1024
160,52,0.6336873000254855,1.0,21255.0,400,0.25,1024
161,53,0.6674622000427917,1.0,21656.0,400,0.25,1024
162,54,0.7019856999977492,1.0,22057.0,400,0.25,1024
163,55,0.7361217000288889,1.0,22458.0,400,0.25,1024
164,56,0.7699876000406221,1.0,22859.0,400,0.25,1024
165,57,0.8051431000349112,1.0,23260.0,400,0.25,1024
166,58,0.8391323999967426,0.0,23662.0,400,0.25,1024
167,0,0.026920100033748895,22.0,400.0,400,0.5,1024
168,1,0.06013970001367852,9.0,802.0,400,0.5,1024
169,2,0.09473870001966134,6.0,1204.0,400,0.5,1024
170,3,0.13035930000478402,5.0,1606.0,400,0.5,1024
171,4,0.16242770000826567,5.0,2007.0,400,0.5,1024
172,5,0.1956313000409864,5.0,2408.0,400,0.5,1024
173,6,0.22848950000479817,5.0,2809.0,400,0.5,1024
174,7,0.26150140003301203,5.0,3210.0,400,0.5,1024
175,8,0.2937394000473432,5.0,3611.0,400,0.5,1024
176,9,0.327250600035768,5.0,4012.0,400,0.5,1024
177,10,0.3602720000199042,5.0,4413.0,400,0.5,1024
178,11,0.39222120004706085,4.0,4815.0,400,0.5,1024
179,12,0.4237235000473447,4.0,5216.0,400,0.5,1024
180,13,0.45968890003859997,4.0,5617.0,400,0.5,1024
181,14,0.49150340002961457,3.0,6019.0,400,0.5,1024
182,15,0.5230731000192463,3.0,6420.0,400,0.5,1024
183,16,0.5594861000427045,3.0,6821.0,400,0.5,1024
184,17,0.5930238000000827,3.0,7222.0,400,0.5,1024
185,18,0.6253957000444643,3.0,7623.0,400,0.5,1024
186,19,0.6587530000251718,3.0,8024.0,400,0.5,1024
187,20,0.6915050999959931,3.0,8425.0,400,0.5,1024
188,21,0.7237714999937452,3.0,8826.0,400,0.5,1024
189,22,0.7568976000184193,3.0,9227.0,400,0.5,1024
190,23,0.7897548000328243,3.0,9628.0,400,0.5,1024
191,24,0.822360199992545,3.0,10029.0,400,0.5,1024
192,25,0.8558718000422232,3.0,10430.0,400,0.5,1024
193,26,0.8881067000329494,3.0,10831.0,400,0.5,1024
194,27,0.9196168000344187,3.0,11232.0,400,0.5,1024
195,28,0.956164000032004,3.0,11633.0,400,0.5,1024
196,29,0.9903355000424199,3.0,12034.0,400,0.5,1024
197,30,1.0225387000245973,3.0,12435.0,400,0.5,1024
198,31,1.0539801000268199,3.0,12836.0,400,0.5,1024
199,32,1.0898645000415854,3.0,13237.0,400,0.5,1024
200,33,1.1239127000444569,2.0,13639.0,400,0.5,1024
201,34,0.024503100023139268,2.0,14040.0,400,0.5,1024
202,35,0.0594540000311099,2.0,14441.0,400,0.5,1024
203,36,0.09316010004840791,2.0,14842.0,400,0.5,1024
204,37,0.12641440000152215,2.0,15243.0,400,0.5,1024
205,38,0.16031770000699908,2.0,15644.0,400,0.5,1024
206,39,0.19413950003217906,2.0,16045.0,400,0.5,1024
207,40,0.2262038000044413,2.0,16446.0,400,0.5,1024
208,41,0.25946540001314133,1.0,16848.0,400,0.5,1024
209,42,0.29205570003250614,1.0,17249.0,400,0.5,1024
210,43,0.3251093000289984,1.0,17650.0,400,0.5,1024
211,44,0.3586111000040546,1.0,18051.0,400,0.5,1024
212,45,0.3913663999992423,1.0,18452.0,400,0.5,1024
213,46,0.42806110001401976,1.0,18853.0,400,0.5,1024
214,47,0.46600240003317595,0.0,19255.0,400,0.5,1024
215,0,0.026920100033748895,22.0,400.0,400,0.75,1024
216,1,0.06013970001367852,9.0,802.0,400,0.75,1024
217,2,0.09473870001966134,9.0,1203.0,400,0.75,1024
218,3,0.13035930000478402,5.0,1605.0,400,0.75,1024
219,4,0.16242770000826567,5.0,2006.0,400,0.75,1024
220,5,0.1956313000409864,3.0,2408.0,400,0.75,1024
221,6,0.22848950000479817,3.0,2809.0,400,0.75,1024
222,7,0.26150140003301203,3.0,3210.0,400,0.75,1024
223,8,0.2937394000473432,3.0,3611.0,400,0.75,1024
224,9,0.327250600035768,3.0,4012.0,400,0.75,1024
225,10,0.3602720000199042,3.0,4413.0,400,0.75,1024
226,11,0.39222120004706085,3.0,4814.0,400,0.75,1024
227,12,0.4237235000473447,3.0,5215.0,400,0.75,1024
228,13,0.45968890003859997,3.0,5616.0,400,0.75,1024
229,14,0.49150340002961457,3.0,6017.0,400,0.75,1024
230,15,0.5230731000192463,3.0,6418.0,400,0.75,1024
231,16,0.5594861000427045,3.0,6819.0,400,0.75,1024
232,17,0.5930238000000827,3.0,7220.0,400,0.75,1024
233,18,0.6253957000444643,3.0,7621.0,400,0.75,1024
234,19,0.6587530000251718,3.0,8022.0,400,0.75,1024
235,20,0.6915050999959931,3.0,8423.0,400,0.75,1024
236,21,0.7237714999937452,3.0,8824.0,400,0.75,1024
237,22,0.7568976000184193,3.0,9225.0,400,0.75,1024
238,23,0.7897548000328243,3.0,9626.0,400,0.75,1024
239,24,0.822360199992545,3.0,10027.0,400,0.75,1024
240,25,0.8558718000422232,3.0,10428.0,400,0.75,1024
241,26,0.8881067000329494,3.0,10829.0,400,0.75,1024
242,27,0.9196168000344187,3.0,11230.0,400,0.75,1024
243,28,0.956164000032004,3.0,11631.0,400,0.75,1024
244,29,0.9903355000424199,3.0,12032.0,400,0.75,1024
245,30,1.0225387000245973,3.0,12433.0,400,0.75,1024
246,31,1.0539801000268199,3.0,12834.0,400,0.75,1024
247,32,1.0898645000415854,3.0,13235.0,400,0.75,1024
248,33,1.1239127000444569,2.0,13637.0,400,0.75,1024
249,34,0.024503100023139268,2.0,14038.0,400,0.75,1024
250,35,0.0594540000311099,2.0,14439.0,400,0.75,1024
251,36,0.09316010004840791,2.0,14840.0,400,0.75,1024
252,37,0.12641440000152215,2.0,15241.0,400,0.75,1024
253,38,0.16031770000699908,2.0,15642.0,400,0.75,1024
254,39,0.19413950003217906,2.0,16043.0,400,0.75,1024
255,40,0.2262038000044413,2.0,16444.0,400,0.75,1024
256,41,0.25946540001314133,2.0,16845.0,400,0.75,1024
257,42,0.29205570003250614,1.0,17247.0,400,0.75,1024
258,43,0.3251093000289984,1.0,17648.0,400,0.75,1024
259,44,0.3586111000040546,1.0,18049.0,400,0.75,1024
260,45,0.3913663999992423,1.0,18450.0,400,0.75,1024
261,46,0.42806110001401976,1.0,18851.0,400,0.75,1024
262,47,0.46600240003317595,1.0,19252.0,400,0.75,1024
263,48,0.5020908000296913,1.0,19653.0,400,0.75,1024
264,49,0.5344357000431046,1.0,20054.0,400,0.75,1024
265,50,0.5675580000388436,1.0,20455.0,400,0.75,1024
266,51,0.6015601000399329,1.0,20856.0,400,0.75,1024
267,52,0.6336873000254855,1.0,21257.0,400,0.75,1024
268,53,0.6674622000427917,1.0,21658.0,400,0.75,1024
269,54,0.7019856999977492,1.0,22059.0,400,0.75,1024
270,55,0.7361217000288889,1.0,22460.0,400,0.75,1024
271,56,0.7699876000406221,1.0,22861.0,400,0.75,1024
272,57,0.8051431000349112,1.0,23262.0,400,0.75,1024
273,58,0.8391323999967426,1.0,23663.0,400,0.75,1024
274,59,0.8725884000305086,0.0,24065.0,400,0.75,1024
275,0,0.026920100033748895,22.0,600.0,600,0.25,1024
276,1,0.06013970001367852,8.0,1202.0,600,0.25,1024
277,2,0.09473870001966134,5.0,1804.0,600,0.25,1024
278,3,0.13035930000478402,5.0,2405.0,600,0.25,1024
279,4,0.16242770000826567,4.0,3007.0,600,0.25,1024
280,5,0.1956313000409864,4.0,3608.0,600,0.25,1024
281,6,0.22848950000479817,4.0,4209.0,600,0.25,1024
282,7,0.26150140003301203,4.0,4810.0,600,0.25,1024
283,8,0.2937394000473432,4.0,5411.0,600,0.25,1024
284,9,0.327250600035768,4.0,6012.0,600,0.25,1024
285,10,0.3602720000199042,4.0,6613.0,600,0.25,1024
286,11,0.39222120004706085,4.0,7214.0,600,0.25,1024
287,12,0.4237235000473447,4.0,7815.0,600,0.25,1024
288,13,0.45968890003859997,4.0,8416.0,600,0.25,1024
289,14,0.49150340002961457,4.0,9017.0,600,0.25,1024
290,15,0.5230731000192463,4.0,9618.0,600,0.25,1024
291,16,0.5594861000427045,4.0,10219.0,600,0.25,1024
292,17,0.5930238000000827,4.0,10820.0,600,0.25,1024
293,18,0.6253957000444643,4.0,11421.0,600,0.25,1024
294,19,0.6587530000251718,4.0,12022.0,600,0.25,1024
295,20,0.6915050999959931,4.0,12623.0,600,0.25,1024
296,21,0.7237714999937452,4.0,13224.0,600,0.25,1024
297,22,0.7568976000184193,4.0,13825.0,600,0.25,1024
298,23,0.7897548000328243,4.0,14426.0,600,0.25,1024
299,24,0.822360199992545,4.0,15027.0,600,0.25,1024
300,25,0.8558718000422232,4.0,15628.0,600,0.25,1024
301,26,0.8881067000329494,3.0,16230.0,600,0.25,1024
302,27,0.9196168000344187,3.0,16831.0,600,0.25,1024
303,28,0.956164000032004,3.0,17432.0,600,0.25,1024
304,29,0.9903355000424199,3.0,18033.0,600,0.25,1024
305,30,1.0225387000245973,3.0,18634.0,600,0.25,1024
306,31,1.0539801000268199,3.0,19235.0,600,0.25,1024
307,32,1.0898645000415854,3.0,19836.0,600,0.25,1024
308,33,1.1239127000444569,3.0,20437.0,600,0.25,1024
309,34,0.024503100023139268,3.0,21038.0,600,0.25,1024
310,35,0.0594540000311099,3.0,21639.0,600,0.25,1024
311,36,0.09316010004840791,3.0,22240.0,600,0.25,1024
312,37,0.12641440000152215,3.0,22841.0,600,0.25,1024
313,38,0.16031770000699908,3.0,23442.0,600,0.25,1024
314,39,0.19413950003217906,3.0,24043.0,600,0.25,1024
315,40,0.2262038000044413,3.0,24644.0,600,0.25,1024
316,41,0.25946540001314133,3.0,25245.0,600,0.25,1024
317,42,0.29205570003250614,1.0,25847.0,600,0.25,1024
318,43,0.3251093000289984,1.0,26448.0,600,0.25,1024
319,44,0.3586111000040546,1.0,27049.0,600,0.25,1024
320,45,0.3913663999992423,1.0,27650.0,600,0.25,1024
321,46,0.42806110001401976,1.0,28251.0,600,0.25,1024
322,47,0.46600240003317595,1.0,28852.0,600,0.25,1024
323,48,0.5020908000296913,1.0,29453.0,600,0.25,1024
324,49,0.5344357000431046,1.0,30054.0,600,0.25,1024
325,50,0.5675580000388436,1.0,30655.0,600,0.25,1024
326,51,0.6015601000399329,1.0,31256.0,600,0.25,1024
327,52,0.6336873000254855,1.0,31857.0,600,0.25,1024
328,53,0.6674622000427917,1.0,32458.0,600,0.25,1024
329,54,0.7019856999977492,1.0,33059.0,600,0.25,1024
330,55,0.7361217000288889,1.0,33660.0,600,0.25,1024
331,56,0.7699876000406221,1.0,34261.0,600,0.25,1024
332,57,0.8051431000349112,1.0,34862.0,600,0.25,1024
333,58,0.8391323999967426,1.0,35463.0,600,0.25,1024
334,59,0.8725884000305086,1.0,36064.0,600,0.25,1024
335,60,0.028720200003590435,1.0,36665.0,600,0.25,1024
336,61,0.07425899995723739,1.0,37266.0,600,0.25,1024
337,62,0.11100330000044778,1.0,37867.0,600,0.25,1024
338,63,0.14983319997554645,1.0,38468.0,600,0.25,1024
339,64,0.18487759999698028,1.0,39069.0,600,0.25,1024
340,65,0.22588469996117055,1.0,39670.0,600,0.25,1024
341,66,0.26777519995812327,1.0,40271.0,600,0.25,1024
342,67,0.30945419997442514,1.0,40872.0,600,0.25,1024
343,68,0.35132529999827966,1.0,41473.0,600,0.25,1024
344,69,0.39203160000033677,1.0,42074.0,600,0.25,1024
345,70,0.43331980000948533,1.0,42675.0,600,0.25,1024
346,71,0.4744090999593027,0.0,43277.0,600,0.25,1024
347,0,0.026920100033748895,22.0,600.0,600,0.5,1024
348,1,0.06013970001367852,6.0,1202.0,600,0.5,1024
349,2,0.09473870001966134,6.0,1803.0,600,0.5,1024
350,3,0.13035930000478402,6.0,2404.0,600,0.5,1024
351,4,0.16242770000826567,6.0,3005.0,600,0.5,1024
352,5,0.1956313000409864,6.0,3606.0,600,0.5,1024
353,6,0.22848950000479817,5.0,4208.0,600,0.5,1024
354,7,0.26150140003301203,5.0,4809.0,600,0.5,1024
355,8,0.2937394000473432,5.0,5410.0,600,0.5,1024
356,9,0.327250600035768,5.0,6011.0,600,0.5,1024
357,10,0.3602720000199042,5.0,6612.0,600,0.5,1024
358,11,0.39222120004706085,5.0,7213.0,600,0.5,1024
359,12,0.4237235000473447,4.0,7815.0,600,0.5,1024
360,13,0.45968890003859997,4.0,8416.0,600,0.5,1024
361,14,0.49150340002961457,4.0,9017.0,600,0.5,1024
362,15,0.5230731000192463,4.0,9618.0,600,0.5,1024
363,16,0.5594861000427045,4.0,10219.0,600,0.5,1024
364,17,0.5930238000000827,4.0,10820.0,600,0.5,1024
365,18,0.6253957000444643,4.0,11421.0,600,0.5,1024
366,19,0.6587530000251718,4.0,12022.0,600,0.5,1024
367,20,0.6915050999959931,4.0,12623.0,600,0.5,1024
368,21,0.7237714999937452,4.0,13224.0,600,0.5,1024
369,22,0.7568976000184193,4.0,13825.0,600,0.5,1024
370,23,0.7897548000328243,4.0,14426.0,600,0.5,1024
371,24,0.822360199992545,4.0,15027.0,600,0.5,1024
372,25,0.8558718000422232,4.0,15628.0,600,0.5,1024
373,26,0.8881067000329494,4.0,16229.0,600,0.5,1024
374,27,0.9196168000344187,4.0,16830.0,600,0.5,1024
375,28,0.956164000032004,4.0,17431.0,600,0.5,1024
376,29,0.9903355000424199,4.0,18032.0,600,0.5,1024
377,30,1.0225387000245973,4.0,18633.0,600,0.5,1024
378,31,1.0539801000268199,4.0,19234.0,600,0.5,1024
379,32,1.0898645000415854,4.0,19835.0,600,0.5,1024
380,33,1.1239127000444569,4.0,20436.0,600,0.5,1024
381,34,0.024503100023139268,4.0,21037.0,600,0.5,1024
382,35,0.0594540000311099,4.0,21638.0,600,0.5,1024
383,36,0.09316010004840791,4.0,22239.0,600,0.5,1024
384,37,0.12641440000152215,3.0,22841.0,600,0.5,1024
385,38,0.16031770000699908,3.0,23442.0,600,0.5,1024
386,39,0.19413950003217906,3.0,24043.0,600,0.5,1024
387,40,0.2262038000044413,3.0,24644.0,600,0.5,1024
388,41,0.25946540001314133,3.0,25245.0,600,0.5,1024
389,42,0.29205570003250614,3.0,25846.0,600,0.5,1024
390,43,0.3251093000289984,1.0,26448.0,600,0.5,1024
391,44,0.3586111000040546,1.0,27049.0,600,0.5,1024
392,45,0.3913663999992423,1.0,27650.0,600,0.5,1024
393,46,0.42806110001401976,1.0,28251.0,600,0.5,1024
394,47,0.46600240003317595,1.0,28852.0,600,0.5,1024
395,48,0.5020908000296913,1.0,29453.0,600,0.5,1024
396,49,0.5344357000431046,1.0,30054.0,600,0.5,1024
397,50,0.5675580000388436,1.0,30655.0,600,0.5,1024
398,51,0.6015601000399329,1.0,31256.0,600,0.5,1024
399,52,0.6336873000254855,1.0,31857.0,600,0.5,1024
400,53,0.6674622000427917,1.0,32458.0,600,0.5,1024
401,54,0.7019856999977492,1.0,33059.0,600,0.5,1024
402,55,0.7361217000288889,1.0,33660.0,600,0.5,1024
403,56,0.7699876000406221,1.0,34261.0,600,0.5,1024
404,57,0.8051431000349112,1.0,34862.0,600,0.5,1024
405,58,0.8391323999967426,1.0,35463.0,600,0.5,1024
406,59,0.8725884000305086,1.0,36064.0,600,0.5,1024
407,60,0.028720200003590435,1.0,36665.0,600,0.5,1024
408,61,0.07425899995723739,1.0,37266.0,600,0.5,1024
409,62,0.11100330000044778,1.0,37867.0,600,0.5,1024
410,63,0.14983319997554645,1.0,38468.0,600,0.5,1024
411,64,0.18487759999698028,1.0,39069.0,600,0.5,1024
412,65,0.22588469996117055,1.0,39670.0,600,0.5,1024
413,66,0.26777519995812327,1.0,40271.0,600,0.5,1024
414,67,0.30945419997442514,1.0,40872.0,600,0.5,1024
415,68,0.35132529999827966,1.0,41473.0,600,0.5,1024
416,69,0.39203160000033677,1.0,42074.0,600,0.5,1024
417,70,0.43331980000948533,1.0,42675.0,600,0.5,1024
418,71,0.4744090999593027,1.0,43276.0,600,0.5,1024
419,72,0.513954299967736,1.0,43877.0,600,0.5,1024
420,73,0.5570358000113629,1.0,44478.0,600,0.5,1024
421,74,0.5966505999676883,1.0,45079.0,600,0.5,1024
422,75,0.635410699993372,1.0,45680.0,600,0.5,1024
423,76,0.6714280999731272,1.0,46281.0,600,0.5,1024
424,77,0.7079329999978654,1.0,46882.0,600,0.5,1024
425,78,0.7428365999949165,1.0,47483.0,600,0.5,1024
426,79,0.7797111999825574,1.0,48084.0,600,0.5,1024
427,80,0.815819300012663,1.0,48685.0,600,0.5,1024
428,81,0.8541821999824606,1.0,49286.0,600,0.5,1024
429,82,0.8962578999926336,1.0,49887.0,600,0.5,1024
430,83,0.9304780999664217,1.0,50488.0,600,0.5,1024
431,84,0.9666447999770753,1.0,51089.0,600,0.5,1024
432,85,1.001069899997674,1.0,51690.0,600,0.5,1024
433,86,1.0352913999813609,1.0,52291.0,600,0.5,1024
434,87,1.0717570999986492,1.0,52892.0,600,0.5,1024
435,88,1.106517400010489,1.0,53493.0,600,0.5,1024
436,89,1.1423228000057861,1.0,54094.0,600,0.5,1024
437,90,1.178312800009735,1.0,54695.0,600,0.5,1024
438,91,1.2132621000055224,1.0,55296.0,600,0.5,1024
439,92,1.2482581000076607,1.0,55897.0,600,0.5,1024
440,93,1.2857080000103451,1.0,56498.0,600,0.5,1024
441,94,1.3204283000086434,0.0,57100.0,600,0.5,1024
442,0,0.026920100033748895,22.0,600.0,600,0.75,1024
443,1,0.06013970001367852,8.0,1202.0,600,0.75,1024
444,2,0.09473870001966134,7.0,1804.0,600,0.75,1024
445,3,0.13035930000478402,6.0,2406.0,600,0.75,1024
446,4,0.16242770000826567,6.0,3007.0,600,0.75,1024
447,5,0.1956313000409864,6.0,3608.0,600,0.75,1024
448,6,0.22848950000479817,6.0,4209.0,600,0.75,1024
449,7,0.26150140003301203,6.0,4810.0,600,0.75,1024
