,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
10,512,4.0,103163,183.0748088999826,"[13, 51, 9, 56, 18, 25, 39, 50, 2, 63, 16, 53, 48, 14, 89, 43, 60, 75, 22, 27, 17, 98, 61, 99, 54, 30, 74, 12, 77, 6, 47, 1, 59, 11, 94, 50, 35, 19, 73, 23, 87, 24, 0, 41, 31, 37, 67, 20, 88, 95, 84, 96, 21, 90, 64, 55, 97, 4, 38, 71, 10, 79, 36, 85, 26, 3, 8, 78, 91, 32, 69, 66, 61, 97, 5, 34, 28, 80, 68, 44, 15, 83, 33, 92, 45, 57, 65, 62, 29, 49, 76, 40, 7, 81, 58, 86, 72, 93, 52, 42]",200,0.25,1024
11,1024,4.0,189191,335.75093469998683,"[13, 51, 9, 56, 18, 25, 39, 50, 2, 63, 16, 53, 48, 14, 89, 43, 60, 75, 22, 27, 17, 98, 61, 99, 54, 30, 74, 12, 77, 6, 47, 1, 59, 11, 94, 50, 35, 19, 73, 23, 87, 24, 0, 41, 31, 37, 67, 20, 88, 95, 84, 96, 21, 90, 64, 55, 97, 4, 38, 71, 10, 79, 36, 85, 26, 3, 8, 78, 91, 32, 69, 66, 61, 97, 5, 34, 28, 80, 68, 44, 15, 83, 33, 92, 45, 57, 65, 62, 29, 49, 76, 40, 7, 81, 58, 86, 72, 93, 52, 42]",200,0.25,1024
12,0,89.0,200,0.3479329000110738,"[65, 49, 56, 43, 43, 91, 32, 87, 36, 8, 74, 10, 12, 75, 20, 47, 50, 86, 34, 14, 70, 42, 66, 47, 68, 94, 45, 87, 84, 84, 45, 69, 87, 36, 75, 35, 93, 39, 16, 60, 98, 18, 15, 96, 91, 84, 81, 10, 92, 84, 78, 12, 85, 52, 39, 71, 31, 95, 4, 65, 68, 17, 18, 60, 53, 83, 76, 30, 28, 42, 25, 62, 51, 2, 99, 73, 28, 67, 32, 4, 92, 18, 42, 71, 45, 29, 81, 32, 67, 24, 4, 44, 0, 12, 36, 48, 5, 31, 6, 59]",200,0.5,1024
13,1,76.0,402,0.7099062000052072,"[99, 23, 56, 19, 68, 45, 51, 73, 11, 87, 17, 41, 64, 38, 1, 99, 71, 75, 56, 60, 90, 97, 39, 18, 16, 26, 11, 78, 4, 33, 46, 94, 54, 48, 99, 58, 19, 94, 40, 49, 7, 45, 77, 64, 18, 57, 69, 2, 95, 66, 96, 72, 34, 52, 9, 25, 49, 34, 10, 0, 58, 28, 93, 4, 5, 0, 25, 81, 61, 93, 15, 37, 83, 53, 83, 9, 95, 65, 68, 22, 2, 44, 83, 70, 63, 10, 34, 52, 50, 77, 5, 53, 92, 60, 83, 85, 57, 87, 24, 86]",200,0.5,1024
14,2,76.0,603,1.0685940000112168,"[99, 23, 56, 19, 68, 45, 51, 73, 11, 87, 17, 41, 64, 38, 1, 99, 71, 75, 56, 60, 90, 97, 39, 18, 16, 26, 11, 78, 4, 33, 46, 94, 54, 48, 99, 58, 19, 94, 40, 49, 7, 45, 77, 64, 18, 57, 69, 2, 95, 66, 96, 72, 34, 52, 9, 25, 49, 34, 10, 0, 58, 28, 93, 4, 5, 0, 25, 81, 61, 93, 15, 37, 83, 53, 83, 9, 95, 65, 68, 22, 2, 44, 83, 70, 63, 10, 34, 52, 50, 77, 5, 53, 92, 60, 83, 85, 57, 87, 24, 86]",200,0.5,1024
15,4,76.0,1005,1.7951657000230625,"[99, 23, 56, 19, 68, 45, 51, 73, 11, 87, 17, 41, 64, 38, 1, 99, 71, 75, 56, 60, 90, 97, 39, 18, 16, 26, 11, 78, 4, 33, 46, 94, 54, 48, 99, 58, 19, 94, 40, 49, 7, 45, 77, 64, 18, 57, 69, 2, 95, 66, 96, 72, 34, 52, 9, 25, 49, 34, 10, 0, 58, 28, 93, 4, 5, 0, 25, 81, 61, 93, 15, 37, 83, 53, 83, 9, 95, 65, 68, 22, 2, 44, 83, 70, 63, 10, 34, 52, 50, 77, 5, 53, 92, 60, 83, 85, 57, 87, 24, 86]",200,0.5,1024
16,8,76.0,1809,3.2264049000223167,"[99, 23, 56, 19, 68, 45, 51, 73, 11, 87, 17, 41, 64, 38, 1, 99, 71, 75, 56, 60, 90, 97, 39, 18, 16, 26, 11, 78, 4, 33, 46, 94, 54, 48, 99, 58, 19, 94, 40, 49, 7, 45, 77, 64, 18, 57, 69, 2, 95, 66, 96, 72, 34, 52, 9, 25, 49, 34, 10, 0, 58, 28, 93, 4, 5, 0, 25, 81, 61, 93, 15, 37, 83, 53, 83, 9, 95, 65, 68, 22, 2, 44, 83, 70, 63, 10, 34, 52, 50, 77, 5, 53, 92, 60, 83, 85, 57, 87, 24, 86]",200,0.5,1024
17,16,66.0,3419,6.087849400006235,"[11, 63, 21, 59, 22, 93, 79, 74, 35, 87, 37, 53, 92, 64, 42, 43, 90, 4, 42, 12, 17, 56, 56, 53, 33, 98, 12, 91, 4, 74, 79, 73, 7, 20, 97, 4, 19, 95, 88, 94, 5, 85, 72, 7, 2, 42, 61, 2, 18, 15, 39, 97, 96, 9, 5, 46, 61, 4, 58, 7, 81, 30, 62, 89, 96, 72, 13, 98, 17, 51, 61, 13, 10, 34, 45, 71, 49, 5, 81, 98, 38, 58, 28, 29, 6, 10, 25, 1, 69, 92, 52, 74, 52, 70, 46, 67, 86, 8, 57, 48]",200,0.5,1024
18,32,61.0,6637,11.819235300004948,"[11, 63, 21, 59, 31, 93, 79, 74, 35, 87, 37, 97, 92, 64, 18, 56, 90, 4, 68, 12, 17, 87, 56, 68, 33, 98, 39, 91, 4, 92, 14, 73, 7, 98, 97, 4, 19, 95, 16, 94, 5, 85, 72, 9, 84, 42, 61, 2, 18, 15, 39, 97, 81, 90, 5, 46, 61, 1, 58, 7, 81, 30, 62, 89, 96, 72, 17, 26, 17, 51, 96, 13, 10, 34, 45, 71, 49, 5, 81, 98, 38, 58, 28, 29, 6, 10, 25, 1, 69, 92, 52, 74, 52, 70, 46, 67, 86, 8, 57, 48]",200,0.5,1024
19,64,36.0,13086,23.397824800020317,"[11, 63, 27, 21, 22, 93, 80, 74, 95, 87, 37, 5, 34, 54, 15, 43, 49, 27, 0, 12, 17, 56, 26, 53, 33, 49, 39, 41, 4, 9, 79, 73, 7, 20, 97, 4, 19, 95, 16, 94, 76, 85, 21, 7, 84, 57, 13, 2, 18, 78, 39, 94, 60, 68, 64, 46, 61, 4, 89, 82, 81, 30, 62, 75, 96, 72, 87, 26, 3, 51, 96, 13, 3, 34, 45, 71, 49, 5, 94, 98, 38, 58, 28, 29, 6, 10, 25, 1, 69, 92, 52, 24, 52, 70, 46, 67, 86, 8, 82, 48]",200,0.5,1024
20,128,17.0,25963,46.130444600014016,"[11, 99, 27, 59, 22, 93, 80, 74, 91, 87, 37, 97, 34, 54, 15, 43, 90, 70, 42, 12, 17, 56, 26, 53, 33, 98, 39, 41, 4, 63, 79, 73, 7, 20, 97, 95, 19, 76, 16, 94, 5, 85, 21, 9, 84, 57, 13, 2, 36, 78, 0, 97, 60, 68, 64, 46, 61, 4, 56, 7, 81, 30, 62, 31, 96, 72, 89, 7, 3, 51, 96, 88, 3, 34, 45, 71, 49, 5, 94, 98, 38, 58, 28, 85, 6, 10, 25, 1, 77, 92, 52, 24, 52, 47, 75, 67, 86, 8, 82, 48]",200,0.5,1024
21,256,9.0,51699,91.83164509999915,"[11, 99, 38, 59, 22, 93, 80, 74, 91, 87, 37, 5, 66, 54, 15, 43, 90, 70, 42, 12, 17, 56, 26, 53, 33, 45, 39, 41, 4, 63, 79, 73, 7, 20, 97, 95, 19, 76, 16, 94, 83, 85, 21, 9, 84, 57, 13, 2, 36, 78, 0, 97, 60, 68, 64, 46, 61, 4, 50, 7, 81, 30, 62, 31, 96, 72, 89, 7, 3, 51, 65, 88, 3, 34, 45, 71, 49, 5, 94, 98, 23, 58, 28, 69, 6, 10, 25, 1, 77, 92, 32, 24, 52, 47, 75, 67, 86, 8, 82, 48]",200,0.5,1024
22,512,3.0,103161,183.136404400022,"[11, 99, 38, 59, 22, 93, 80, 74, 91, 87, 35, 5, 66, 54, 15, 43, 14, 70, 42, 12, 17, 56, 26, 53, 33, 47, 39, 41, 55, 63, 79, 73, 7, 20, 40, 95, 19, 76, 16, 90, 83, 85, 21, 9, 84, 57, 13, 2, 36, 78, 0, 97, 60, 68, 64, 46, 61, 4, 50, 7, 81, 30, 62, 31, 96, 72, 89, 18, 3, 51, 65, 88, 3, 34, 45, 71, 49, 29, 94, 98, 23, 58, 28, 69, 6, 10, 25, 1, 77, 92, 32, 24, 52, 0, 75, 67, 86, 8, 82, 48]",200,0.5,1024
23,1024,2.0,206074,365.3490862000035,"[11, 99, 38, 59, 22, 93, 80, 74, 91, 87, 35, 5, 66, 54, 15, 43, 14, 70, 42, 12, 17, 56, 26, 53, 33, 47, 39, 41, 55, 63, 79, 73, 7, 20, 40, 95, 19, 76, 16, 90, 83, 85, 21, 9, 84, 57, 13, 2, 36, 78, 0, 97, 60, 68, 64, 46, 61, 4, 50, 7, 81, 30, 62, 31, 96, 72, 89, 18, 3, 51, 65, 88, 3, 34, 45, 71, 49, 29, 94, 98, 23, 58, 28, 69, 6, 10, 25, 1, 77, 27, 32, 24, 52, 92, 75, 67, 86, 8, 82, 48]",200,0.5,1024
24,0,89.0,200,0.35640040002181195,"[65, 49, 56, 43, 43, 91, 32, 87, 36, 8, 74, 10, 12, 75, 20, 47, 50, 86, 34, 14, 70, 42, 66, 47, 68, 94, 45, 87, 84, 84, 45, 69, 87, 36, 75, 35, 93, 39, 16, 60, 98, 18, 15, 96, 91, 84, 81, 10, 92, 84, 78, 12, 85, 52, 39, 71, 31, 95, 4, 65, 68, 17, 18, 60, 53, 83, 76, 30, 28, 42, 25, 62, 51, 2, 99, 73, 28, 67, 32, 4, 92, 18, 42, 71, 45, 29, 81, 32, 67, 24, 4, 44, 0, 12, 36, 48, 5, 31, 6, 59]",200,0.75,1024
25,1,78.0,402,0.7162483000138309,"[72, 97, 60, 93, 9, 69, 0, 0, 79, 17, 34, 12, 93, 76, 7, 74, 36, 68, 53, 67, 27, 87, 1, 60, 23, 78, 93, 84, 88, 47, 19, 97, 1, 38, 60, 7, 87, 54, 43, 98, 9, 42, 5, 64, 26, 79, 71, 1, 47, 66, 59, 46, 7, 21, 95, 0, 81, 35, 43, 40, 70, 6, 22, 83, 62, 35, 49, 16, 77, 51, 86, 62, 8, 6, 76, 85, 97, 95, 10, 63, 28, 19, 24, 95, 0, 13, 38, 91, 81, 65, 93, 71, 72, 81, 80, 17, 42, 93, 73, 62]",200,0.75,1024
26,2,77.0,604,1.0713362000242341,"[65, 51, 41, 17, 45, 10, 43, 7, 2, 15, 54, 27, 54, 61, 27, 11, 98, 29, 5, 68, 75, 37, 39, 84, 87, 25, 46, 18, 87, 72, 82, 60, 51, 66, 80, 93, 73, 79, 48, 14, 94, 2, 68, 45, 6, 30, 93, 0, 19, 22, 17, 42, 14, 84, 23, 57, 32, 11, 38, 0, 81, 0, 74, 45, 35, 97, 95, 94, 55, 59, 97, 35, 11, 16, 10, 25, 28, 85, 62, 44, 60, 78, 33, 29, 47, 99, 23, 79, 25, 71, 67, 2, 29, 77, 98, 20, 49, 13, 81, 83]",200,0.75,1024
27,4,77.0,1006,1.7812056000111625,"[65, 51, 41, 17, 45, 10, 43, 7, 2, 15, 54, 27, 54, 61, 27, 11, 98, 29, 5, 68, 75, 37, 39, 84, 87, 25, 46, 18, 87, 72, 82, 60, 51, 66, 80, 93, 73, 79, 48, 14, 94, 2, 68, 45, 6, 30, 93, 0, 19, 22, 17, 42, 14, 84, 23, 57, 32, 11, 38, 0, 81, 0, 74, 45, 35, 97, 95, 94, 55, 59, 97, 35, 11, 16, 10, 25, 28, 85, 62, 44, 60, 78, 33, 29, 47, 99, 23, 79, 25, 71, 67, 2, 29, 77, 98, 20, 49, 13, 81, 83]",200,0.75,1024
28,8,73.0,1812,3.2076388000277802,"[95, 51, 41, 17, 45, 75, 30, 7, 2, 17, 44, 11, 54, 3, 27, 83, 98, 37, 5, 68, 75, 87, 20, 84, 19, 78, 93, 84, 87, 47, 51, 29, 2, 38, 43, 97, 76, 8, 9, 60, 78, 42, 14, 3, 6, 73, 66, 96, 19, 89, 64, 34, 55, 84, 23, 57, 13, 11, 59, 61, 70, 72, 17, 45, 22, 64, 87, 94, 20, 59, 8, 35, 11, 21, 1, 25, 97, 58, 62, 72, 55, 32, 2, 95, 47, 0, 64, 35, 89, 65, 92, 32, 29, 67, 98, 81, 49, 59, 73, 25]",200,0.75,1024
29,16,67.0,3422,6.107806900021387,"[72, 50, 64, 3, 23, 85, 22, 70, 37, 65, 96, 53, 87, 95, 7, 43, 36, 68, 5, 57, 81, 63, 67, 60, 98, 32, 39, 61, 9, 84, 84, 31, 7, 63, 4, 26, 24, 89, 48, 94, 9, 2, 68, 11, 26, 17, 71, 86, 47, 45, 8, 46, 7, 73, 93, 0, 61, 97, 2, 96, 15, 94, 26, 83, 89, 35, 55, 75, 41, 21, 97, 62, 68, 34, 69, 84, 43, 73, 40, 44, 60, 78, 30, 28, 0, 71, 43, 79, 16, 42, 6, 47, 50, 77, 80, 10, 49, 30, 43, 36]",200,0.75,1024
30,32,59.0,6643,11.906004700023914,"[69, 99, 60, 93, 23, 85, 22, 70, 36, 65, 44, 92, 11, 59, 7, 3, 41, 68, 16, 36, 75, 74, 89, 98, 98, 32, 39, 15, 25, 30, 84, 93, 32, 68, 4, 91, 14, 79, 48, 1, 94, 82, 88, 45, 26, 84, 66, 21, 60, 93, 54, 46, 66, 3, 64, 57, 8, 35, 2, 96, 81, 72, 84, 45, 22, 44, 49, 94, 41, 58, 97, 62, 13, 16, 76, 38, 43, 95, 62, 28, 93, 78, 24, 92, 31, 53, 65, 35, 59, 40, 93, 8, 50, 77, 80, 81, 49, 34, 73, 89]",200,0.75,1024
31,64,34.0,13086,23.356650100002298,"[72, 50, 64, 40, 23, 85, 22, 70, 37, 17, 54, 92, 87, 87, 7, 20, 36, 68, 5, 57, 80, 74, 89, 84, 25, 32, 39, 15, 25, 1, 84, 31, 7, 63, 4, 91, 91, 89, 48, 98, 94, 2, 88, 11, 26, 30, 71, 21, 91, 45, 8, 46, 90, 3, 95, 0, 61, 35, 2, 53, 75, 94, 1, 83, 96, 79, 55, 34, 41, 9, 97, 99, 19, 16, 76, 38, 43, 95, 62, 44, 15, 78, 42, 95, 60, 51, 65, 85, 69, 40, 93, 24, 28, 77, 80, 10, 49, 59, 73, 36]",200,0.75,1024
32,128,13.0,25964,46.301066100015305,"[72, 50, 64, 17, 23, 85, 22, 70, 66, 17, 54, 92, 33, 87, 7, 20, 82, 68, 5, 57, 27, 74, 69, 84, 55, 23, 39, 15, 25, 1, 90, 31, 61, 63, 4, 6, 91, 89, 48, 98, 9, 75, 88, 11, 26, 30, 71, 21, 19, 45, 8, 46, 7, 3, 93, 0, 13, 35, 2, 53, 75, 94, 99, 83, 96, 18, 55, 34, 41, 9, 97, 62, 81, 16, 76, 38, 43, 95, 24, 44, 72, 58, 42, 66, 60, 51, 65, 67, 69, 40, 94, 47, 56, 77, 80, 10, 49, 59, 73, 29]",200,0.75,1024
33,256,5.0,51700,91.91157160000876,"[6, 50, 64, 17, 23, 85, 22, 70, 66, 78, 54, 92, 33, 87, 49, 20, 82, 68, 5, 57, 27, 74, 89, 84, 55, 79, 39, 15, 25, 1, 90, 31, 61, 63, 4, 36, 91, 89, 48, 98, 9, 2, 88, 11, 26, 30, 71, 21, 19, 45, 8, 46, 7, 3, 93, 0, 13, 35, 2, 53, 75, 94, 99, 83, 96, 18, 55, 14, 41, 9, 97, 62, 81, 16, 76, 38, 43, 95, 24, 44, 72, 58, 42, 95, 60, 51, 65, 67, 69, 40, 32, 47, 56, 77, 80, 10, 12, 59, 73, 29]",200,0.75,1024
34,512,2.0,103159,182.55702410000958,"[6, 50, 64, 17, 23, 85, 22, 70, 66, 78, 54, 92, 33, 87, 49, 20, 82, 68, 5, 57, 27, 74, 89, 84, 28, 79, 39, 15, 25, 1, 90, 31, 61, 63, 4, 36, 91, 89, 48, 98, 9, 77, 88, 11, 26, 30, 71, 21, 19, 45, 8, 46, 7, 3, 93, 0, 13, 35, 2, 53, 75, 94, 99, 83, 96, 18, 55, 14, 41, 9, 97, 62, 81, 16, 76, 38, 43, 95, 24, 44, 72, 58, 42, 86, 60, 51, 65, 67, 69, 40, 32, 47, 56, 52, 80, 10, 12, 59, 73, 29]",200,0.75,1024
35,1024,2.0,199237,352.83613400001195,"[6, 50, 64, 17, 23, 85, 22, 70, 66, 78, 54, 92, 33, 87, 49, 20, 82, 68, 5, 57, 27, 74, 89, 84, 28, 79, 39, 15, 25, 1, 90, 31, 61, 63, 4, 36, 91, 89, 48, 98, 9, 77, 88, 11, 26, 30, 71, 21, 19, 45, 8, 46, 7, 3, 93, 0, 13, 35, 2, 53, 75, 94, 99, 83, 96, 18, 55, 14, 41, 9, 97, 62, 81, 16, 76, 38, 43, 95, 24, 44, 72, 58, 42, 86, 60, 51, 65, 67, 69, 40, 32, 47, 56, 52, 80, 10, 12, 59, 73, 29]",200,0.75,1024
36,0,89.0,400,0.6856492000224534,"[65, 49, 56, 43, 43, 91, 32, 87, 36, 8, 74, 10, 12, 75, 20, 47, 50, 86, 34, 14, 70, 42, 66, 47, 68, 94, 45, 87, 84, 84, 45, 69, 87, 36, 75, 35, 93, 39, 16, 60, 98, 18, 15, 96, 91, 84, 81, 10, 92, 84, 78, 12, 85, 52, 39, 71, 31, 95, 4, 65, 68, 17, 18, 60, 53, 83, 76, 30, 28, 42, 25, 62, 51, 2, 99, 73, 28, 67, 32, 4, 92, 18, 42, 71, 45, 29, 81, 32, 67, 24, 4, 44, 0, 12, 36, 48, 5, 31, 6, 59]",400,0.25,1024
37,1,78.0,802,1.4034311000141315,"[90, 38, 81, 56, 7, 15, 23, 79, 38, 91, 25, 31, 27, 73, 94, 43, 50, 85, 59, 46, 73, 81, 11, 33, 59, 89, 17, 25, 75, 58, 36, 34, 49, 94, 96, 25, 15, 42, 96, 16, 38, 3, 11, 26, 78, 70, 90, 79, 84, 78, 90, 67, 97, 45, 41, 62, 1, 62, 53, 67, 30, 99, 72, 12, 52, 69, 63, 65, 18, 88, 84, 87, 31, 16, 10, 26, 82, 54, 17, 44, 89, 19, 49, 5, 45, 23, 10, 63, 18, 22, 2, 51, 14, 3, 80, 35, 55, 20, 82, 95]",400,0.25,1024
38,2,77.0,1204,2.1232173000171315,"[59, 74, 65, 41, 36, 52, 68, 40, 15, 53, 89, 6, 56, 83, 4, 5, 44, 83, 73, 10, 38, 75, 27, 99, 78, 59, 79, 98, 14, 20, 3, 60, 99, 84, 89, 29, 93, 52, 62, 16, 25, 72, 64, 1, 26, 25, 64, 36, 89, 27, 62, 72, 83, 39, 30, 24, 32, 29, 37, 84, 82, 33, 76, 3, 2, 68, 58, 8, 41, 11, 88, 33, 81, 20, 25, 95, 7, 69, 11, 42, 44, 19, 22, 9, 3, 55, 67, 82, 37, 89, 61, 45, 31, 89, 1, 45, 49, 45, 12, 54]",400,0.25,1024
39,4,74.0,2007,3.5452029000152834,"[21, 68, 29, 81, 38, 64, 1, 50, 70, 74, 2, 87, 63, 28, 12, 24, 85, 83, 3, 59, 72, 14, 26, 25, 73, 75, 78, 3, 37, 9, 47, 97, 44, 76, 45, 95, 45, 16, 80, 20, 55, 23, 84, 2, 0, 34, 29, 72, 54, 86, 16, 41, 55, 15, 57, 27, 95, 66, 59, 87, 90, 53, 83, 75, 32, 79, 13, 6, 4, 84, 30, 35, 55, 50, 39, 12, 22, 35, 51, 33, 29, 94, 99, 79, 31, 79, 68, 86, 36, 5, 67, 57, 11, 52, 52, 81, 98, 38, 12, 98]",400,0.25,1024
40,8,72.0,3612,6.403818699996918,"[75, 31, 66, 17, 54, 88, 40, 43, 75, 19, 87, 65, 56, 46, 27, 39, 76, 88, 14, 11, 20, 98, 21, 92, 93, 30, 72, 12, 37, 72, 22, 97, 51, 27, 53, 16, 73, 79, 54, 95, 3, 73, 54, 74, 6, 13, 35, 1, 8, 66, 72, 29, 43, 84, 33, 0, 86, 87, 96, 41, 47, 81, 0, 86, 92, 71, 84, 87, 59, 51, 65, 94, 52, 7, 98, 4, 49, 80, 22, 21, 60, 62, 4, 72, 23, 0, 83, 52, 25, 17, 12, 90, 67, 72, 58, 50, 32, 40, 73, 83]",400,0.25,1024
41,16,67.0,6821,12.066680500021903,"[82, 7, 29, 41, 54, 69, 40, 27, 82, 86, 20, 16, 51, 22, 27, 5, 60, 21, 51, 53, 83, 33, 25, 68, 41, 53, 70, 1, 78, 76, 66, 90, 18, 85, 43, 77, 61, 64, 9, 46, 61, 70, 82, 23, 70, 98, 17, 34, 61, 38, 39, 34, 87, 6, 38, 96, 34, 25, 63, 90, 97, 53, 93, 81, 40, 42, 81, 79, 24, 11, 86, 35, 50, 42, 15, 59, 34, 50, 8, 15, 36, 18, 68, 30, 58, 88, 68, 78, 89, 68, 87, 57, 19, 15, 47, 29, 73, 22, 37, 84]",400,0.25,1024
