,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,5.0,0,0.00035170000046491623,"[1, 2, 2, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",geometric,0.1,0.99,0.001,0.09999964653031228,0.1,1024
1,1,5.0,1,0.0027358000515960157,"[1, 2, 2, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",geometric,0.1,0.99,0.001,0.0999972504668657,0.1,1024
2,2,5.0,2,0.004453400033526123,"[1, 2, 2, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",geometric,0.1,0.99,0.001,0.0999955242835605,0.1,1024
3,4,5.0,5,0.006288700038567185,"[1, 2, 5, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",geometric,0.1,0.99,0.001,0.09999367984498327,0.1,1024
4,8,4.0,10,0.008496700029354542,"[1, 2, 5, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 0, 7]",geometric,0.1,0.99,0.001,0.09999146089570812,0.1,1024
5,16,1.0,23,0.011308000015560538,"[1, 2, 5, 1, 0, 3, 7, 3, 3, 0, 1, 4, 0, 2, 5, 4, 4, 4, 0, 2]",geometric,0.1,0.99,0.001,0.09998863572598377,0.1,1024
6,32,0.0,39,0.014186300046276301,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.1,0.99,0.001,0.09998574330836452,0.1,1024
7,64,0.0,39,0.014186300046276301,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.1,0.99,0.001,0.09998574330836452,0.1,1024
8,128,0.0,39,0.014186300046276301,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.1,0.99,0.001,0.09998574330836452,0.1,1024
9,256,0.0,39,0.014186300046276301,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.1,0.99,0.001,0.09998574330836452,0.1,1024
10,512,0.0,39,0.014186300046276301,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.1,0.99,0.001,0.09998574330836452,0.1,1024
11,1024,0.0,39,0.014186300046276301,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.1,0.99,0.001,0.09998574330836452,0.1,1024
12,0,5.0,0,0.00020539999241009355,"[1, 2, 2, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",geometric,0.5,0.99,0.001,0.49999896783161135,0.5,1024
13,1,5.0,1,0.002336899982765317,"[1, 2, 2, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",geometric,0.5,0.99,0.001,0.49998825682306297,0.5,1024
14,2,5.0,2,0.004247999982908368,"[1, 2, 2, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",geometric,0.5,0.99,0.001,0.4999786535424173,0.5,1024
15,4,5.0,5,0.005666000011842698,"[1, 2, 5, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",geometric,0.5,0.99,0.001,0.49997152820914115,0.5,1024
16,8,4.0,10,0.007200199994258583,"[1, 2, 5, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 0, 7]",geometric,0.5,0.99,0.001,0.49996381909504367,0.5,1024
17,16,1.0,23,0.011976599984336644,"[1, 2, 5, 1, 0, 3, 7, 3, 3, 0, 1, 4, 0, 2, 5, 4, 4, 4, 0, 2]",geometric,0.5,0.99,0.001,0.499939819195907,0.5,1024
18,32,0.0,39,0.016907599987462163,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.5,0.99,0.001,0.4999150436892171,0.5,1024
19,64,0.0,39,0.016907599987462163,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.5,0.99,0.001,0.4999150436892171,0.5,1024
20,128,0.0,39,0.016907599987462163,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.5,0.99,0.001,0.4999150436892171,0.5,1024
21,256,0.0,39,0.016907599987462163,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.5,0.99,0.001,0.4999150436892171,0.5,1024
22,512,0.0,39,0.016907599987462163,"[6, 2, 5, 2, 7, 5, 7, 3, 3, 0, 1, 4, 5, 2, 5, 4, 4, 4, 3, 2]",geometric,0.5,0.99,0.001,0.4999150436892171,0.5,1024
