,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,1300.0,200,0.004582800000207499,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4, 2, 1, 3, 2, 3, 1, 4, 0, 3, 0, 1, 4, 4, 2, 2, 1, 0, 3, 0, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 2, 3, 1, 1, 2, 2, 2, 4, 3, 2]",False,200,0.25,1024
1,1,1395.0,402,4.360286400013138,"[4.0, 1.0, 3.0, 4.0, 2.0, 1.0, 3.0, 2.0, 4.0, 1.0, 4.0, 1.0, 4.0, 3.0, 4.0, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0, 1.0, 0.0, 2.0, 1.0, 3.0, 0.0, 3.0, 4.0, 4.0, 4.0, 2.0, 2.0, 3.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 2.0, 0.0, 0.0, 2.0, 4.0, 4.0, 1.0, 4.0, 2.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 2.0, 4.0, 3.0, 3.0, 0.0, 2.0, 0.0, 1.0, 4.0, 4.0, 1.0, 4.0, 2.0, 3.0, 0.0, 2.0, 4.0, 1.0, 3.0, 0.0, 4.0, 3.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 2.0, 4.0, 3.0, 2.0, 3.0, 2.0, 3.0]",False,200,0.25,1024
2,2,1430.0,604,9.082801100012148,"[4.0, 1.0, 2.0, 4.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 4.0, 3.0, 0.0, 2.0, 2.0, 4.0, 1.0, 0.0, 0.0, 4.0, 4.0, 2.0, 4.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0, 4.0, 2.0, 3.0, 1.0, 4.0, 1.0, 0.0, 3.0, 4.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 3.0, 3.0, 0.0, 2.0, 4.0, 3.0, 2.0, 4.0, 1.0, 2.0, 0.0, 4.0, 2.0, 1.0, 3.0, 4.0, 3.0, 1.0, 3.0, 4.0, 3.0, 0.0, 4.0, 2.0, 4.0, 1.0, 4.0, 1.0, 0.0, 2.0, 4.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0, 2.0, 4.0, 3.0, 4.0]",False,200,0.25,1024
3,4,1602.0,1008,18.565704400010873,"[3.0, 3.0, 3.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 2.0, 4.0, 1.0, 1.0, 4.0, 2.0, 1.0, 4.0, 3.0, 4.0, 3.0, 0.0, 3.0, 3.0, 3.0, 4.0, 2.0, 2.0, 4.0, 4.0, 1.0, 2.0, 1.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 0.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 1.0, 3.0, 4.0, 1.0, 4.0, 0.0, 4.0, 4.0, 2.0, 1.0, 4.0, 3.0, 1.0, 0.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 1.0, 3.0, 3.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 1.0, 2.0, 1.0, 4.0, 3.0, 4.0, 1.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 0.0, 1.0, 4.0]",False,200,0.25,1024
4,8,1719.0,1816,37.453123000013875,"[4.0, 3.0, 3.0, 2.0, 3.0, 4.0, 4.0, 4.0, 1.0, 3.0, 1.0, 0.0, 4.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, 3.0, 3.0, 3.0, 4.0, 2.0, 4.0, 4.0, 0.0, 4.0, 0.0, 3.0, 3.0, 4.0, 1.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 2.0, 1.0, 4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 4.0, 1.0, 3.0, 2.0, 4.0, 1.0, 4.0]",False,200,0.25,1024
5,16,1799.0,3432,74.36219929999788,"[2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 2.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 0.0, 3.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 0.0, 4.0, 3.0, 4.0, 4.0, 1.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 1.0, 4.0, 3.0, 1.0, 3.0, 0.0, 3.0, 4.0, 0.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 1.0, 4.0]",False,200,0.25,1024
6,32,1809.0,6651,146.56228489999194,"[4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 0.0, 3.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 1.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 1.0, 4.0, 3.0, 1.0, 3.0, 0.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 1.0, 4.0]",False,200,0.25,1024
7,64,1809.0,13083,290.09649880000507,"[4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 0.0, 3.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 1.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 1.0, 4.0, 3.0, 1.0, 3.0, 0.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 1.0, 4.0]",False,200,0.25,1024
8,128,1809.0,25947,577.9896177999908,"[4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 0.0, 3.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 1.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 1.0, 4.0, 3.0, 1.0, 3.0, 0.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 1.0, 4.0]",False,200,0.25,1024
9,256,1809.0,51675,1153.8804093000072,"[4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 0.0, 3.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 1.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 1.0, 4.0, 3.0, 1.0, 3.0, 0.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 1.0, 4.0]",False,200,0.25,1024
10,512,1809.0,103131,2300.7313449000067,"[4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 0.0, 3.0, 3.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 4.0, 1.0, 4.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 0.0, 4.0, 4.0, 4.0, 1.0, 4.0, 2.0, 1.0, 4.0, 3.0, 1.0, 3.0, 0.0, 3.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 4.0, 1.0, 4.0]",False,200,0.25,1024
