,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
10,512,1.0,103132,74.86487000000488,"[31, 19, 18, 16, 23, 5, 36, 8, 15, 32, 2, 28, 24, 34, 12, 25, 22, 13, 6, 3, 9, 4, 33, 37, 11, 27, 17, 35, 0, 38, 29, 1, 26, 30, 20, 39, 21, 14, 7, 10]",200,0.25,1024
11,1024,1.0,130267,94.50219630000356,"[31, 19, 18, 16, 23, 5, 36, 8, 15, 32, 2, 28, 24, 34, 12, 25, 22, 13, 6, 3, 9, 4, 33, 37, 11, 27, 17, 35, 0, 38, 29, 1, 26, 30, 20, 39, 21, 14, 7, 10]",200,0.25,1024
12,0,42.0,200,0.14279339999484364,"[1, 27, 32, 23, 36, 8, 10, 10, 12, 11, 20, 22, 38, 34, 14, 6, 2, 4, 30, 23, 20, 20, 5, 23, 36, 11, 35, 29, 39, 16, 34, 18, 15, 32, 27, 20, 17, 10, 28, 20]",200,0.5,1024
13,1,27.0,402,0.2936640999978408,"[28, 33, 22, 3, 31, 34, 16, 20, 0, 31, 6, 9, 24, 39, 12, 38, 7, 10, 18, 25, 38, 20, 33, 2, 33, 13, 8, 6, 32, 3, 31, 33, 10, 19, 28, 22, 18, 8, 0, 31]",200,0.5,1024
14,2,26.0,604,0.4418234999902779,"[18, 29, 23, 3, 4, 19, 8, 32, 24, 3, 11, 3, 38, 14, 33, 26, 28, 12, 16, 13, 20, 31, 21, 2, 12, 38, 35, 39, 27, 34, 35, 37, 17, 24, 16, 19, 5, 27, 9, 37]",200,0.5,1024
15,4,25.0,1007,0.7802935999934562,"[37, 7, 23, 30, 12, 6, 13, 32, 1, 38, 22, 30, 3, 9, 4, 15, 32, 2, 33, 33, 39, 38, 6, 37, 34, 25, 20, 20, 17, 25, 39, 9, 29, 35, 8, 18, 14, 1, 38, 24]",200,0.5,1024
16,8,23.0,1812,1.367051099994569,"[18, 28, 23, 3, 4, 19, 3, 13, 24, 3, 11, 35, 38, 14, 33, 26, 20, 6, 4, 13, 15, 31, 21, 2, 12, 38, 35, 39, 10, 34, 35, 17, 17, 24, 16, 19, 5, 27, 9, 37]",200,0.5,1024
17,16,21.0,3422,2.514869799997541,"[30, 7, 3, 6, 14, 23, 17, 27, 24, 36, 5, 2, 38, 34, 39, 10, 24, 4, 27, 0, 28, 15, 19, 28, 14, 1, 28, 32, 13, 5, 37, 6, 12, 37, 18, 33, 29, 36, 13, 19]",200,0.5,1024
18,32,17.0,6640,4.859317999987979,"[14, 20, 5, 23, 25, 28, 0, 13, 24, 39, 9, 11, 26, 37, 32, 30, 21, 6, 22, 15, 29, 31, 8, 2, 32, 34, 39, 4, 6, 19, 37, 3, 26, 14, 16, 19, 5, 33, 1, 36]",200,0.5,1024
19,64,3.0,13080,9.540563699993072,"[18, 20, 33, 23, 7, 28, 3, 13, 24, 39, 9, 35, 26, 1, 25, 30, 21, 6, 22, 36, 29, 31, 8, 2, 17, 38, 34, 4, 15, 0, 37, 5, 26, 14, 16, 19, 32, 27, 13, 37]",200,0.5,1024
20,128,1.0,25946,18.90416199999163,"[18, 20, 33, 23, 7, 28, 3, 13, 24, 39, 9, 35, 10, 1, 25, 30, 21, 6, 22, 36, 29, 31, 8, 2, 17, 38, 34, 4, 15, 0, 37, 11, 26, 14, 16, 19, 32, 27, 13, 5]",200,0.5,1024
21,256,1.0,51674,37.81353970000055,"[18, 20, 33, 23, 7, 28, 3, 13, 24, 39, 9, 35, 10, 1, 25, 30, 21, 6, 22, 36, 29, 31, 8, 2, 17, 38, 34, 4, 15, 0, 37, 11, 26, 14, 16, 19, 32, 27, 13, 5]",200,0.5,1024
22,512,0.0,86850,65.88341099998797,"[18, 20, 33, 23, 7, 28, 3, 5, 24, 39, 9, 35, 12, 1, 25, 30, 21, 6, 10, 36, 29, 31, 8, 2, 17, 38, 34, 4, 15, 0, 37, 11, 26, 14, 16, 19, 32, 27, 13, 22]",200,0.5,1024
23,1024,0.0,86850,65.88341099998797,"[18, 20, 33, 23, 7, 28, 3, 5, 24, 39, 9, 35, 12, 1, 25, 30, 21, 6, 10, 36, 29, 31, 8, 2, 17, 38, 34, 4, 15, 0, 37, 11, 26, 14, 16, 19, 32, 27, 13, 22]",200,0.5,1024
24,0,42.0,200,0.1608280999935232,"[1, 27, 32, 23, 36, 8, 10, 10, 12, 11, 20, 22, 38, 34, 14, 6, 2, 4, 30, 23, 20, 20, 5, 23, 36, 11, 35, 29, 39, 16, 34, 18, 15, 32, 27, 20, 17, 10, 28, 20]",200,0.75,1024
25,1,27.0,402,0.3237864999973681,"[38, 7, 11, 3, 17, 19, 36, 8, 14, 17, 9, 27, 39, 9, 33, 20, 31, 6, 16, 13, 6, 36, 5, 2, 12, 27, 35, 4, 38, 36, 35, 3, 28, 2, 22, 29, 21, 30, 36, 15]",200,0.75,1024
26,2,25.0,604,0.4891065999981947,"[27, 29, 11, 39, 20, 8, 23, 0, 18, 32, 34, 0, 2, 25, 1, 1, 4, 6, 22, 0, 35, 25, 39, 9, 5, 16, 28, 32, 24, 31, 4, 8, 26, 39, 9, 7, 7, 36, 39, 7]",200,0.75,1024
27,4,25.0,1006,0.8524127999990014,"[27, 29, 11, 39, 20, 8, 23, 0, 18, 32, 34, 0, 2, 25, 1, 1, 4, 6, 22, 0, 35, 25, 39, 9, 5, 16, 28, 32, 24, 31, 4, 8, 26, 39, 9, 7, 7, 36, 39, 7]",200,0.75,1024
28,8,23.0,1812,1.4950498999969568,"[38, 7, 11, 3, 17, 19, 8, 30, 22, 33, 25, 27, 39, 1, 33, 28, 32, 6, 15, 13, 6, 0, 5, 2, 12, 29, 31, 4, 38, 13, 35, 3, 4, 29, 10, 6, 21, 30, 36, 9]",200,0.75,1024
29,16,20.0,3421,2.777644700006931,"[30, 22, 35, 1, 36, 5, 18, 0, 9, 28, 17, 6, 32, 1, 6, 12, 5, 22, 5, 34, 36, 7, 33, 13, 30, 27, 8, 4, 38, 20, 20, 10, 28, 37, 0, 29, 21, 24, 3, 30]",200,0.75,1024
30,32,19.0,6638,5.135146000000532,"[30, 22, 35, 1, 36, 5, 18, 0, 9, 28, 17, 6, 32, 1, 6, 12, 5, 22, 5, 34, 36, 7, 33, 13, 30, 27, 8, 4, 38, 20, 20, 10, 16, 37, 0, 29, 21, 24, 3, 30]",200,0.75,1024
31,64,12.0,13075,9.869624200000544,"[30, 22, 35, 16, 31, 5, 18, 0, 9, 28, 17, 39, 32, 1, 6, 12, 5, 25, 15, 34, 36, 7, 33, 13, 30, 27, 32, 4, 38, 20, 26, 12, 16, 37, 0, 29, 21, 24, 3, 7]",200,0.75,1024
32,128,4.0,25945,19.257831900002202,"[25, 25, 35, 26, 31, 14, 18, 0, 9, 31, 17, 39, 11, 1, 6, 32, 5, 22, 15, 34, 36, 7, 33, 13, 30, 27, 8, 4, 38, 20, 28, 12, 16, 37, 8, 29, 21, 24, 3, 7]",200,0.75,1024
33,256,2.0,51675,38.0792819000053,"[25, 14, 35, 26, 30, 11, 18, 0, 9, 31, 17, 39, 32, 1, 6, 23, 5, 22, 15, 34, 36, 7, 33, 13, 2, 27, 19, 4, 38, 20, 28, 12, 16, 37, 8, 29, 21, 24, 3, 38]",200,0.75,1024
34,512,1.0,103132,75.54317129999981,"[25, 14, 35, 26, 30, 11, 18, 28, 9, 31, 17, 39, 32, 1, 6, 23, 5, 22, 15, 34, 36, 7, 33, 13, 2, 27, 19, 4, 38, 20, 0, 12, 16, 37, 8, 29, 21, 24, 3, 35]",200,0.75,1024
35,1024,1.0,194185,142.35063549999904,"[25, 14, 35, 26, 30, 11, 18, 28, 9, 31, 17, 39, 32, 1, 6, 23, 5, 22, 15, 34, 36, 7, 33, 13, 2, 27, 19, 4, 38, 20, 0, 12, 16, 37, 8, 29, 21, 24, 3, 35]",200,0.75,1024
36,0,42.0,400,0.2812582000042312,"[1, 27, 32, 23, 36, 8, 10, 10, 12, 11, 20, 22, 38, 34, 14, 6, 2, 4, 30, 23, 20, 20, 5, 23, 36, 11, 35, 29, 39, 16, 34, 18, 15, 32, 27, 20, 17, 10, 28, 20]",400,0.25,1024
37,1,26.0,802,0.580180000004475,"[4, 28, 38, 27, 11, 17, 15, 30, 28, 34, 13, 7, 23, 35, 18, 26, 0, 31, 36, 1, 25, 2, 39, 2, 20, 33, 9, 19, 1, 21, 21, 25, 12, 2, 32, 13, 22, 31, 24, 18]",400,0.25,1024
38,2,25.0,1204,0.8811696000047959,"[33, 35, 27, 3, 17, 14, 32, 29, 9, 24, 5, 14, 11, 21, 20, 38, 6, 37, 33, 4, 23, 7, 28, 37, 25, 23, 3, 38, 39, 13, 0, 1, 26, 15, 2, 27, 16, 0, 17, 11]",400,0.25,1024
39,4,24.0,2007,1.4637169000052381,"[25, 24, 36, 2, 17, 26, 24, 16, 37, 3, 38, 9, 38, 19, 33, 32, 0, 22, 29, 39, 3, 28, 8, 34, 12, 38, 34, 1, 10, 4, 6, 31, 35, 9, 25, 39, 23, 7, 0, 36]",400,0.25,1024
40,8,24.0,3611,2.6412820999976248,"[25, 24, 36, 2, 17, 26, 24, 16, 37, 3, 38, 9, 38, 19, 33, 32, 0, 22, 29, 39, 3, 28, 8, 34, 12, 38, 34, 1, 10, 4, 6, 31, 35, 9, 25, 39, 23, 7, 0, 36]",400,0.25,1024
41,16,22.0,6821,5.018609500009916,"[31, 8, 16, 38, 34, 17, 11, 35, 32, 38, 6, 3, 13, 26, 37, 0, 38, 8, 27, 36, 7, 32, 1, 29, 24, 16, 9, 31, 2, 33, 34, 12, 0, 38, 23, 20, 14, 32, 39, 35]",400,0.25,1024
42,32,19.0,13240,9.723897100004251,"[29, 24, 2, 3, 34, 17, 32, 29, 32, 24, 5, 9, 11, 32, 22, 26, 3, 30, 12, 4, 23, 7, 31, 37, 0, 6, 6, 20, 39, 0, 35, 21, 16, 24, 9, 27, 19, 0, 39, 36]",400,0.25,1024
43,64,16.0,26074,19.086698900006013,"[26, 19, 36, 9, 39, 36, 14, 28, 2, 4, 11, 7, 24, 32, 37, 39, 1, 2, 28, 37, 3, 10, 8, 34, 12, 38, 6, 1, 1, 0, 35, 31, 38, 17, 13, 25, 23, 18, 4, 14]",400,0.25,1024
44,128,4.0,51748,37.90358759999799,"[26, 19, 22, 9, 3, 36, 2, 28, 32, 4, 11, 5, 27, 32, 37, 7, 20, 2, 15, 33, 3, 10, 8, 34, 12, 38, 6, 1, 21, 0, 35, 31, 39, 17, 13, 25, 23, 18, 29, 14]",400,0.25,1024
45,256,1.0,103079,80.33767560000706,"[26, 19, 22, 9, 21, 36, 2, 28, 36, 4, 11, 5, 27, 32, 37, 7, 24, 20, 15, 33, 3, 10, 8, 34, 12, 38, 6, 1, 30, 0, 35, 31, 39, 17, 13, 25, 23, 18, 29, 14]",400,0.25,1024
46,512,0.0,104283,81.21877200000745,"[26, 19, 22, 9, 21, 29, 2, 28, 36, 4, 11, 5, 27, 32, 37, 7, 24, 20, 15, 33, 3, 10, 8, 34, 12, 38, 6, 1, 30, 0, 35, 31, 39, 17, 13, 25, 23, 18, 16, 14]",400,0.25,1024
47,1024,0.0,104283,81.21877200000745,"[26, 19, 22, 9, 21, 29, 2, 28, 36, 4, 11, 5, 27, 32, 37, 7, 24, 20, 15, 33, 3, 10, 8, 34, 12, 38, 6, 1, 30, 0, 35, 31, 39, 17, 13, 25, 23, 18, 16, 14]",400,0.25,1024
48,0,42.0,400,0.2800776000076439,"[1, 27, 32, 23, 36, 8, 10, 10, 12, 11, 20, 22, 38, 34, 14, 6, 2, 4, 30, 23, 20, 20, 5, 23, 36, 11, 35, 29, 39, 16, 34, 18, 15, 32, 27, 20, 17, 10, 28, 20]",400,0.5,1024
49,1,27.0,802,0.5785235000075772,"[36, 16, 10, 30, 8, 12, 34, 39, 28, 34, 31, 27, 23, 31, 4, 0, 38, 3, 12, 0, 25, 20, 5, 32, 34, 22, 33, 2, 28, 1, 15, 30, 7, 24, 32, 18, 3, 21, 28, 23]",400,0.5,1024
50,2,26.0,1204,0.8796647999988636,"[37, 14, 30, 17, 22, 20, 38, 36, 33, 3, 39, 33, 26, 12, 21, 3, 7, 22, 1, 36, 0, 29, 26, 2, 16, 3, 16, 9, 10, 25, 17, 26, 21, 19, 0, 23, 17, 9, 27, 39]",400,0.5,1024
51,4,25.0,2007,1.4736666000098921,"[25, 17, 16, 31, 36, 34, 23, 7, 32, 3, 34, 1, 38, 14, 19, 33, 5, 21, 27, 28, 11, 14, 13, 9, 32, 3, 28, 15, 23, 39, 34, 34, 39, 1, 3, 7, 7, 36, 14, 18]",400,0.5,1024
52,8,24.0,3612,2.6678578999999445,"[7, 30, 8, 31, 1, 1, 12, 20, 31, 24, 13, 21, 12, 21, 14, 26, 0, 5, 35, 23, 5, 23, 9, 26, 14, 17, 6, 13, 1, 38, 0, 22, 4, 15, 32, 29, 29, 8, 32, 20]",400,0.5,1024
53,16,21.0,6822,5.2342732999968575,"[22, 0, 19, 20, 1, 14, 1, 26, 24, 0, 6, 37, 32, 12, 39, 9, 21, 39, 28, 23, 10, 7, 36, 15, 35, 38, 14, 9, 17, 30, 6, 14, 38, 3, 9, 14, 4, 2, 16, 28]",400,0.5,1024
54,32,21.0,13238,9.916008500003954,"[22, 0, 19, 20, 1, 14, 1, 26, 24, 0, 6, 37, 32, 12, 39, 9, 21, 39, 28, 23, 10, 7, 36, 15, 35, 38, 14, 9, 17, 30, 6, 14, 38, 3, 9, 14, 4, 2, 16, 28]",400,0.5,1024
55,64,15.0,26073,19.302132900003926,"[25, 31, 16, 3, 36, 4, 22, 12, 37, 29, 11, 18, 38, 1, 32, 9, 6, 21, 30, 28, 6, 33, 5, 0, 35, 35, 28, 25, 23, 20, 14, 26, 38, 19, 37, 8, 39, 16, 27, 35]",400,0.5,1024
56,128,10.0,51740,38.06672919999983,"[8, 31, 21, 3, 36, 4, 22, 19, 33, 29, 11, 18, 38, 1, 32, 7, 6, 19, 2, 28, 13, 24, 5, 0, 39, 35, 4, 25, 34, 20, 15, 26, 12, 9, 37, 8, 19, 16, 27, 10]",400,0.5,1024
57,256,3.0,103075,75.84573630000523,"[37, 14, 16, 3, 36, 4, 22, 12, 33, 29, 11, 23, 38, 1, 32, 9, 6, 19, 2, 28, 13, 18, 5, 0, 39, 35, 30, 25, 34, 20, 15, 26, 12, 9, 37, 8, 17, 24, 27, 31]",400,0.5,1024
58,512,2.0,205732,151.19176400000288,"[21, 14, 16, 3, 36, 4, 22, 12, 33, 29, 21, 23, 38, 1, 32, 9, 6, 19, 2, 28, 13, 18, 5, 0, 39, 35, 30, 25, 34, 20, 15, 26, 7, 11, 37, 8, 17, 24, 27, 31]",400,0.5,1024
59,1024,1.0,411045,301.7292541000061,"[7, 14, 16, 3, 36, 4, 22, 12, 33, 29, 21, 23, 38, 1, 32, 9, 6, 19, 2, 28, 13, 18, 5, 0, 39, 35, 30, 25, 34, 20, 15, 26, 10, 11, 37, 8, 17, 24, 27, 31]",400,0.5,1024
60,0,42.0,400,0.28142829998978414,"[1, 27, 32, 23, 36, 8, 10, 10, 12, 11, 20, 22, 38, 34, 14, 6, 2, 4, 30, 23, 20, 20, 5, 23, 36, 11, 35, 29, 39, 16, 34, 18, 15, 32, 27, 20, 17, 10, 28, 20]",400,0.75,1024
61,1,26.0,802,0.5879761999967741,"[21, 23, 16, 35, 13, 7, 24, 4, 25, 20, 18, 39, 2, 5, 11, 30, 29, 38, 11, 14, 16, 28, 22, 27, 15, 6, 28, 16, 13, 35, 22, 31, 10, 36, 10, 21, 8, 33, 9, 6]",400,0.75,1024
62,2,25.0,1204,0.8953576999920188,"[16, 11, 0, 39, 0, 35, 21, 29, 30, 30, 38, 15, 25, 36, 28, 5, 32, 11, 19, 28, 1, 24, 11, 30, 27, 32, 19, 14, 6, 2, 18, 31, 9, 33, 26, 20, 16, 23, 5, 3]",400,0.75,1024
63,4,20.0,2007,1.495004099997459,"[27, 21, 26, 38, 25, 20, 4, 9, 24, 2, 33, 8, 37, 7, 17, 16, 38, 1, 10, 28, 15, 17, 34, 23, 6, 39, 36, 16, 9, 29, 12, 32, 39, 1, 13, 19, 3, 8, 38, 35]",400,0.75,1024
64,8,20.0,3611,2.6578378999984125,"[27, 21, 26, 38, 25, 20, 4, 9, 24, 2, 33, 8, 37, 7, 17, 16, 38, 1, 10, 28, 15, 17, 34, 23, 6, 39, 36, 16, 9, 29, 12, 32, 39, 1, 13, 19, 3, 8, 38, 35]",400,0.75,1024
65,16,20.0,6819,5.016331699996954,"[27, 21, 26, 38, 25, 20, 4, 9, 24, 2, 33, 8, 37, 7, 17, 16, 38, 1, 10, 28, 15, 17, 34, 23, 6, 39, 36, 16, 9, 29, 12, 32, 39, 1, 13, 19, 3, 8, 38, 35]",400,0.75,1024
66,32,17.0,13236,9.70730690000346,"[19, 6, 22, 38, 32, 34, 3, 10, 12, 23, 33, 27, 11, 39, 4, 39, 14, 38, 11, 14, 7, 14, 5, 35, 15, 6, 8, 18, 0, 35, 37, 32, 17, 36, 28, 25, 8, 13, 9, 2]",400,0.75,1024
67,64,17.0,26068,19.106524799994077,"[19, 6, 22, 38, 32, 34, 3, 10, 12, 23, 33, 27, 11, 39, 4, 39, 14, 38, 11, 14, 7, 14, 5, 35, 15, 6, 8, 18, 0, 35, 37, 32, 17, 36, 28, 25, 8, 13, 9, 2]",400,0.75,1024
68,128,8.0,51740,37.95272030000342,"[19, 24, 22, 3, 31, 34, 3, 10, 21, 23, 6, 0, 11, 39, 12, 36, 32, 38, 19, 14, 7, 7, 0, 35, 33, 13, 16, 18, 32, 35, 37, 5, 17, 1, 28, 8, 29, 13, 9, 2]",400,0.75,1024
69,256,2.0,103073,75.83441799999855,"[19, 36, 22, 27, 31, 34, 3, 10, 21, 23, 6, 0, 11, 39, 12, 25, 32, 38, 26, 14, 7, 4, 24, 35, 33, 36, 16, 18, 32, 30, 37, 5, 17, 1, 28, 8, 29, 13, 9, 2]",400,0.75,1024
70,512,1.0,205730,151.16742659999,"[19, 6, 22, 27, 31, 34, 3, 10, 21, 23, 6, 0, 11, 39, 12, 25, 32, 38, 26, 14, 7, 4, 24, 35, 33, 36, 16, 18, 9, 30, 37, 5, 17, 1, 28, 8, 29, 13, 15, 2]",400,0.75,1024
71,1024,1.0,314000,230.79364269999496,"[19, 6, 22, 27, 31, 34, 3, 10, 21, 23, 6, 0, 11, 39, 12, 25, 32, 38, 26, 14, 7, 4, 24, 35, 33, 36, 16, 18, 9, 30, 37, 5, 17, 1, 28, 8, 29, 13, 15, 2]",400,0.75,1024
72,0,42.0,600,0.42203020000306424,"[1, 27, 32, 23, 36, 8, 10, 10, 12, 11, 20, 22, 38, 34, 14, 6, 2, 4, 30, 23, 20, 20, 5, 23, 36, 11, 35, 29, 39, 16, 34, 18, 15, 32, 27, 20, 17, 10, 28, 20]",600,0.25,1024
73,1,25.0,1202,0.8675780999910785,"[18, 33, 27, 10, 10, 35, 28, 19, 17, 37, 14, 26, 27, 26, 9, 38, 0, 8, 16, 16, 12, 7, 4, 39, 36, 32, 25, 15, 38, 34, 11, 1, 31, 8, 2, 11, 5, 29, 21, 13]",600,0.25,1024
74,2,24.0,1804,1.3182830000005197,"[21, 19, 24, 34, 7, 3, 8, 32, 22, 15, 37, 27, 35, 5, 38, 0, 29, 34, 37, 37, 8, 24, 26, 31, 39, 24, 31, 7, 33, 5, 1, 10, 32, 6, 30, 16, 12, 29, 24, 11]",600,0.25,1024
75,4,24.0,3006,2.214775300002657,"[21, 19, 24, 34, 7, 3, 8, 32, 22, 15, 37, 27, 35, 5, 38, 0, 29, 34, 37, 37, 8, 24, 26, 31, 39, 24, 31, 7, 33, 5, 1, 10, 32, 6, 30, 16, 12, 29, 24, 11]",600,0.25,1024
76,8,22.0,5412,3.982148299997789,"[18, 10, 28, 6, 23, 35, 32, 19, 36, 37, 14, 26, 27, 10, 9, 38, 0, 8, 16, 39, 12, 7, 4, 39, 11, 16, 25, 30, 38, 34, 29, 1, 31, 17, 13, 7, 5, 24, 21, 39]",600,0.25,1024
77,16,20.0,10222,7.531036799991853,"[19, 6, 23, 27, 6, 6, 31, 10, 13, 32, 3, 9, 19, 1, 6, 7, 30, 16, 21, 37, 9, 34, 1, 39, 35, 0, 2, 26, 28, 29, 24, 15, 3, 14, 8, 39, 16, 34, 22, 12]",600,0.25,1024
78,32,20.0,19838,14.584254100002,"[19, 6, 23, 27, 6, 6, 31, 10, 13, 32, 3, 9, 19, 1, 6, 7, 30, 16, 21, 37, 9, 34, 1, 39, 35, 0, 2, 26, 28, 29, 24, 15, 3, 14, 8, 39, 16, 34, 22, 12]",600,0.25,1024
79,64,18.0,39071,28.786188199999742,"[11, 3, 4, 34, 25, 18, 12, 14, 22, 37, 6, 38, 24, 19, 38, 11, 32, 27, 1, 8, 8, 31, 7, 2, 39, 24, 0, 4, 15, 30, 17, 31, 10, 28, 6, 16, 5, 23, 29, 11]",600,0.25,1024
80,128,7.0,77542,57.00770659999398,"[11, 3, 21, 34, 13, 9, 12, 14, 22, 37, 6, 9, 24, 19, 38, 20, 32, 27, 1, 8, 36, 18, 7, 2, 39, 24, 0, 4, 15, 30, 23, 31, 10, 28, 0, 16, 5, 1, 29, 11]",600,0.25,1024
81,256,2.0,154475,113.32559249999758,"[11, 3, 21, 34, 13, 17, 12, 14, 22, 37, 6, 9, 35, 19, 38, 20, 32, 27, 36, 8, 37, 18, 7, 2, 39, 24, 0, 4, 15, 30, 23, 31, 10, 28, 26, 16, 5, 1, 29, 33]",600,0.25,1024
82,512,2.0,308331,226.29521569999633,"[11, 3, 21, 34, 13, 17, 12, 14, 22, 37, 6, 9, 35, 19, 38, 20, 32, 27, 36, 8, 37, 18, 7, 2, 39, 24, 0, 4, 15, 30, 23, 31, 10, 28, 26, 16, 5, 1, 29, 33]",600,0.25,1024
83,1024,2.0,400885,294.261136599991,"[11, 3, 21, 34, 13, 17, 12, 14, 22, 37, 6, 9, 35, 19, 38, 20, 32, 27, 36, 8, 37, 18, 7, 2, 39, 24, 0, 4, 15, 30, 23, 31, 10, 28, 26, 16, 5, 1, 29, 33]",600,0.25,1024
84,0,42.0,600,0.43246160000853706,"[1, 27, 32, 23, 36, 8, 10, 10, 12, 11, 20, 22, 38, 34, 14, 6, 2, 4, 30, 23, 20, 20, 5, 23, 36, 11, 35, 29, 39, 16, 34, 18, 15, 32, 27, 20, 17, 10, 28, 20]",600,0.5,1024
85,1,25.0,1202,0.8799130999977933,"[18, 33, 27, 10, 10, 35, 28, 19, 17, 37, 14, 26, 27, 26, 9, 38, 0, 8, 16, 16, 12, 7, 4, 39, 36, 32, 25, 15, 38, 34, 11, 1, 31, 8, 2, 11, 5, 29, 21, 13]",600,0.5,1024
86,2,25.0,1803,1.3255783000058727,"[18, 33, 27, 10, 10, 35, 28, 19, 17, 37, 14, 26, 27, 26, 9, 38, 0, 8, 16, 16, 12, 7, 4, 39, 36, 32, 25, 15, 38, 34, 11, 1, 31, 8, 2, 11, 5, 29, 21, 13]",600,0.5,1024
87,4,25.0,3005,2.227354500006186,"[18, 33, 27, 10, 10, 35, 28, 19, 17, 37, 14, 26, 27, 26, 9, 38, 0, 8, 16, 16, 12, 7, 4, 39, 36, 32, 25, 15, 38, 34, 11, 1, 31, 8, 2, 11, 5, 29, 21, 13]",600,0.5,1024
88,8,22.0,5411,4.0059682999999495,"[37, 11, 32, 18, 20, 33, 25, 18, 1, 22, 10, 20, 11, 36, 12, 20, 4, 32, 15, 27, 19, 8, 29, 5, 35, 17, 28, 21, 35, 14, 6, 13, 0, 17, 34, 39, 14, 26, 3, 1]",600,0.5,1024
89,16,21.0,10220,7.540786300000036,"[31, 24, 23, 4, 29, 18, 30, 37, 34, 15, 26, 6, 1, 26, 12, 33, 25, 38, 8, 26, 36, 0, 39, 20, 35, 29, 9, 38, 2, 6, 17, 11, 5, 36, 20, 27, 21, 10, 22, 21]",600,0.5,1024
90,32,20.0,19837,14.596011800007545,"[6, 31, 39, 34, 36, 35, 1, 11, 34, 30, 38, 23, 37, 16, 12, 2, 0, 17, 28, 4, 13, 0, 29, 36, 35, 21, 7, 1, 38, 19, 35, 33, 15, 25, 20, 17, 8, 12, 3, 14]",600,0.5,1024
91,64,18.0,39070,28.74134760000743,"[37, 11, 23, 18, 29, 29, 37, 6, 34, 5, 10, 20, 32, 2, 25, 33, 19, 9, 1, 38, 27, 8, 30, 36, 35, 27, 28, 21, 21, 14, 6, 19, 0, 37, 17, 15, 31, 26, 3, 13]",600,0.5,1024
