,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
10,512,0.0,6841,1.1239127000444569,"[0, 2, 6, 8, 7, 12, 1, 10, 11, 11, 3, 0, 0, 7, 7, 10, 6, 1, 11, 3, 1, 12, 10, 8, 0, 4, 10, 12, 12, 1, 9, 12, 9, 3, 10, 11, 11, 8, 11, 4, 5, 8, 6, 9, 3, 6, 8, 3, 5, 0, 4, 12, 5, 9, 1, 0, 3, 2, 7, 10, 5, 12, 0, 8, 6, 4, 1, 3, 3, 3, 11, 9, 7, 8, 10, 0, 8, 11, 5, 9, 12, 4, 9, 3, 5, 1, 11, 6, 12, 5, 12, 6, 0, 2, 11, 12, 2, 1, 8, 10]",200,0.25,1024
11,1024,0.0,6841,1.1239127000444569,"[0, 2, 6, 8, 7, 12, 1, 10, 11, 11, 3, 0, 0, 7, 7, 10, 6, 1, 11, 3, 1, 12, 10, 8, 0, 4, 10, 12, 12, 1, 9, 12, 9, 3, 10, 11, 11, 8, 11, 4, 5, 8, 6, 9, 3, 6, 8, 3, 5, 0, 4, 12, 5, 9, 1, 0, 3, 2, 7, 10, 5, 12, 0, 8, 6, 4, 1, 3, 3, 3, 11, 9, 7, 8, 10, 0, 8, 11, 5, 9, 12, 4, 9, 3, 5, 1, 11, 6, 12, 5, 12, 6, 0, 2, 11, 12, 2, 1, 8, 10]",200,0.25,1024
12,0,22.0,200,0.024503100023139268,"[1, 10, 2, 1, 8, 11, 11, 11, 0, 7, 4, 8, 10, 10, 12, 11, 4, 11, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 11, 5, 1, 7, 4, 11, 3, 7, 0, 12, 2, 2, 0, 11, 4, 10, 1, 10, 12, 4, 12, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 12, 5, 2, 5, 8, 3, 12, 12, 10, 9, 3, 2, 3, 9, 12, 0, 3, 0, 5, 1, 4, 12, 2, 10, 7, 1, 0, 3, 8, 7, 4, 12, 0, 12]",200,0.5,1024
13,1,8.0,402,0.0594540000311099,"[2, 9, 7, 3, 10, 11, 11, 6, 9, 3, 12, 2, 4, 10, 0, 1, 5, 6, 10, 0, 7, 12, 0, 3, 1, 4, 1, 12, 3, 12, 4, 8, 0, 8, 12, 10, 9, 9, 4, 7, 7, 0, 6, 7, 3, 7, 3, 2, 10, 1, 12, 2, 1, 0, 10, 3, 2, 7, 12, 0, 12, 2, 6, 9, 10, 11, 8, 0, 11, 1, 9, 4, 1, 2, 10, 7, 12, 8, 3, 7, 4, 2, 12, 10, 8, 5, 2, 9, 1, 2, 5, 10, 1, 7, 6, 12, 10, 5, 2, 5]",200,0.5,1024
14,2,8.0,603,0.09316010004840791,"[2, 9, 7, 3, 10, 11, 11, 6, 9, 3, 12, 2, 4, 10, 0, 1, 5, 6, 10, 0, 7, 12, 0, 3, 1, 4, 1, 12, 3, 12, 4, 8, 0, 8, 12, 10, 9, 9, 4, 7, 7, 0, 6, 7, 3, 7, 3, 2, 10, 1, 12, 2, 1, 0, 10, 3, 2, 7, 12, 0, 12, 2, 6, 9, 10, 11, 8, 0, 11, 1, 9, 4, 1, 2, 10, 7, 12, 8, 3, 7, 4, 2, 12, 10, 8, 5, 2, 9, 1, 2, 5, 10, 1, 7, 6, 12, 10, 5, 2, 5]",200,0.5,1024
15,4,8.0,1005,0.16031770000699908,"[2, 9, 7, 3, 10, 11, 11, 6, 9, 3, 12, 2, 4, 10, 0, 1, 5, 6, 10, 0, 7, 12, 0, 3, 1, 4, 1, 12, 3, 12, 4, 8, 0, 8, 12, 10, 9, 9, 4, 7, 7, 0, 6, 7, 3, 7, 3, 2, 10, 1, 12, 2, 1, 0, 10, 3, 2, 7, 12, 0, 12, 2, 6, 9, 10, 11, 8, 0, 11, 1, 9, 4, 1, 2, 10, 7, 12, 8, 3, 7, 4, 2, 12, 10, 8, 5, 2, 9, 1, 2, 5, 10, 1, 7, 6, 12, 10, 5, 2, 5]",200,0.5,1024
16,8,5.0,1811,0.29205570003250614,"[4, 1, 8, 3, 10, 10, 1, 10, 11, 5, 8, 9, 9, 5, 3, 1, 5, 7, 9, 2, 1, 0, 11, 4, 3, 2, 12, 10, 6, 9, 0, 4, 8, 7, 2, 4, 4, 12, 5, 8, 11, 0, 6, 9, 7, 0, 3, 2, 0, 2, 2, 11, 1, 4, 8, 0, 9, 7, 5, 9, 7, 4, 1, 2, 8, 11, 7, 1, 9, 2, 4, 10, 3, 5, 2, 2, 3, 12, 8, 6, 6, 7, 9, 11, 4, 9, 6, 9, 12, 11, 3, 4, 6, 1, 5, 12, 0, 8, 10, 2]",200,0.5,1024
17,16,4.0,3420,0.5675580000388436,"[1, 10, 7, 3, 7, 3, 1, 6, 0, 3, 3, 2, 11, 10, 11, 4, 10, 6, 10, 0, 0, 12, 0, 3, 1, 4, 6, 2, 3, 12, 4, 4, 0, 8, 12, 10, 1, 9, 0, 7, 7, 0, 6, 7, 3, 7, 3, 11, 10, 6, 12, 2, 1, 0, 10, 3, 2, 7, 12, 0, 12, 2, 6, 11, 10, 11, 8, 0, 5, 11, 9, 8, 1, 0, 10, 1, 1, 8, 7, 7, 6, 2, 1, 10, 12, 11, 2, 9, 1, 2, 5, 10, 1, 8, 6, 2, 10, 5, 2, 5]",200,0.5,1024
18,32,0.0,5231,0.8725884000305086,"[1, 10, 4, 11, 7, 12, 0, 3, 11, 3, 0, 12, 12, 8, 11, 10, 0, 7, 5, 2, 6, 8, 3, 8, 9, 3, 10, 10, 3, 12, 9, 4, 9, 11, 10, 3, 9, 2, 5, 8, 4, 6, 6, 4, 9, 4, 7, 7, 3, 7, 9, 7, 8, 3, 6, 0, 5, 7, 12, 10, 9, 4, 5, 12, 4, 11, 4, 5, 5, 7, 4, 9, 4, 0, 5, 1, 1, 2, 5, 6, 1, 3, 3, 3, 12, 11, 5, 11, 1, 2, 3, 8, 7, 8, 7, 10, 0, 11, 2, 2]",200,0.5,1024
19,64,0.0,5231,0.8725884000305086,"[1, 10, 4, 11, 7, 12, 0, 3, 11, 3, 0, 12, 12, 8, 11, 10, 0, 7, 5, 2, 6, 8, 3, 8, 9, 3, 10, 10, 3, 12, 9, 4, 9, 11, 10, 3, 9, 2, 5, 8, 4, 6, 6, 4, 9, 4, 7, 7, 3, 7, 9, 7, 8, 3, 6, 0, 5, 7, 12, 10, 9, 4, 5, 12, 4, 11, 4, 5, 5, 7, 4, 9, 4, 0, 5, 1, 1, 2, 5, 6, 1, 3, 3, 3, 12, 11, 5, 11, 1, 2, 3, 8, 7, 8, 7, 10, 0, 11, 2, 2]",200,0.5,1024
20,128,0.0,5231,0.8725884000305086,"[1, 10, 4, 11, 7, 12, 0, 3, 11, 3, 0, 12, 12, 8, 11, 10, 0, 7, 5, 2, 6, 8, 3, 8, 9, 3, 10, 10, 3, 12, 9, 4, 9, 11, 10, 3, 9, 2, 5, 8, 4, 6, 6, 4, 9, 4, 7, 7, 3, 7, 9, 7, 8, 3, 6, 0, 5, 7, 12, 10, 9, 4, 5, 12, 4, 11, 4, 5, 5, 7, 4, 9, 4, 0, 5, 1, 1, 2, 5, 6, 1, 3, 3, 3, 12, 11, 5, 11, 1, 2, 3, 8, 7, 8, 7, 10, 0, 11, 2, 2]",200,0.5,1024
21,256,0.0,5231,0.8725884000305086,"[1, 10, 4, 11, 7, 12, 0, 3, 11, 3, 0, 12, 12, 8, 11, 10, 0, 7, 5, 2, 6, 8, 3, 8, 9, 3, 10, 10, 3, 12, 9, 4, 9, 11, 10, 3, 9, 2, 5, 8, 4, 6, 6, 4, 9, 4, 7, 7, 3, 7, 9, 7, 8, 3, 6, 0, 5, 7, 12, 10, 9, 4, 5, 12, 4, 11, 4, 5, 5, 7, 4, 9, 4, 0, 5, 1, 1, 2, 5, 6, 1, 3, 3, 3, 12, 11, 5, 11, 1, 2, 3, 8, 7, 8, 7, 10, 0, 11, 2, 2]",200,0.5,1024
22,512,0.0,5231,0.8725884000305086,"[1, 10, 4, 11, 7, 12, 0, 3, 11, 3, 0, 12, 12, 8, 11, 10, 0, 7, 5, 2, 6, 8, 3, 8, 9, 3, 10, 10, 3, 12, 9, 4, 9, 11, 10, 3, 9, 2, 5, 8, 4, 6, 6, 4, 9, 4, 7, 7, 3, 7, 9, 7, 8, 3, 6, 0, 5, 7, 12, 10, 9, 4, 5, 12, 4, 11, 4, 5, 5, 7, 4, 9, 4, 0, 5, 1, 1, 2, 5, 6, 1, 3, 3, 3, 12, 11, 5, 11, 1, 2, 3, 8, 7, 8, 7, 10, 0, 11, 2, 2]",200,0.5,1024
23,1024,0.0,5231,0.8725884000305086,"[1, 10, 4, 11, 7, 12, 0, 3, 11, 3, 0, 12, 12, 8, 11, 10, 0, 7, 5, 2, 6, 8, 3, 8, 9, 3, 10, 10, 3, 12, 9, 4, 9, 11, 10, 3, 9, 2, 5, 8, 4, 6, 6, 4, 9, 4, 7, 7, 3, 7, 9, 7, 8, 3, 6, 0, 5, 7, 12, 10, 9, 4, 5, 12, 4, 11, 4, 5, 5, 7, 4, 9, 4, 0, 5, 1, 1, 2, 5, 6, 1, 3, 3, 3, 12, 11, 5, 11, 1, 2, 3, 8, 7, 8, 7, 10, 0, 11, 2, 2]",200,0.5,1024
24,0,22.0,200,0.028720200003590435,"[1, 10, 2, 1, 8, 11, 11, 11, 0, 7, 4, 8, 10, 10, 12, 11, 4, 11, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 11, 5, 1, 7, 4, 11, 3, 7, 0, 12, 2, 2, 0, 11, 4, 10, 1, 10, 12, 4, 12, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 12, 5, 2, 5, 8, 3, 12, 12, 10, 9, 3, 2, 3, 9, 12, 0, 3, 0, 5, 1, 4, 12, 2, 10, 7, 1, 0, 3, 8, 7, 4, 12, 0, 12]",200,0.75,1024
25,1,9.0,402,0.07425899995723739,"[9, 4, 3, 0, 10, 5, 11, 8, 5, 4, 7, 2, 11, 6, 11, 10, 11, 1, 5, 4, 7, 0, 12, 10, 6, 7, 9, 7, 1, 10, 2, 0, 5, 6, 4, 0, 12, 10, 2, 1, 7, 0, 4, 6, 0, 10, 8, 12, 3, 8, 5, 9, 8, 3, 3, 2, 8, 3, 1, 2, 11, 2, 2, 1, 3, 6, 3, 1, 1, 8, 0, 10, 9, 4, 5, 8, 9, 11, 1, 6, 9, 4, 11, 5, 3, 12, 9, 4, 0, 0, 1, 1, 9, 8, 12, 5, 7, 10, 10, 7]",200,0.75,1024
26,2,8.0,604,0.11100330000044778,"[4, 10, 1, 9, 0, 11, 4, 12, 8, 9, 9, 4, 3, 0, 10, 12, 11, 11, 4, 5, 4, 12, 11, 1, 11, 2, 6, 9, 9, 6, 4, 1, 5, 4, 2, 3, 3, 8, 11, 9, 11, 2, 7, 4, 3, 11, 4, 3, 0, 7, 9, 11, 8, 8, 1, 1, 0, 9, 7, 6, 12, 3, 9, 9, 5, 5, 3, 7, 9, 0, 3, 10, 10, 7, 4, 11, 5, 1, 12, 11, 6, 7, 2, 1, 10, 6, 9, 2, 0, 5, 6, 2, 9, 9, 7, 10, 10, 10, 12, 2]",200,0.75,1024
27,4,6.0,1007,0.18487759999698028,"[4, 10, 12, 1, 0, 11, 7, 12, 8, 12, 9, 7, 3, 0, 10, 1, 7, 11, 6, 5, 4, 12, 12, 1, 11, 2, 6, 4, 11, 7, 4, 1, 12, 4, 2, 3, 3, 8, 11, 9, 6, 2, 2, 4, 2, 3, 4, 2, 10, 7, 6, 7, 8, 8, 4, 10, 0, 9, 7, 6, 12, 2, 10, 9, 11, 5, 3, 7, 9, 0, 3, 10, 10, 8, 7, 8, 5, 1, 0, 11, 6, 10, 2, 1, 10, 6, 11, 2, 0, 1, 6, 0, 9, 4, 6, 3, 10, 4, 12, 2]",200,0.75,1024
28,8,6.0,1811,0.35132529999827966,"[4, 10, 12, 1, 0, 11, 7, 12, 8, 12, 9, 7, 3, 0, 10, 1, 7, 11, 6, 5, 4, 12, 12, 1, 11, 2, 6, 4, 11, 7, 4, 1, 12, 4, 2, 3, 3, 8, 11, 9, 6, 2, 2, 4, 2, 3, 4, 2, 10, 7, 6, 7, 8, 8, 4, 10, 0, 9, 7, 6, 12, 2, 10, 9, 11, 5, 3, 7, 9, 0, 3, 10, 10, 8, 7, 8, 5, 1, 0, 11, 6, 10, 2, 1, 10, 6, 11, 2, 0, 1, 6, 0, 9, 4, 6, 3, 10, 4, 12, 2]",200,0.75,1024
29,16,3.0,3422,0.6714280999731272,"[9, 1, 4, 1, 0, 4, 4, 9, 11, 7, 9, 4, 3, 5, 0, 8, 11, 11, 6, 5, 4, 6, 10, 7, 12, 2, 6, 3, 9, 6, 0, 12, 1, 4, 12, 9, 2, 3, 5, 1, 4, 1, 2, 4, 9, 12, 6, 1, 0, 4, 5, 11, 3, 8, 6, 2, 10, 5, 7, 6, 4, 1, 11, 9, 11, 4, 8, 7, 0, 11, 3, 10, 3, 7, 10, 11, 0, 8, 12, 11, 2, 2, 0, 10, 10, 11, 11, 11, 11, 10, 6, 8, 7, 9, 4, 3, 10, 10, 2, 12]",200,0.75,1024
30,32,2.0,6639,1.2482581000076607,"[4, 10, 3, 10, 9, 1, 7, 8, 7, 0, 9, 4, 4, 3, 12, 6, 12, 3, 6, 2, 4, 7, 10, 8, 9, 0, 0, 7, 5, 4, 3, 12, 12, 4, 1, 3, 12, 5, 0, 9, 11, 8, 2, 11, 1, 12, 0, 4, 2, 7, 6, 11, 8, 8, 6, 8, 12, 2, 9, 2, 4, 4, 10, 9, 6, 7, 3, 12, 0, 11, 3, 9, 10, 9, 10, 11, 6, 8, 12, 5, 12, 9, 6, 8, 10, 9, 3, 11, 0, 11, 10, 4, 6, 4, 6, 12, 4, 10, 12, 1]",200,0.75,1024
31,64,0.0,9656,1.82220439997036,"[5, 10, 3, 10, 0, 11, 8, 7, 5, 0, 9, 4, 12, 3, 3, 1, 12, 8, 6, 0, 3, 6, 11, 8, 9, 0, 8, 12, 7, 4, 3, 12, 12, 10, 12, 5, 3, 11, 0, 5, 11, 9, 3, 6, 10, 4, 2, 4, 2, 8, 10, 9, 8, 0, 6, 0, 12, 2, 6, 2, 10, 4, 9, 9, 11, 11, 3, 12, 10, 11, 5, 3, 9, 9, 10, 4, 2, 2, 12, 11, 12, 9, 1, 1, 5, 6, 11, 11, 10, 11, 10, 4, 5, 3, 5, 12, 4, 10, 12, 12]",200,0.75,1024
32,128,0.0,9656,1.82220439997036,"[5, 10, 3, 10, 0, 11, 8, 7, 5, 0, 9, 4, 12, 3, 3, 1, 12, 8, 6, 0, 3, 6, 11, 8, 9, 0, 8, 12, 7, 4, 3, 12, 12, 10, 12, 5, 3, 11, 0, 5, 11, 9, 3, 6, 10, 4, 2, 4, 2, 8, 10, 9, 8, 0, 6, 0, 12, 2, 6, 2, 10, 4, 9, 9, 11, 11, 3, 12, 10, 11, 5, 3, 9, 9, 10, 4, 2, 2, 12, 11, 12, 9, 1, 1, 5, 6, 11, 11, 10, 11, 10, 4, 5, 3, 5, 12, 4, 10, 12, 12]",200,0.75,1024
33,256,0.0,9656,1.82220439997036,"[5, 10, 3, 10, 0, 11, 8, 7, 5, 0, 9, 4, 12, 3, 3, 1, 12, 8, 6, 0, 3, 6, 11, 8, 9, 0, 8, 12, 7, 4, 3, 12, 12, 10, 12, 5, 3, 11, 0, 5, 11, 9, 3, 6, 10, 4, 2, 4, 2, 8, 10, 9, 8, 0, 6, 0, 12, 2, 6, 2, 10, 4, 9, 9, 11, 11, 3, 12, 10, 11, 5, 3, 9, 9, 10, 4, 2, 2, 12, 11, 12, 9, 1, 1, 5, 6, 11, 11, 10, 11, 10, 4, 5, 3, 5, 12, 4, 10, 12, 12]",200,0.75,1024
34,512,0.0,9656,1.82220439997036,"[5, 10, 3, 10, 0, 11, 8, 7, 5, 0, 9, 4, 12, 3, 3, 1, 12, 8, 6, 0, 3, 6, 11, 8, 9, 0, 8, 12, 7, 4, 3, 12, 12, 10, 12, 5, 3, 11, 0, 5, 11, 9, 3, 6, 10, 4, 2, 4, 2, 8, 10, 9, 8, 0, 6, 0, 12, 2, 6, 2, 10, 4, 9, 9, 11, 11, 3, 12, 10, 11, 5, 3, 9, 9, 10, 4, 2, 2, 12, 11, 12, 9, 1, 1, 5, 6, 11, 11, 10, 11, 10, 4, 5, 3, 5, 12, 4, 10, 12, 12]",200,0.75,1024
35,1024,0.0,9656,1.82220439997036,"[5, 10, 3, 10, 0, 11, 8, 7, 5, 0, 9, 4, 12, 3, 3, 1, 12, 8, 6, 0, 3, 6, 11, 8, 9, 0, 8, 12, 7, 4, 3, 12, 12, 10, 12, 5, 3, 11, 0, 5, 11, 9, 3, 6, 10, 4, 2, 4, 2, 8, 10, 9, 8, 0, 6, 0, 12, 2, 6, 2, 10, 4, 9, 9, 11, 11, 3, 12, 10, 11, 5, 3, 9, 9, 10, 4, 2, 2, 12, 11, 12, 9, 1, 1, 5, 6, 11, 11, 10, 11, 10, 4, 5, 3, 5, 12, 4, 10, 12, 12]",200,0.75,1024
36,0,22.0,400,0.05015949998050928,"[1, 10, 2, 1, 8, 11, 11, 11, 0, 7, 4, 8, 10, 10, 12, 11, 4, 11, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 11, 5, 1, 7, 4, 11, 3, 7, 0, 12, 2, 2, 0, 11, 4, 10, 1, 10, 12, 4, 12, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 12, 5, 2, 5, 8, 3, 12, 12, 10, 9, 3, 2, 3, 9, 12, 0, 3, 0, 5, 1, 4, 12, 2, 10, 7, 1, 0, 3, 8, 7, 4, 12, 0, 12]",400,0.25,1024
37,1,6.0,802,0.11805019999155775,"[7, 5, 8, 5, 9, 1, 1, 8, 8, 3, 0, 3, 4, 8, 6, 3, 9, 4, 6, 0, 12, 3, 5, 0, 4, 1, 4, 9, 6, 4, 3, 0, 10, 4, 0, 4, 5, 12, 1, 11, 9, 5, 6, 7, 5, 0, 3, 11, 1, 10, 7, 12, 3, 2, 9, 5, 12, 7, 11, 12, 4, 10, 7, 5, 5, 5, 7, 11, 6, 11, 11, 5, 8, 1, 1, 4, 8, 2, 11, 0, 0, 2, 2, 3, 6, 11, 11, 10, 9, 10, 2, 12, 9, 2, 10, 10, 2, 6, 6, 6]",400,0.25,1024
38,2,6.0,1203,0.18765999999595806,"[7, 5, 8, 5, 9, 1, 1, 8, 8, 3, 0, 3, 4, 8, 6, 3, 9, 4, 6, 0, 12, 3, 5, 0, 4, 1, 4, 9, 6, 4, 3, 0, 10, 4, 0, 4, 5, 12, 1, 11, 9, 5, 6, 7, 5, 0, 3, 11, 1, 10, 7, 12, 3, 2, 9, 5, 12, 7, 11, 12, 4, 10, 7, 5, 5, 5, 7, 11, 6, 11, 11, 5, 8, 1, 1, 4, 8, 2, 11, 0, 0, 2, 2, 3, 6, 11, 11, 10, 9, 10, 2, 12, 9, 2, 10, 10, 2, 6, 6, 6]",400,0.25,1024
39,4,6.0,2005,0.3239574999897741,"[7, 5, 8, 5, 9, 1, 1, 8, 8, 3, 0, 3, 4, 8, 6, 3, 9, 4, 6, 0, 12, 3, 5, 0, 4, 1, 4, 9, 6, 4, 3, 0, 10, 4, 0, 4, 5, 12, 1, 11, 9, 5, 6, 7, 5, 0, 3, 11, 1, 10, 7, 12, 3, 2, 9, 5, 12, 7, 11, 12, 4, 10, 7, 5, 5, 5, 7, 11, 6, 11, 11, 5, 8, 1, 1, 4, 8, 2, 11, 0, 0, 2, 2, 3, 6, 11, 11, 10, 9, 10, 2, 12, 9, 2, 10, 10, 2, 6, 6, 6]",400,0.25,1024
40,8,6.0,3609,0.5848136999993585,"[7, 5, 8, 5, 9, 1, 1, 8, 8, 3, 0, 3, 4, 8, 6, 3, 9, 4, 6, 0, 12, 3, 5, 0, 4, 1, 4, 9, 6, 4, 3, 0, 10, 4, 0, 4, 5, 12, 1, 11, 9, 5, 6, 7, 5, 0, 3, 11, 1, 10, 7, 12, 3, 2, 9, 5, 12, 7, 11, 12, 4, 10, 7, 5, 5, 5, 7, 11, 6, 11, 11, 5, 8, 1, 1, 4, 8, 2, 11, 0, 0, 2, 2, 3, 6, 11, 11, 10, 9, 10, 2, 12, 9, 2, 10, 10, 2, 6, 6, 6]",400,0.25,1024
41,16,3.0,6818,1.1117252999683842,"[1, 0, 8, 3, 7, 6, 3, 1, 10, 11, 8, 0, 3, 10, 1, 8, 8, 1, 0, 7, 6, 1, 0, 4, 5, 0, 12, 7, 7, 5, 4, 9, 9, 9, 7, 4, 10, 6, 11, 9, 4, 4, 0, 0, 7, 4, 7, 7, 2, 10, 12, 0, 8, 0, 12, 2, 2, 9, 5, 12, 5, 10, 9, 11, 12, 3, 12, 8, 8, 4, 10, 0, 9, 7, 1, 1, 11, 10, 2, 9, 3, 4, 2, 9, 1, 6, 12, 7, 3, 1, 5, 2, 4, 8, 10, 5, 9, 3, 8, 10]",400,0.25,1024
