,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
10,512,0.0,377,0.06557500001508743,"[1, 10, 8, 2, 0, 6, 2, 4, 10, 0, 1, 2, 0, 6, 9, 0, 6, 10, 2, 10, 4, 0, 6, 3, 1, 3, 8, 10, 10, 5, 4, 2, 1, 3, 8, 3, 3, 3, 2, 6, 9, 0, 9, 6, 5, 9, 7, 7, 6, 4, 2, 2, 8, 2, 4, 6, 6, 5, 1, 9]",geometric,0.1,0.99,0.001,0.09993411663525145,0.1,1024
11,1024,0.0,377,0.06557500001508743,"[1, 10, 8, 2, 0, 6, 2, 4, 10, 0, 1, 2, 0, 6, 9, 0, 6, 10, 2, 10, 4, 0, 6, 3, 1, 3, 8, 10, 10, 5, 4, 2, 1, 3, 8, 3, 3, 3, 2, 6, 9, 0, 9, 6, 5, 9, 7, 7, 6, 4, 2, 2, 8, 2, 4, 6, 6, 5, 1, 9]",geometric,0.1,0.99,0.001,0.09993411663525145,0.1,1024
12,0,18.0,0,0.00021189998369663954,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.5,0.99,0.001,0.4999989351681321,0.5,1024
13,1,16.0,2,0.0023400000063702464,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.5,0.99,0.001,0.4999882412452899,0.5,1024
14,2,16.0,4,0.006337900005746633,"[1, 10, 4, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.5,0.99,0.001,0.49996815200250616,0.5,1024
15,4,15.0,7,0.009493499994277954,"[1, 10, 4, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 4, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.5,0.99,0.001,0.4999522958441474,0.5,1024
16,8,13.0,15,0.012295200023800135,"[1, 10, 4, 1, 0, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 8, 3, 5, 1, 2, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 1, 4, 2, 1, 4, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.5,0.99,0.001,0.4999382183724714,0.5,1024
17,16,12.0,29,0.01621610001893714,"[1, 10, 8, 2, 0, 5, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 8, 3, 5, 1, 2, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 1, 4, 2, 6, 4, 4, 1, 4, 2, 4, 2, 5, 8, 3, 1]",geometric,0.5,0.99,0.001,0.49991851801432324,0.5,1024
18,32,8.0,56,0.02153640001779422,"[1, 9, 0, 2, 0, 5, 7, 4, 8, 0, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 8, 4, 8, 3, 5, 1, 2, 4, 3, 7, 8, 2, 2, 0, 0, 8, 1, 10, 2, 10, 5, 4, 7, 1, 4, 2, 6, 4, 4, 1, 4, 2, 4, 2, 5, 8, 3, 1]",geometric,0.5,0.99,0.001,0.49989178768496784,0.5,1024
19,64,3.0,110,0.029437299992423505,"[1, 9, 0, 2, 0, 5, 7, 4, 8, 0, 10, 10, 2, 6, 6, 7, 3, 6, 10, 2, 4, 0, 8, 3, 7, 3, 5, 1, 2, 5, 3, 7, 9, 6, 2, 0, 0, 8, 5, 9, 6, 10, 6, 4, 10, 1, 4, 10, 0, 4, 8, 6, 4, 2, 4, 7, 5, 5, 9, 1]",geometric,0.5,0.99,0.001,0.49985209450457857,0.5,1024
20,128,1.0,212,0.04628329997649416,"[1, 2, 0, 2, 0, 7, 7, 4, 10, 0, 2, 2, 4, 6, 9, 7, 6, 7, 10, 2, 4, 0, 5, 3, 7, 7, 4, 10, 1, 5, 8, 7, 9, 0, 8, 3, 3, 8, 9, 4, 6, 10, 3, 0, 10, 1, 4, 10, 6, 4, 5, 2, 8, 2, 4, 7, 10, 5, 9, 1]",geometric,0.5,0.99,0.001,0.4997674727311139,0.5,1024
21,256,0.0,377,0.07472400000551715,"[1, 10, 8, 2, 0, 6, 2, 4, 10, 0, 1, 2, 0, 6, 9, 0, 6, 10, 2, 10, 4, 0, 6, 3, 1, 3, 8, 10, 10, 5, 4, 2, 1, 3, 8, 3, 3, 3, 2, 6, 9, 0, 9, 6, 5, 9, 7, 7, 6, 4, 2, 2, 8, 2, 4, 6, 6, 5, 1, 9]",geometric,0.5,0.99,0.001,0.49962464031725995,0.5,1024
22,512,0.0,377,0.07472400000551715,"[1, 10, 8, 2, 0, 6, 2, 4, 10, 0, 1, 2, 0, 6, 9, 0, 6, 10, 2, 10, 4, 0, 6, 3, 1, 3, 8, 10, 10, 5, 4, 2, 1, 3, 8, 3, 3, 3, 2, 6, 9, 0, 9, 6, 5, 9, 7, 7, 6, 4, 2, 2, 8, 2, 4, 6, 6, 5, 1, 9]",geometric,0.5,0.99,0.001,0.49962464031725995,0.5,1024
23,1024,0.0,377,0.07472400000551715,"[1, 10, 8, 2, 0, 6, 2, 4, 10, 0, 1, 2, 0, 6, 9, 0, 6, 10, 2, 10, 4, 0, 6, 3, 1, 3, 8, 10, 10, 5, 4, 2, 1, 3, 8, 3, 3, 3, 2, 6, 9, 0, 9, 6, 5, 9, 7, 7, 6, 4, 2, 2, 8, 2, 4, 6, 6, 5, 1, 9]",geometric,0.5,0.99,0.001,0.49962464031725995,0.5,1024
24,0,18.0,0,0.0003904000041075051,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.75,0.99,0.001,0.7499970572674042,0.75,1024
25,1,16.0,2,0.002939000027254224,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.75,0.99,0.001,0.7499778468741699,0.75,1024
26,2,16.0,4,0.005367100005969405,"[1, 10, 4, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.75,0.99,0.001,0.7499595452228841,0.75,1024
27,4,15.0,7,0.007367699989117682,"[1, 10, 4, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 4, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.75,0.99,0.001,0.7499444661615874,0.75,1024
28,8,13.0,15,0.010088200040627271,"[1, 10, 4, 1, 0, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 8, 3, 5, 1, 2, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 1, 4, 2, 1, 4, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,0.75,0.99,0.001,0.7499239615059047,0.75,1024
29,16,12.0,29,0.014775399991776794,"[1, 10, 8, 2, 0, 5, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 8, 3, 5, 1, 2, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 1, 4, 2, 6, 4, 4, 1, 4, 2, 4, 2, 5, 8, 3, 1]",geometric,0.75,0.99,0.001,0.7498886349697165,0.75,1024
30,32,8.0,56,0.01948910002829507,"[1, 9, 0, 2, 0, 5, 7, 4, 8, 0, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 8, 4, 8, 3, 5, 1, 2, 4, 3, 7, 8, 2, 2, 0, 0, 8, 1, 10, 2, 10, 5, 4, 7, 1, 4, 2, 6, 4, 4, 1, 4, 2, 4, 2, 5, 8, 3, 1]",geometric,0.75,0.99,0.001,0.7498531103856758,0.75,1024
31,64,3.0,110,0.027397400001063943,"[1, 9, 0, 2, 0, 5, 7, 4, 8, 0, 10, 10, 2, 6, 6, 7, 3, 6, 10, 2, 4, 0, 8, 3, 7, 3, 5, 1, 2, 5, 3, 7, 9, 6, 2, 0, 0, 8, 5, 9, 6, 10, 6, 4, 10, 1, 4, 10, 0, 4, 8, 6, 4, 2, 4, 7, 5, 5, 9, 1]",geometric,0.75,0.99,0.001,0.7497935136259907,0.75,1024
32,128,1.0,212,0.04587490000994876,"[1, 2, 0, 2, 0, 7, 7, 4, 10, 0, 2, 2, 4, 6, 9, 7, 6, 7, 10, 2, 4, 0, 5, 3, 7, 7, 4, 10, 1, 5, 8, 7, 9, 0, 8, 3, 3, 8, 9, 4, 6, 10, 3, 0, 10, 1, 4, 10, 6, 4, 5, 2, 8, 2, 4, 7, 10, 5, 9, 1]",geometric,0.75,0.99,0.001,0.7496542860889733,0.75,1024
33,256,0.0,377,0.07769499998539686,"[1, 10, 8, 2, 0, 6, 2, 4, 10, 0, 1, 2, 0, 6, 9, 0, 6, 10, 2, 10, 4, 0, 6, 3, 1, 3, 8, 10, 10, 5, 4, 2, 1, 3, 8, 3, 3, 3, 2, 6, 9, 0, 9, 6, 5, 9, 7, 7, 6, 4, 2, 2, 8, 2, 4, 6, 6, 5, 1, 9]",geometric,0.75,0.99,0.001,0.7494145829613743,0.75,1024
34,512,0.0,377,0.07769499998539686,"[1, 10, 8, 2, 0, 6, 2, 4, 10, 0, 1, 2, 0, 6, 9, 0, 6, 10, 2, 10, 4, 0, 6, 3, 1, 3, 8, 10, 10, 5, 4, 2, 1, 3, 8, 3, 3, 3, 2, 6, 9, 0, 9, 6, 5, 9, 7, 7, 6, 4, 2, 2, 8, 2, 4, 6, 6, 5, 1, 9]",geometric,0.75,0.99,0.001,0.7494145829613743,0.75,1024
35,1024,0.0,377,0.07769499998539686,"[1, 10, 8, 2, 0, 6, 2, 4, 10, 0, 1, 2, 0, 6, 9, 0, 6, 10, 2, 10, 4, 0, 6, 3, 1, 3, 8, 10, 10, 5, 4, 2, 1, 3, 8, 3, 3, 3, 2, 6, 9, 0, 9, 6, 5, 9, 7, 7, 6, 4, 2, 2, 8, 2, 4, 6, 6, 5, 1, 9]",geometric,0.75,0.99,0.001,0.7494145829613743,0.75,1024
36,0,18.0,0,0.0003467000206001103,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,1.0,0.99,0.001,0.9999965155544233,1.0,1024
37,1,16.0,2,0.0024761000531725585,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,1.0,0.99,0.001,0.9999751146725037,1.0,1024
38,2,16.0,4,0.004890100040938705,"[1, 10, 4, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,1.0,0.99,0.001,0.9999508540599327,1.0,1024
39,4,17.0,8,0.007174200029112399,"[1, 10, 4, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 4, 4, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,1.0,0.99,0.001,0.9999278994795947,1.0,1024
40,8,14.0,16,0.015522000030614436,"[1, 10, 4, 1, 0, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 8, 3, 5, 1, 2, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 1, 4, 2, 4, 4, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,1.0,0.99,0.001,0.9998440108541464,1.0,1024
41,16,12.0,32,0.021403799997642636,"[1, 4, 4, 1, 0, 0, 7, 2, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 6, 8, 3, 5, 1, 2, 4, 3, 6, 0, 1, 2, 0, 6, 10, 1, 10, 4, 4, 5, 4, 7, 1, 4, 2, 6, 4, 4, 1, 8, 2, 5, 2, 5, 8, 3, 10]",geometric,1.0,0.99,0.001,0.9997849077571366,1.0,1024
42,32,9.0,58,0.026899300049990416,"[1, 4, 4, 1, 0, 0, 7, 2, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 1, 4, 7, 6, 8, 3, 5, 1, 2, 4, 3, 6, 8, 1, 2, 0, 6, 8, 1, 10, 2, 10, 5, 3, 7, 1, 4, 0, 1, 4, 4, 1, 8, 2, 5, 2, 5, 8, 3, 10]",geometric,1.0,0.99,0.001,0.9997296895407307,1.0,1024
43,64,7.0,112,0.03573600004892796,"[1, 4, 9, 1, 0, 0, 7, 2, 8, 9, 10, 4, 2, 6, 6, 7, 2, 6, 1, 2, 1, 0, 7, 3, 7, 3, 5, 1, 0, 4, 3, 6, 8, 4, 2, 0, 0, 8, 5, 9, 6, 10, 6, 3, 7, 1, 4, 10, 0, 4, 4, 6, 8, 2, 3, 7, 5, 8, 9, 10]",geometric,1.0,0.99,0.001,0.9996409056872493,1.0,1024
44,128,0.0,180,0.04859980003675446,"[1, 0, 9, 1, 0, 7, 9, 2, 8, 9, 5, 4, 7, 6, 6, 7, 2, 7, 1, 8, 1, 0, 7, 4, 7, 7, 5, 1, 2, 4, 3, 6, 8, 4, 2, 0, 3, 8, 5, 4, 0, 10, 6, 0, 7, 1, 9, 10, 6, 9, 8, 6, 2, 0, 3, 10, 5, 8, 9, 6]",geometric,1.0,0.99,0.001,0.9995116749567213,1.0,1024
45,256,0.0,180,0.04859980003675446,"[1, 0, 9, 1, 0, 7, 9, 2, 8, 9, 5, 4, 7, 6, 6, 7, 2, 7, 1, 8, 1, 0, 7, 4, 7, 7, 5, 1, 2, 4, 3, 6, 8, 4, 2, 0, 3, 8, 5, 4, 0, 10, 6, 0, 7, 1, 9, 10, 6, 9, 8, 6, 2, 0, 3, 10, 5, 8, 9, 6]",geometric,1.0,0.99,0.001,0.9995116749567213,1.0,1024
46,512,0.0,180,0.04859980003675446,"[1, 0, 9, 1, 0, 7, 9, 2, 8, 9, 5, 4, 7, 6, 6, 7, 2, 7, 1, 8, 1, 0, 7, 4, 7, 7, 5, 1, 2, 4, 3, 6, 8, 4, 2, 0, 3, 8, 5, 4, 0, 10, 6, 0, 7, 1, 9, 10, 6, 9, 8, 6, 2, 0, 3, 10, 5, 8, 9, 6]",geometric,1.0,0.99,0.001,0.9995116749567213,1.0,1024
47,1024,0.0,180,0.04859980003675446,"[1, 0, 9, 1, 0, 7, 9, 2, 8, 9, 5, 4, 7, 6, 6, 7, 2, 7, 1, 8, 1, 0, 7, 4, 7, 7, 5, 1, 2, 4, 3, 6, 8, 4, 2, 0, 3, 8, 5, 4, 0, 10, 6, 0, 7, 1, 9, 10, 6, 9, 8, 6, 2, 0, 3, 10, 5, 8, 9, 6]",geometric,1.0,0.99,0.001,0.9995116749567213,1.0,1024
48,0,18.0,0,0.0002465000143274665,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 4, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,2.0,0.99,0.001,1.9999950451902737,2.0,1024
49,1,16.0,2,0.0032727000070735812,"[1, 10, 2, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,2.0,0.99,0.001,1.9999342176134167,2.0,1024
50,2,16.0,4,0.0062272000359371305,"[1, 10, 4, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 1, 10, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,2.0,0.99,0.001,1.999874833013281,2.0,1024
51,4,17.0,8,0.009220400010235608,"[1, 10, 4, 1, 8, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 4, 3, 5, 1, 7, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 7, 4, 2, 4, 4, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,2.0,0.99,0.001,1.9998146723535015,2.0,1024
52,8,14.0,16,0.01293000002624467,"[1, 10, 4, 1, 0, 0, 7, 4, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 4, 8, 3, 5, 1, 2, 4, 3, 7, 0, 2, 2, 0, 4, 10, 1, 10, 4, 4, 5, 4, 7, 1, 4, 2, 4, 4, 4, 1, 4, 2, 5, 2, 5, 8, 3, 10]",geometric,2.0,0.99,0.001,1.999740115200791,2.0,1024
53,16,12.0,32,0.0166311000357382,"[1, 4, 4, 1, 0, 0, 7, 2, 8, 10, 10, 4, 2, 6, 6, 7, 2, 6, 10, 2, 4, 4, 7, 6, 8, 3, 5, 1, 2, 4, 3, 6, 0, 1, 2, 0, 6, 10, 1, 10, 4, 4, 5, 4, 7, 1, 4, 2, 6, 4, 4, 1, 8, 2, 5, 2, 5, 8, 3, 10]",geometric,2.0,0.99,0.001,1.9996657316549997,2.0,1024
54,32,17.0,60,0.023510600032750517,"[2, 4, 7, 1, 0, 0, 7, 2, 8, 10, 3, 4, 2, 6, 6, 7, 1, 6, 10, 2, 1, 4, 7, 5, 8, 3, 5, 1, 2, 4, 3, 6, 8, 1, 2, 0, 0, 10, 1, 10, 4, 4, 5, 3, 7, 1, 4, 0, 1, 4, 4, 10, 8, 2, 5, 2, 5, 8, 3, 10]",geometric,2.0,0.99,0.001,1.9995274769754028,2.0,1024
55,64,10.0,120,0.032833000004757196,"[2, 4, 9, 1, 0, 0, 7, 2, 8, 10, 7, 10, 2, 6, 6, 9, 0, 6, 10, 2, 1, 9, 7, 3, 8, 3, 5, 4, 2, 4, 3, 6, 8, 6, 2, 0, 0, 10, 0, 1, 6, 4, 6, 8, 7, 0, 9, 4, 0, 4, 4, 5, 8, 2, 10, 0, 10, 8, 3, 10]",geometric,2.0,0.99,0.001,1.9993401435223395,2.0,1024
56,128,5.0,231,0.04963050002697855,"[1, 4, 3, 1, 0, 2, 10, 6, 6, 10, 10, 10, 2, 0, 9, 9, 6, 6, 10, 2, 1, 6, 8, 3, 8, 8, 5, 10, 2, 4, 8, 6, 8, 0, 2, 7, 3, 0, 0, 5, 6, 4, 4, 0, 7, 0, 8, 4, 0, 9, 1, 2, 7, 2, 9, 7, 10, 4, 3, 6]",geometric,2.0,0.99,0.001,1.9990026423755665,2.0,1024
57,256,1.0,428,0.08495310001308098,"[1, 10, 3, 0, 0, 4, 9, 6, 6, 1, 9, 10, 0, 0, 9, 9, 6, 10, 2, 2, 9, 0, 2, 4, 7, 10, 7, 10, 5, 2, 5, 2, 1, 6, 2, 7, 10, 4, 0, 6, 9, 7, 4, 6, 7, 2, 8, 8, 0, 9, 3, 2, 6, 2, 9, 6, 8, 8, 1, 1]",geometric,2.0,0.99,0.001,1.9982931144054303,2.0,1024
58,512,0.0,467,0.10022690001642331,"[1, 10, 3, 1, 0, 4, 9, 6, 6, 1, 3, 10, 5, 0, 9, 0, 6, 10, 2, 3, 9, 0, 2, 4, 7, 10, 7, 9, 0, 2, 5, 2, 1, 6, 2, 7, 10, 4, 10, 6, 9, 7, 4, 6, 7, 2, 8, 8, 0, 9, 3, 2, 6, 3, 9, 6, 8, 8, 1, 1]",geometric,2.0,0.99,0.001,1.9979863863274523,2.0,1024
