,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,5.0,0,0.000381799996830523,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",False,200,0.25,1024
1,1,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
2,2,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
3,4,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
4,8,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
5,16,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
6,32,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
7,64,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
8,128,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
9,256,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
10,512,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
11,1024,9.0,2,0.05359889999090228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.25,1024
12,0,5.0,0,0.00016400001186411828,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",False,200,0.5,1024
13,1,8.0,2,0.05198440000822302,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.5,1024
14,2,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
15,4,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
16,8,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
17,16,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
18,32,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
19,64,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
20,128,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
21,256,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
22,512,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
23,1024,9.0,4,0.11095150001347065,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,1024
24,0,5.0,0,0.0001976999919861555,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",False,200,0.75,1024
25,1,8.0,2,0.05745879998721648,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,1024
26,2,8.0,3,0.12991669999610167,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,1024
27,4,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
28,8,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
29,16,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
30,32,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
31,64,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
32,128,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
33,256,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
34,512,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
35,1024,9.0,5,0.20429759999387898,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,200,0.75,1024
36,0,5.0,0,0.0003201000072294846,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",False,400,0.25,1024
37,1,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
38,2,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
39,4,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
40,8,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
41,16,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
42,32,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
43,64,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
44,128,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
45,256,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
46,512,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
47,1024,9.0,2,0.08084249999956228,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.25,1024
48,0,5.0,0,0.0002342000079806894,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",False,400,0.5,1024
49,1,9.0,2,0.0721886999963317,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.5,1024
50,2,9.0,2,0.0721886999963317,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",False,400,0.5,1024
