,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,5.0,200,0.010668099974282086,"[1, 2, 2, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",False,200,0.25,1024
1,1,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
2,2,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
3,4,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
4,8,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
5,16,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
6,32,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
7,64,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
8,128,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
9,256,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
10,512,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
11,1024,0.0,402,0.3197202999726869,"[2.0, 5.0, 0.0, 6.0, 2.0, 1.0, 6.0, 4.0, 4.0, 3.0, 3.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 5.0]",False,200,0.25,1024
12,0,5.0,200,0.008746400009840727,"[1, 2, 2, 1, 0, 3, 7, 3, 3, 0, 7, 4, 0, 2, 2, 4, 3, 4, 3, 7]",False,200,0.5,1024
13,1,1.0,402,0.32059770001797006,"[2.0, 4.0, 7.0, 7.0, 5.0, 6.0, 0.0, 2.0, 2.0, 5.0, 2.0, 0.0, 3.0, 3.0, 7.0, 0.0, 4.0, 7.0, 3.0, 4.0]",False,200,0.5,1024
14,2,1.0,603,0.6375660000485368,"[2.0, 4.0, 7.0, 7.0, 5.0, 6.0, 0.0, 2.0, 2.0, 5.0, 2.0, 0.0, 3.0, 3.0, 7.0, 0.0, 4.0, 7.0, 3.0, 4.0]",False,200,0.5,1024
15,4,0.0,1006,1.3291922000353225,"[6.0, 0.0, 3.0, 7.0, 7.0, 2.0, 1.0, 2.0, 3.0, 2.0, 0.0, 3.0, 5.0, 7.0, 5.0, 7.0, 4.0, 4.0, 6.0, 7.0]",False,200,0.5,1024
16,8,0.0,1006,1.3291922000353225,"[6.0, 0.0, 3.0, 7.0, 7.0, 2.0, 1.0, 2.0, 3.0, 2.0, 0.0, 3.0, 5.0, 7.0, 5.0, 7.0, 4.0, 4.0, 6.0, 7.0]",False,200,0.5,1024
17,16,0.0,1006,1.3291922000353225,"[6.0, 0.0, 3.0, 7.0, 7.0, 2.0, 1.0, 2.0, 3.0, 2.0, 0.0, 3.0, 5.0, 7.0, 5.0, 7.0, 4.0, 4.0, 6.0, 7.0]",False,200,0.5,1024
