,num_clusters,mean_fit_time,std_fit_time,mean_s_score,std_s_score,mean_v_score,std_v_score,mean_ch_score,std_ch_score,mean_ar_score,std_ar_score
0,5,0.8507089999970049,0.10798630911515861,0.24293268709452898,0.0398210598264066,0.012633283954349369,0.004955608386632283,360.0895668308421,31.618574583524577,0.006220561851557367,0.009596559068306863
1,6,0.9291771200485528,0.07195529646334496,0.18979527575004468,0.04738300936403836,0.00811265096734665,0.0019299432961825953,346.7933940606123,101.16216543592625,0.011270916621842767,0.009309156053964136
2,7,1.2935039599891751,0.1368462308631934,0.2261844553927118,0.03399648673425489,0.015988480619452752,0.005158158886376747,285.85612305450513,79.99073000785542,0.008785921266440915,0.002452794417826675
3,8,1.6513726599980145,0.07229724082211592,0.1887843300382614,0.03008872571663438,0.028158705184055728,0.009107452617862959,233.83541771468762,59.0895262636834,0.012800638846504722,0.001372653297210354
4,9,1.686966760037467,0.21183383283661308,0.29833821212621825,0.04365282783856231,0.020146995206983664,0.008692762646301323,494.5368741284443,98.29328738421361,0.0076139287286544925,0.0020671507626441096
5,10,1.8641114000231027,0.17373209018977792,0.26695055648432997,0.07025506184856464,0.02503049257760871,0.004704319489508982,465.64481105297637,137.59106850749131,0.01231039826724324,0.004689507943785596
6,11,2.083639720035717,0.20442380071554642,0.2516366448909836,0.02812955071596579,0.024750666392132813,0.004654117557516949,374.39920600129756,52.589848008557496,0.006473267772868855,0.003414632685193993
7,12,2.0598565199878065,0.23693041067264184,0.32690169663575525,0.032547933804179724,0.025362743329158676,0.005414307666156133,519.3868832357168,109.09665635740457,0.01106089615096149,0.00237835704722728
8,13,2.4338082400616257,0.16812173294966795,0.3212015741403168,0.030300376008245856,0.03597065201596815,0.008214892288980846,470.60212185818926,104.4020436660695,0.014806767609984658,0.0035019777344777645
9,14,2.597867539944127,0.23673886697503044,0.34160340419716045,0.026428985318919136,0.03227655751160717,0.004484085597800951,553.2619354924622,80.41073564872374,0.01232773251221374,0.0032249621783116585
10,15,2.6749824600294234,0.19523600409071876,0.36159414778092114,0.03650210113693654,0.03224057878019795,0.0027146448917477785,607.6308290358605,108.13417088623895,0.011630017928747356,0.0033096775410688295
11,16,2.717088400106877,0.14329728658249932,0.3997260012690821,0.020011580372755394,0.034572389873552725,0.0023856089499818987,706.9600577700475,77.9920210559751,0.00978286349355607,0.0014297834592025712
12,17,3.015406720014289,0.22755956316417467,0.3803344280912815,0.03895808141248082,0.03055883891592453,0.0031619710712814217,625.8754332630808,116.06333447132131,0.009530859071163023,0.0026328046016292103
13,18,2.9514411598909644,0.2743494004762294,0.3989082033945915,0.026911687861793095,0.03834566400281138,0.005123983579252009,660.2326596899085,53.4702744256441,0.009479218221606208,0.002778966131913606
14,19,3.0137883599847557,0.28723976750337865,0.39777311276695043,0.02253156502283898,0.032993054421773735,0.006137141165906687,613.6206726902942,126.01229041338398,0.009031283571835535,0.0019334743402061436
15,20,2.991068320022896,0.2567919632461994,0.4117662513908022,0.030879276070652373,0.036425395381482525,0.007600196004786696,667.3786591733453,126.02353190389734,0.00931025062555229,0.0026128006746071884
16,21,2.9201057600323113,0.20191995581595915,0.4179812775093665,0.021849958586419468,0.042380566877391765,0.008026956675060226,677.449273819852,109.86921049110363,0.008990978227813279,0.0022247559368817967
17,22,3.363205960020423,0.3255513730116397,0.4276243243246102,0.019162196452156454,0.04156028420156118,0.007295694210000099,756.6470332880682,88.98916684665754,0.011092388639082112,0.003107840825025621
18,23,3.338586699962616,0.29247360488977386,0.41488362506855025,0.016929486438978722,0.049074491947977944,0.009889328369821202,715.6749493192435,86.26947296028099,0.012464110991398498,0.00274227831360956
19,24,3.8609988200012593,0.5254547024893841,0.44949688973370483,0.012205588093152009,0.04635905604773723,0.007684339813062126,856.2545359249652,68.46576195101657,0.011706942726185113,0.0028194904771171297
