,num_clusters,mean_fit_time,std_fit_time,mean_s_score,std_s_score,mean_v_score,std_v_score,mean_ch_score,std_ch_score,mean_ar_score,std_ar_score
0,2,0.017533220024779438,0.001635356556503246,0.3253301179680271,0.001464503139790299,3.6513018570786315e-05,4.4210918440384345e-05,2652.9443664717464,3.830922886119345,-0.0007244339901953724,0.00014336573266229973
1,3,0.023969599977135658,0.000617880584664819,0.3576276423416154,0.0,0.00010416703018348667,1.5152185993940876e-20,3108.296353137907,2.2737367544323206e-13,-0.0007717848192328934,0.0
2,4,0.02246199999935925,0.0012696262169338312,0.34439465909253547,0.01721898097552772,0.0006199805627179151,0.00010456407038662494,2922.298994358344,9.550761576087362,-0.0007843291812081956,0.000652850678166143
3,5,0.025467220041900874,0.0030487828714249945,0.3586172714780667,0.0067544918766621435,0.0008871898104911215,0.00015578223692675066,2978.2494460640837,13.239105101406576,-0.0011395073347746098,0.0008735194197863852
4,6,0.02605704003944993,0.001078648042791963,0.37302229679264426,0.0009859724743761027,0.0012548020245769565,8.004332277832483e-05,3088.086903507203,20.07366174585888,-0.0005180877002872606,1.8954022429664532e-05
5,7,0.027505619963631035,0.0012103334152511803,0.374265293263447,0.004399038628914052,0.0013367799507033673,0.0002074330376262519,3077.185068544509,11.43591073833747,-0.00027700241723517186,0.0005397193291351838
6,8,0.02958739995956421,0.002071217039229203,0.38288341749044,0.007252789635623401,0.0011910661090337802,0.00010447049782777425,3090.5145722465472,33.93155121541016,-0.0006297134014391886,0.0001624930644895789
7,9,0.03116327999159694,0.0019970266761236135,0.3864757427844832,0.009153700258780739,0.0011199430906326563,0.00011449722928386945,3074.667558438313,43.4727512203555,-0.0007306797535026822,0.00020275256564842485
8,10,0.03209163998253643,0.0015502134233658577,0.401805686467721,0.006339882090631591,0.0014282610717947016,0.00017364274673969178,3110.731956334762,74.41615774261935,-0.0006129195899119716,0.00035211223448289845
9,11,0.03380141998641193,0.0010282287059847045,0.4065020544664539,0.007835319772296529,0.0011456582425268408,0.0002821553501129697,3129.487303812382,58.774005885978546,-0.0007504844364332206,0.00016284617991490168
10,12,0.03630662001669407,0.0009940825673327698,0.4140643754106785,0.01795130041869428,0.0013271149125256235,0.00030349267941102786,3142.4735957949165,43.08864305589174,-0.0005910079443096753,0.00036714221764650123
11,13,0.03627841994166374,0.0011140966148254741,0.41478117985887614,0.016486699316136014,0.0014767391276749703,0.00046345149653425114,3124.4091979365294,113.48503793552543,-0.0004927949210903118,0.00037321647788788915
12,14,0.03884081998839974,0.0019058513254868019,0.4308658467275291,0.008623557590859577,0.001282614882825135,0.0002726457163769885,3187.353909245938,52.51115089297169,-0.0006998725768442243,0.0002215323239223628
13,15,0.041286319959908724,0.0015342823090762035,0.43491244693947734,0.0056952633456261986,0.0015971445695852394,0.0003331358297420966,3220.697459895952,54.18862337945037,-0.0005843624975958743,0.00034689213820740837
14,16,0.04233443993143737,0.0018999437471124434,0.44922944944189325,0.007601959028057167,0.0016614946842952328,0.000265461154922074,3253.87022123508,87.89200177064275,-0.0006523295259614089,0.00022706463482807522
15,17,0.04626976000145078,0.001068430455098436,0.45032511730521974,0.008800946237689546,0.0018036451987291234,6.334141554743487e-05,3279.3271300916226,42.946885187038475,-0.0007214372379388293,0.00018111021209232957
16,18,0.04557881997898221,0.0014885830703914847,0.45740330567847465,0.009838183262887308,0.0018117775247840338,0.00036948356786863773,3356.7910216212426,32.969651653334566,-0.0007010011250926115,0.00020076768271478797
17,19,0.04762247996404767,0.0014075595081800246,0.46132507761910935,0.007959877305855134,0.0016526797474474039,0.00021060699975140778,3469.6263300138344,36.96174926622632,-0.0007485843503223096,0.00018466912906897278
18,20,0.04938680003397167,0.0007793082655793505,0.46053412666113724,0.004885387927563431,0.0020982231668231965,0.00021277705343903094,3535.581010548827,53.76455164755491,-0.000550829304774871,8.1154242324791e-05
19,21,0.060153379943221806,0.004512519563911357,0.46751458668853985,0.011473351752379473,0.0022436674584326304,0.00030256486779099446,3688.829149464154,71.84246009697091,-0.0005812999075351512,5.331156504651872e-05
20,22,0.0605746999848634,0.0022023125293511663,0.47410053330785945,0.009090656233840656,0.0019953988817087726,0.00017297134847550055,3773.242285248317,93.78510930751234,-0.0007960017018677366,0.00018117813706631142
21,23,0.06408310001716018,0.0046266084904049015,0.47817561049706214,0.008308079157268587,0.0022100196358539334,0.00016439632994304142,3993.365591111668,90.95719583848185,-0.0008553144855960365,6.803981104867156e-05
22,24,0.06518502007238566,0.0024198941313807306,0.4816810669099814,0.008231825820893586,0.0021371728100971483,0.00031570681777790856,4095.433821652936,102.38844387837628,-0.0008001595709544604,0.00017911260576471366
23,25,0.06689754002727569,0.0020103678772375616,0.4890495368686801,0.004803500741858191,0.00256697401106861,0.00039498440421654633,4249.058132502336,88.14513990897407,-0.0007455796019219348,0.00019982553651101925
24,26,0.06953535992652178,0.0018978071029809934,0.4967625355122882,0.008128767137979555,0.0022603890258065867,0.0002373977122242295,4476.02874326233,134.69113998392973,-0.0007882743106607966,0.00010876879595646377
25,27,0.07077802000567317,0.00281422695257807,0.49359935791407616,0.007997456630010627,0.002601397048032789,0.00038493686649437707,4484.900853020844,128.74867462975925,-0.00082297597911926,7.201755635892002e-05
26,28,0.07819237997755409,0.016350955562691605,0.4986899037062481,0.00699460365730043,0.0023630571938829123,0.0002397827718028549,4596.855694382815,21.014118966254742,-0.000805840669792692,0.00012801688573885908
27,29,0.07521705995313824,0.0017889927526339262,0.49234355142193104,0.010661100752896103,0.0029272416869350463,0.0002931260860305822,4559.726289034961,148.99574557909352,-0.0006966538562162661,6.519664584666397e-05
28,30,0.07603125995956361,0.0036761730877583267,0.50696952034843,0.00425553234823426,0.0031783787986050457,0.00032770229018944466,4809.20523486418,34.665995276982926,-0.0007205383068545882,0.00012054599159648569
29,31,0.07848088010214269,0.00179825586694963,0.5042679891638,0.010139162266032328,0.0031306751873044643,0.0008191488057082094,4870.8367644800655,104.35128508729785,-0.0007931909635785939,0.00011480285856978125
30,32,0.08536379998549819,0.012221207741423979,0.5050977101185591,0.012434781773742284,0.0035051782347966546,0.0002591840429847586,4971.0895585264625,86.14405277185817,-0.0005837996513089141,8.471967688721217e-05
31,33,0.08094021999277175,0.0025405398118265145,0.5101793302539986,0.007943332167504077,0.004220206349727506,0.001063930693794406,5120.412154825491,52.344940438260544,-0.0008442877602111484,0.00011055610501482168
32,34,0.08559660008177161,0.0023339395512574994,0.5228802025896235,0.006649718341222381,0.004380962818187341,0.0005534671325541808,5381.908258059693,97.57221843628105,-0.0006213319570007155,0.00012293392159143778
