,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
35,1024,1.0,1126,0.9126682998612523,"[5, 2, 6, 3, 0, 7, 4, 6]",geometric,0.75,0.99,0.001,0.7431519879281675,0.75,1024
36,0,11.0,0,0.0006098998710513115,"[1, 2, 2, 1, 0, 3, 7, 3]",geometric,1.0,0.99,0.001,0.9999938703202454,1.0,1024
37,1,9.0,2,0.007692599901929498,"[1, 2, 2, 0, 0, 3, 7, 3]",geometric,1.0,0.99,0.001,0.9999226897759884,1.0,1024
38,2,8.0,4,0.019408399937674403,"[1, 2, 2, 0, 0, 3, 7, 5]",geometric,1.0,0.99,0.001,0.9998049580853952,1.0,1024
39,4,8.0,7,0.029186399886384606,"[1, 2, 2, 5, 0, 3, 7, 5]",geometric,1.0,0.99,0.001,0.9997067098967409,1.0,1024
40,8,7.0,14,0.04070140002295375,"[1, 2, 2, 5, 0, 3, 5, 5]",geometric,1.0,0.99,0.001,0.9995910209148171,1.0,1024
41,16,6.0,27,0.05800520000047982,"[3, 2, 3, 5, 0, 1, 5, 5]",geometric,1.0,0.99,0.001,0.999417198153755,1.0,1024
42,32,4.0,57,0.07906589983031154,"[3, 5, 6, 5, 5, 0, 4, 7]",geometric,1.0,0.99,0.001,0.9992056767939828,1.0,1024
43,64,3.0,106,0.10803069989196956,"[2, 0, 2, 6, 2, 1, 7, 4]",geometric,1.0,0.99,0.001,0.9989148443912377,1.0,1024
44,128,2.0,185,0.1506979998666793,"[6, 4, 2, 5, 3, 1, 7, 2]",geometric,1.0,0.99,0.001,0.998486580864406,1.0,1024
45,256,1.0,322,0.241925299866125,"[7, 1, 4, 6, 3, 0, 2, 5]",geometric,1.0,0.99,0.001,0.9975715230178064,1.0,1024
46,512,1.0,586,0.40076430002227426,"[1, 1, 4, 6, 3, 0, 2, 5]",geometric,1.0,0.99,0.001,0.9959802849570092,1.0,1024
47,1024,0.0,1102,0.7896538998465985,"[4, 1, 7, 0, 3, 6, 2, 5]",geometric,1.0,0.99,0.001,0.9920951222777298,1.0,1024
48,0,11.0,0,0.00044329999946057796,"[1, 2, 2, 1, 0, 3, 7, 3]",geometric,2.0,0.99,0.001,1.999991089392093,2.0,1024
49,1,9.0,2,0.011508000083267689,"[1, 2, 2, 0, 0, 3, 7, 3]",geometric,2.0,0.99,0.001,1.999768694844872,2.0,1024
50,2,8.0,4,0.020055399974808097,"[1, 2, 2, 0, 0, 3, 7, 5]",geometric,2.0,0.99,0.001,1.9995969136142708,2.0,1024
51,4,8.0,7,0.02973000006750226,"[1, 2, 2, 5, 0, 3, 7, 5]",geometric,2.0,0.99,0.001,1.9994024962992423,2.0,1024
52,8,7.0,14,0.041559499921277165,"[1, 2, 2, 5, 0, 3, 5, 5]",geometric,2.0,0.99,0.001,1.9991648005738607,2.0,1024
53,16,6.0,27,0.053073199931532145,"[3, 2, 3, 5, 0, 1, 5, 5]",geometric,2.0,0.99,0.001,1.998933477500432,2.0,1024
