,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,89.0,200,0.35865219999686815,"[65, 49, 56, 43, 43, 91, 32, 87, 36, 8, 74, 10, 12, 75, 20, 47, 50, 86, 34, 14, 70, 42, 66, 47, 68, 94, 45, 87, 84, 84, 45, 69, 87, 36, 75, 35, 93, 39, 16, 60, 98, 18, 15, 96, 91, 84, 81, 10, 92, 84, 78, 12, 85, 52, 39, 71, 31, 95, 4, 65, 68, 17, 18, 60, 53, 83, 76, 30, 28, 42, 25, 62, 51, 2, 99, 73, 28, 67, 32, 4, 92, 18, 42, 71, 45, 29, 81, 32, 67, 24, 4, 44, 0, 12, 36, 48, 5, 31, 6, 59]",False,200,0.25,1024
1,1,79.0,402,5.595980999991298,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
2,2,79.0,603,11.063708499976201,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
3,4,79.0,1005,21.916840999998385,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
4,8,79.0,1809,43.55997780000325,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
5,16,79.0,3417,87.38994649998494,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
6,32,79.0,6633,174.5814842999971,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
7,64,79.0,13065,349.2407730999985,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
8,128,79.0,25929,698.7727350999776,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
9,256,79.0,51657,1392.129957600002,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
10,512,79.0,100902,2668.56138509998,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
11,1024,79.0,100902,2668.56138509998,"[54.0, 69.0, 24.0, 29.0, 93.0, 51.0, 3.0, 16.0, 56.0, 67.0, 17.0, 92.0, 91.0, 78.0, 98.0, 55.0, 74.0, 83.0, 47.0, 61.0, 81.0, 33.0, 24.0, 7.0, 41.0, 14.0, 73.0, 11.0, 33.0, 6.0, 82.0, 36.0, 97.0, 55.0, 34.0, 68.0, 62.0, 64.0, 71.0, 68.0, 1.0, 57.0, 0.0, 33.0, 11.0, 87.0, 10.0, 34.0, 76.0, 65.0, 95.0, 66.0, 64.0, 97.0, 35.0, 30.0, 2.0, 88.0, 15.0, 25.0, 29.0, 21.0, 5.0, 62.0, 70.0, 4.0, 80.0, 43.0, 2.0, 78.0, 39.0, 54.0, 46.0, 91.0, 64.0, 42.0, 52.0, 98.0, 14.0, 77.0, 88.0, 21.0, 49.0, 53.0, 95.0, 65.0, 75.0, 67.0, 87.0, 80.0, 87.0, 69.0, 67.0, 4.0, 71.0, 11.0, 27.0, 44.0, 13.0, 70.0]",False,200,0.25,1024
12,0,89.0,200,0.35916309998719953,"[65, 49, 56, 43, 43, 91, 32, 87, 36, 8, 74, 10, 12, 75, 20, 47, 50, 86, 34, 14, 70, 42, 66, 47, 68, 94, 45, 87, 84, 84, 45, 69, 87, 36, 75, 35, 93, 39, 16, 60, 98, 18, 15, 96, 91, 84, 81, 10, 92, 84, 78, 12, 85, 52, 39, 71, 31, 95, 4, 65, 68, 17, 18, 60, 53, 83, 76, 30, 28, 42, 25, 62, 51, 2, 99, 73, 28, 67, 32, 4, 92, 18, 42, 71, 45, 29, 81, 32, 67, 24, 4, 44, 0, 12, 36, 48, 5, 31, 6, 59]",False,200,0.5,1024
13,1,83.0,402,5.838189800007967,"[29.0, 23.0, 46.0, 94.0, 46.0, 14.0, 77.0, 8.0, 98.0, 33.0, 61.0, 47.0, 5.0, 75.0, 73.0, 38.0, 14.0, 64.0, 92.0, 79.0, 57.0, 72.0, 79.0, 17.0, 52.0, 83.0, 21.0, 90.0, 32.0, 54.0, 54.0, 38.0, 59.0, 68.0, 54.0, 15.0, 27.0, 19.0, 31.0, 84.0, 26.0, 16.0, 48.0, 83.0, 69.0, 4.0, 80.0, 32.0, 56.0, 47.0, 91.0, 25.0, 16.0, 60.0, 66.0, 88.0, 56.0, 89.0, 34.0, 45.0, 58.0, 0.0, 15.0, 37.0, 34.0, 0.0, 60.0, 38.0, 80.0, 87.0, 20.0, 33.0, 67.0, 86.0, 72.0, 55.0, 18.0, 47.0, 97.0, 5.0, 25.0, 5.0, 80.0, 28.0, 32.0, 88.0, 3.0, 15.0, 72.0, 42.0, 26.0, 81.0, 71.0, 63.0, 39.0, 7.0, 85.0, 26.0, 38.0, 0.0]",False,200,0.5,1024
