,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,5.0,0,0.00048469999455846846,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",200,0.25,1024
1,1,8.0,2,0.011547899994184263,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",200,0.25,1024
2,2,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
3,4,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
4,8,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
5,16,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
6,32,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
7,64,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
8,128,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
9,256,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
10,512,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
11,1024,9.0,4,0.021058199999970384,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.25,1024
12,0,5.0,0,0.000261799999861978,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",200,0.5,1024
13,1,8.0,2,0.009834700002102181,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",200,0.5,1024
14,2,8.0,3,0.021538700006203726,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]",200,0.5,1024
15,4,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
16,8,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
17,16,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
18,32,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
19,64,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
20,128,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
21,256,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
22,512,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
23,1024,9.0,5,0.03225129999918863,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.5,1024
24,0,5.0,0,0.00021379999816417694,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",200,0.75,1024
25,1,8.0,2,0.013034899995545857,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",200,0.75,1024
26,2,9.0,4,0.02505820000078529,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",200,0.75,1024
