,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
44,128,685.0,51751,3.2293364999932237,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",400,0.25,1024
45,256,685.0,103079,6.39555260000634,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",400,0.25,1024
46,512,685.0,205735,12.777069300005678,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",400,0.25,1024
47,1024,685.0,225785,14.026180999993812,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",400,0.25,1024
48,0,433.0,400,0.009420899994438514,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1]",400,0.5,1024
49,1,519.0,802,0.040058099999441765,"[1, 1, 0, 1, 3, 4, 2, 4, 1, 0, 3, 4, 4, 2, 4, 2, 4, 4, 4, 1, 4, 1, 4, 2, 2, 3, 4, 4, 3, 3, 3, 4, 1, 3, 3, 2, 3, 3, 1, 4]",400,0.5,1024
50,2,519.0,1203,0.06986529999994673,"[1, 1, 0, 1, 3, 4, 2, 4, 1, 0, 3, 4, 4, 2, 4, 2, 4, 4, 4, 1, 4, 1, 4, 2, 2, 3, 4, 4, 3, 3, 3, 4, 1, 3, 3, 2, 3, 3, 1, 4]",400,0.5,1024
51,4,534.0,2006,0.12736699999368284,"[2, 4, 3, 0, 4, 3, 2, 4, 4, 4, 1, 1, 4, 2, 2, 2, 1, 4, 3, 2, 3, 4, 4, 1, 4, 4, 4, 2, 3, 4, 3, 4, 2, 4, 1, 1, 4, 2, 3, 4]",400,0.5,1024
52,8,589.0,3614,0.23306099999172147,"[4, 1, 2, 2, 4, 4, 2, 4, 2, 0, 3, 4, 4, 4, 4, 1, 4, 3, 4, 1, 4, 3, 4, 3, 2, 4, 4, 2, 3, 4, 3, 4, 1, 3, 0, 4, 3, 4, 4, 4]",400,0.5,1024
53,16,639.0,6824,0.43704089999664575,"[4, 4, 4, 1, 4, 0, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 1, 1, 2, 3, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 0, 3, 0, 4, 0, 3, 3, 4]",400,0.5,1024
54,32,667.0,13245,0.8507365999976173,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 1, 4, 0, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 1, 4, 0, 4, 4, 4, 4, 3]",400,0.5,1024
55,64,684.0,26083,1.6626408000010997,"[4, 4, 4, 0, 0, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4]",400,0.5,1024
56,128,685.0,51748,3.2828984999941895,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",400,0.5,1024
57,256,685.0,103076,6.525645499990787,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",400,0.5,1024
58,512,685.0,205732,13.014702399988892,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",400,0.5,1024
59,1024,685.0,228589,14.466511799997534,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 1, 4, 4, 4]",400,0.5,1024
60,0,433.0,400,0.010308700002497062,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1]",400,0.75,1024
61,1,500.0,802,0.04297939999378286,"[4, 4, 1, 0, 2, 3, 4, 0, 4, 2, 4, 2, 0, 4, 4, 4, 3, 1, 3, 3, 3, 0, 4, 0, 3, 3, 1, 4, 0, 1, 4, 4, 1, 1, 3, 3, 0, 4, 2, 4]",400,0.75,1024
62,2,504.0,1204,0.07548499999393243,"[3, 2, 3, 2, 3, 0, 1, 3, 1, 4, 1, 3, 3, 3, 4, 4, 1, 2, 3, 0, 4, 3, 4, 1, 1, 2, 4, 4, 3, 3, 2, 3, 4, 4, 1, 4, 0, 3, 3, 1]",400,0.75,1024
63,4,534.0,2008,0.13501929999620188,"[2, 4, 4, 2, 0, 1, 4, 4, 4, 3, 2, 2, 2, 4, 2, 3, 4, 0, 2, 4, 4, 3, 3, 2, 4, 4, 4, 0, 2, 3, 3, 4, 1, 4, 4, 3, 3, 3, 3, 4]",400,0.75,1024
64,8,587.0,3615,0.29266970000753645,"[4, 4, 4, 4, 1, 3, 4, 4, 1, 4, 4, 4, 1, 4, 4, 3, 3, 4, 4, 3, 3, 0, 4, 4, 2, 3, 4, 4, 3, 4, 1, 3, 2, 3, 2, 0, 1, 4, 4, 4]",400,0.75,1024
65,16,624.0,6828,0.5063918999949237,"[4, 4, 4, 1, 2, 3, 4, 4, 2, 4, 4, 3, 2, 4, 4, 4, 4, 3, 4, 0, 3, 4, 4, 3, 4, 4, 0, 4, 4, 4, 4, 4, 1, 2, 0, 2, 3, 2, 3, 4]",400,0.75,1024
66,32,660.0,13253,0.9246412000065902,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 2, 3, 4, 4, 4, 4, 4, 2, 4, 4, 1, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4, 1, 4, 0, 4, 3, 3, 4, 4]",400,0.75,1024
67,64,682.0,26094,1.7566253999975743,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 2, 0, 4, 3, 4, 4, 4]",400,0.75,1024
68,128,685.0,51761,3.3970231999992393,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 3, 4, 4, 4]",400,0.75,1024
69,256,685.0,103089,6.7054190000053495,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 3, 4, 4, 4]",400,0.75,1024
70,512,685.0,205745,13.298408200003905,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 3, 4, 4, 4]",400,0.75,1024
71,1024,685.0,241835,15.633257199995569,"[4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 3, 4, 4, 4]",400,0.75,1024
72,0,433.0,600,0.013014700001804158,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1]",600,0.25,1024
73,1,520.0,1202,0.05674919999728445,"[1, 0, 4, 2, 0, 3, 1, 4, 4, 4, 3, 3, 1, 4, 2, 2, 4, 4, 3, 2, 3, 4, 3, 1, 4, 3, 4, 4, 3, 4, 3, 4, 3, 2, 2, 1, 3, 0, 0, 4]",600,0.25,1024
74,2,525.0,1804,0.10395849999622442,"[4, 2, 3, 2, 3, 3, 3, 3, 1, 4, 4, 4, 4, 4, 4, 0, 1, 3, 3, 1, 2, 3, 3, 1, 4, 3, 4, 1, 4, 1, 1, 1, 2, 4, 3, 4, 4, 3, 3, 4]",600,0.25,1024
