,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
10,512,1935.0,103173,6.36587629999849,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 3, 2, 4, 2, 0, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 1, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 0, 4, 4, 4, 0, 4, 0, 4, 4, 4, 0, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.25,1024
11,1024,1935.0,189804,11.760426699998789,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 3, 2, 4, 2, 0, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 1, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 0, 4, 4, 4, 0, 4, 0, 4, 4, 4, 0, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.25,1024
12,0,1300.0,200,0.004641699983039871,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4, 2, 1, 3, 2, 3, 1, 4, 0, 3, 0, 1, 4, 4, 2, 2, 1, 0, 3, 0, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 2, 3, 1, 1, 2, 2, 2, 4, 3, 2]",200,0.5,1024
13,1,1300.0,401,0.01984619998256676,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4, 2, 1, 3, 2, 3, 1, 4, 0, 3, 0, 1, 4, 4, 2, 2, 1, 0, 3, 0, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 2, 3, 1, 1, 2, 2, 2, 4, 3, 2]",200,0.5,1024
14,2,1300.0,602,0.03471549999085255,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4, 2, 1, 3, 2, 3, 1, 4, 0, 3, 0, 1, 4, 4, 2, 2, 1, 0, 3, 0, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 2, 3, 1, 1, 2, 2, 2, 4, 3, 2]",200,0.5,1024
15,4,1371.0,1005,0.06212170000071637,"[0, 2, 1, 1, 4, 0, 3, 3, 2, 2, 1, 1, 4, 4, 4, 4, 4, 2, 3, 2, 3, 2, 0, 0, 2, 4, 3, 3, 4, 1, 2, 4, 4, 4, 4, 4, 3, 4, 0, 0, 1, 4, 2, 4, 0, 4, 4, 3, 0, 3, 0, 1, 3, 2, 3, 2, 2, 4, 1, 2, 2, 4, 4, 4, 3, 0, 4, 3, 3, 3, 4, 4, 1, 3, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 4, 2, 4, 1, 4, 4, 2, 2, 4, 4, 3, 3, 2, 2, 2, 2]",200,0.5,1024
16,8,1432.0,1811,0.11333929997636005,"[3, 2, 4, 3, 4, 1, 4, 4, 3, 2, 0, 2, 2, 2, 1, 3, 3, 4, 4, 1, 1, 3, 3, 2, 4, 0, 3, 4, 4, 3, 4, 3, 1, 0, 4, 3, 3, 2, 4, 2, 1, 4, 2, 1, 4, 1, 4, 1, 3, 3, 2, 4, 3, 4, 3, 2, 2, 4, 4, 1, 2, 3, 2, 2, 4, 4, 3, 2, 3, 3, 0, 3, 4, 4, 4, 3, 3, 1, 4, 2, 4, 3, 4, 1, 4, 1, 2, 0, 3, 0, 2, 3, 4, 3, 1, 3, 3, 2, 0, 0]",200,0.5,1024
17,16,1576.0,3426,0.21717139999964274,"[3, 2, 4, 3, 4, 3, 4, 4, 1, 4, 4, 3, 4, 3, 0, 2, 4, 3, 3, 2, 4, 3, 3, 4, 3, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 1, 4, 2, 0, 3, 3, 2, 4, 4, 1, 3, 0, 4, 3, 2, 4, 4, 3, 2, 3, 4, 4, 1, 4, 4, 4, 3, 3, 4, 1, 3, 3, 4, 4, 4, 1, 0, 3, 0, 2, 4, 1, 3, 4, 2, 3, 4, 4, 2, 4, 4, 2, 4, 3, 2, 3, 4, 2, 1, 2, 3, 1, 2]",200,0.5,1024
18,32,1749.0,6649,0.4221854999777861,"[3, 0, 4, 3, 4, 3, 3, 4, 4, 4, 2, 3, 4, 4, 0, 4, 3, 3, 3, 4, 1, 4, 1, 4, 3, 2, 3, 4, 4, 3, 4, 3, 4, 2, 4, 2, 2, 1, 4, 2, 4, 3, 4, 3, 4, 1, 2, 1, 0, 4, 2, 2, 4, 4, 4, 3, 4, 4, 3, 4, 2, 2, 4, 2, 4, 4, 4, 3, 4, 4, 1, 4, 1, 4, 3, 0, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 1, 3, 4, 4, 4, 3, 0, 3, 3, 3, 4]",200,0.5,1024
19,64,1864.0,13097,0.8254285999864805,"[4, 2, 4, 4, 0, 4, 3, 4, 4, 4, 4, 4, 3, 4, 1, 4, 4, 2, 4, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 2, 4, 4, 3, 4, 2, 2, 4, 4, 0, 4, 4, 3, 0, 4, 4, 4, 0, 0, 4, 3, 4, 4, 4, 4, 1, 3, 4, 2, 4, 0, 4, 4, 4, 3, 4, 2, 3, 4, 4, 0, 4, 1, 3, 3, 0, 4, 3, 4, 4, 4, 4, 4, 4, 2, 2, 2, 4, 4, 2, 4, 4, 4, 4, 4, 2, 3, 3, 0, 4]",200,0.5,1024
20,128,1916.0,25981,1.6374750999966636,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 2, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 2, 4, 3, 3, 4, 2, 1, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 0, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 0, 2, 4, 4, 0, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 3, 4, 0, 4]",200,0.5,1024
21,256,1933.0,51718,3.2711575999855995,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 2, 1, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 0, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 0, 4, 4, 4, 3, 4, 0, 3, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.5,1024
22,512,1933.0,103174,6.560858199984068,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 2, 1, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 0, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 0, 4, 4, 4, 3, 4, 0, 3, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.5,1024
23,1024,1933.0,142771,9.082291300001089,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 2, 1, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 0, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 0, 4, 4, 4, 3, 4, 0, 3, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.5,1024
24,0,1300.0,200,0.004312599980039522,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4, 2, 1, 3, 2, 3, 1, 4, 0, 3, 0, 1, 4, 4, 2, 2, 1, 0, 3, 0, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 2, 3, 1, 1, 2, 2, 2, 4, 3, 2]",200,0.75,1024
25,1,1300.0,401,0.020957899978384376,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4, 2, 1, 3, 2, 3, 1, 4, 0, 3, 0, 1, 4, 4, 2, 2, 1, 0, 3, 0, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 2, 3, 1, 1, 2, 2, 2, 4, 3, 2]",200,0.75,1024
26,2,1300.0,602,0.03786519999266602,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4, 2, 1, 3, 2, 3, 1, 4, 0, 3, 0, 1, 4, 4, 2, 2, 1, 0, 3, 0, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 2, 3, 1, 1, 2, 2, 2, 4, 3, 2]",200,0.75,1024
27,4,1317.0,1005,0.066781000001356,"[4, 2, 3, 3, 1, 3, 4, 3, 2, 3, 0, 0, 2, 3, 3, 4, 4, 3, 3, 3, 2, 4, 4, 4, 4, 4, 3, 3, 4, 3, 2, 3, 3, 1, 1, 4, 4, 3, 3, 0, 3, 3, 2, 4, 4, 0, 0, 0, 0, 4, 2, 4, 3, 4, 1, 1, 2, 3, 0, 2, 2, 4, 2, 3, 4, 1, 1, 3, 2, 1, 4, 4, 1, 1, 1, 2, 1, 0, 3, 2, 0, 3, 4, 4, 4, 0, 4, 1, 2, 0, 3, 2, 0, 3, 3, 3, 2, 2, 0, 2]",200,0.75,1024
28,8,1421.0,1811,0.12091959998360835,"[1, 2, 3, 2, 1, 1, 4, 3, 4, 4, 0, 4, 4, 2, 2, 0, 4, 1, 3, 4, 4, 2, 4, 4, 4, 4, 4, 2, 2, 3, 4, 3, 4, 4, 0, 0, 0, 1, 4, 0, 4, 3, 1, 3, 4, 1, 3, 1, 4, 3, 1, 3, 2, 4, 3, 3, 2, 3, 3, 4, 3, 4, 4, 2, 2, 1, 3, 3, 0, 1, 1, 2, 0, 3, 0, 2, 4, 2, 2, 3, 4, 4, 2, 4, 1, 2, 2, 4, 2, 3, 1, 4, 4, 4, 0, 3, 3, 2, 4, 2]",200,0.75,1024
29,16,1597.0,3423,0.22739019998698495,"[4, 2, 3, 3, 2, 3, 4, 3, 4, 1, 4, 4, 4, 3, 2, 4, 3, 3, 2, 4, 4, 1, 4, 2, 0, 3, 3, 4, 4, 3, 3, 4, 4, 4, 2, 1, 3, 3, 3, 0, 3, 2, 2, 3, 4, 1, 4, 0, 2, 4, 4, 4, 3, 4, 3, 2, 4, 3, 3, 4, 2, 4, 4, 1, 2, 0, 3, 2, 2, 3, 1, 4, 0, 3, 2, 3, 3, 2, 2, 3, 4, 4, 4, 2, 3, 0, 4, 4, 3, 2, 4, 4, 4, 4, 0, 4, 4, 1, 0, 2]",200,0.75,1024
30,32,1730.0,6647,0.4387542999756988,"[4, 2, 0, 4, 0, 2, 3, 3, 4, 1, 3, 1, 4, 4, 2, 4, 1, 1, 4, 4, 2, 3, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 0, 3, 3, 3, 3, 1, 4, 4, 3, 0, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 1, 4, 4, 0, 4, 2, 4, 2, 3, 4, 3, 2, 2, 4, 4, 3, 4, 3, 1, 2, 4, 4, 1, 4, 4, 2, 4, 0, 4, 4, 1, 0, 4]",200,0.75,1024
31,64,1859.0,13092,0.8565305999945849,"[4, 1, 4, 4, 1, 4, 3, 4, 4, 3, 4, 0, 4, 3, 2, 4, 1, 3, 4, 4, 4, 4, 2, 4, 4, 4, 3, 4, 4, 4, 1, 4, 4, 2, 2, 4, 1, 3, 4, 1, 2, 3, 4, 0, 4, 3, 4, 1, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 3, 4, 4, 4, 0, 4, 3, 4, 4, 4, 0, 4, 2, 4, 4, 0, 4, 3, 3, 4, 4, 4, 3, 4, 2, 4, 2, 4, 4, 2, 4, 4, 4, 4, 4, 3, 4, 4, 1, 4]",200,0.75,1024
32,128,1924.0,25971,1.688222400000086,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 0, 3, 1, 3, 4, 1, 4, 4, 4, 0, 4, 4, 4, 1, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 0, 4, 4, 4, 2, 4, 0, 4, 4, 4, 0, 4, 0, 4, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.75,1024
33,256,1937.0,51709,3.3356733999971766,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 2, 4, 0, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 1, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 0, 4, 4, 4, 2, 4, 0, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.75,1024
34,512,1937.0,103165,6.677507999993395,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 2, 4, 0, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 1, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 0, 4, 4, 4, 2, 4, 0, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.75,1024
35,1024,1937.0,148792,9.670830099988962,"[4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 2, 4, 0, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 1, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 2, 4, 0, 4, 4, 4, 2, 4, 0, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]",200,0.75,1024
36,0,1300.0,400,0.008568300021579489,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4, 2, 1, 3, 2, 3, 1, 4, 0, 3, 0, 1, 4, 4, 2, 2, 1, 0, 3, 0, 4, 4, 0, 4, 4, 0, 3, 1, 4, 4, 4, 2, 3, 1, 1, 2, 2, 2, 4, 3, 2]",400,0.25,1024
37,1,1318.0,802,0.03805460000876337,"[4, 2, 3, 1, 1, 0, 3, 3, 2, 3, 1, 4, 2, 0, 4, 4, 1, 2, 2, 4, 4, 1, 3, 4, 4, 3, 3, 1, 0, 3, 3, 3, 4, 4, 3, 4, 4, 3, 2, 3, 0, 3, 0, 2, 4, 4, 1, 0, 0, 4, 3, 4, 3, 4, 3, 2, 3, 4, 2, 3, 4, 4, 3, 4, 2, 1, 1, 3, 4, 1, 2, 0, 3, 1, 3, 1, 1, 4, 4, 1, 4, 0, 4, 4, 1, 2, 4, 2, 2, 0, 0, 2, 2, 4, 4, 4, 2, 1, 2, 0]",400,0.25,1024
38,2,1330.0,1204,0.06782820000080392,"[1, 1, 3, 4, 1, 0, 3, 1, 2, 3, 1, 4, 2, 0, 3, 3, 4, 3, 3, 2, 4, 1, 2, 4, 4, 4, 1, 1, 3, 3, 3, 3, 4, 4, 3, 4, 3, 1, 2, 0, 0, 3, 0, 2, 4, 4, 4, 0, 2, 4, 4, 4, 3, 2, 1, 2, 4, 4, 2, 3, 4, 4, 3, 0, 3, 1, 0, 1, 4, 1, 1, 0, 1, 1, 3, 1, 1, 4, 2, 1, 4, 3, 4, 2, 1, 2, 4, 2, 2, 0, 3, 4, 4, 4, 4, 4, 2, 1, 2, 0]",400,0.25,1024
39,4,1439.0,2007,0.12221709999721497,"[4, 1, 1, 1, 1, 4, 3, 3, 2, 4, 1, 4, 2, 2, 4, 4, 1, 3, 1, 4, 4, 1, 3, 2, 4, 3, 4, 1, 3, 3, 3, 2, 4, 4, 4, 4, 4, 3, 4, 3, 0, 3, 0, 2, 4, 3, 2, 0, 0, 4, 3, 4, 3, 4, 3, 2, 3, 0, 2, 4, 0, 4, 4, 4, 4, 1, 3, 3, 4, 1, 2, 4, 4, 1, 3, 4, 1, 4, 4, 1, 4, 4, 4, 4, 1, 2, 4, 2, 2, 2, 1, 2, 0, 4, 4, 4, 2, 4, 0, 0]",400,0.25,1024
40,8,1451.0,3612,0.2269594999961555,"[3, 1, 3, 3, 0, 4, 2, 3, 2, 3, 4, 0, 2, 3, 3, 1, 4, 3, 2, 3, 4, 1, 3, 4, 4, 4, 1, 3, 4, 3, 0, 3, 4, 2, 3, 2, 1, 4, 2, 3, 2, 4, 0, 0, 2, 4, 4, 1, 2, 4, 3, 3, 4, 3, 1, 0, 1, 2, 4, 1, 4, 3, 2, 2, 4, 1, 1, 3, 4, 3, 1, 3, 4, 3, 4, 0, 4, 2, 4, 3, 0, 4, 3, 4, 1, 2, 4, 4, 0, 1, 4, 4, 3, 4, 3, 3, 3, 4, 2, 3]",400,0.25,1024
