,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
74,2,8.0,1473,1.0205687999987276,"[0, 0, 8, 0, 4, 8, 3, 1, 1, 5]",75,1024,2
75,4,7.0,1476,1.0314190999924904,"[0, 0, 8, 0, 8, 8, 3, 1, 1, 5]",75,1024,2
76,8,5.0,1482,1.0453656999889063,"[0, 0, 8, 0, 8, 8, 7, 1, 3, 5]",75,1024,2
77,16,5.0,1490,1.0647026999940863,"[0, 0, 8, 0, 8, 8, 7, 1, 3, 5]",75,1024,2
78,32,4.0,1507,1.0868672999931732,"[0, 0, 8, 0, 8, 4, 7, 1, 3, 5]",75,1024,2
79,64,2.0,1541,1.1203183999896282,"[2, 4, 8, 0, 8, 4, 7, 1, 3, 5]",75,1024,2
80,128,1.0,1606,1.1835921999881975,"[2, 6, 8, 0, 8, 4, 7, 1, 3, 5]",75,1024,2
81,256,1.0,1734,1.3084403999964707,"[2, 6, 8, 0, 8, 4, 7, 1, 3, 5]",75,1024,2
82,512,1.0,1990,1.6010367999988375,"[2, 6, 8, 0, 8, 4, 7, 1, 3, 5]",75,1024,2
83,1024,1.0,2045,1.6643669999903068,"[2, 6, 8, 0, 8, 4, 7, 1, 3, 5]",75,1024,2
84,0,9.0,2045,1.6753173999895807,"[3, 3, 4, 8, 9, 3, 8, 2, 2, 5]",75,1024,3
85,1,8.0,2047,1.6870332999969833,"[3, 4, 4, 8, 9, 3, 8, 2, 2, 5]",75,1024,3
86,2,6.0,2049,1.6995008999947459,"[7, 4, 4, 8, 9, 3, 8, 2, 2, 5]",75,1024,3
87,4,5.0,2052,1.7125912999908905,"[7, 4, 4, 8, 9, 3, 7, 2, 2, 5]",75,1024,3
88,8,4.0,2057,1.7301185999967856,"[7, 1, 4, 8, 9, 3, 7, 2, 2, 5]",75,1024,3
89,16,4.0,2065,1.7506378999969456,"[7, 1, 4, 8, 9, 3, 7, 2, 2, 5]",75,1024,3
90,32,4.0,2081,1.7869978999951854,"[7, 1, 4, 8, 9, 3, 7, 2, 2, 5]",75,1024,3
91,64,1.0,2116,1.8488700000016252,"[7, 0, 4, 8, 1, 3, 6, 2, 2, 5]",75,1024,3
92,128,0.0,2159,1.9021954999916488,"[7, 0, 4, 8, 1, 3, 6, 2, 9, 5]",75,1024,3
93,256,0.0,2159,1.9021954999916488,"[7, 0, 4, 8, 1, 3, 6, 2, 9, 5]",75,1024,3
94,512,0.0,2159,1.9021954999916488,"[7, 0, 4, 8, 1, 3, 6, 2, 9, 5]",75,1024,3
95,1024,0.0,2159,1.9021954999916488,"[7, 0, 4, 8, 1, 3, 6, 2, 9, 5]",75,1024,3
96,0,11.0,0,0.0005086000019218773,"[1, 2, 1, 8, 0, 7, 4, 8, 4, 2]",100,1024,0
97,1,11.0,1,0.01005280000390485,"[1, 2, 1, 8, 0, 7, 4, 8, 4, 2]",100,1024,0
98,2,9.0,3,0.020429299998795614,"[1, 2, 1, 8, 0, 7, 4, 2, 4, 2]",100,1024,0
99,4,9.0,5,0.03159730001061689,"[1, 2, 1, 8, 0, 7, 4, 2, 4, 2]",100,1024,0
100,8,9.0,9,0.040715800001635216,"[1, 2, 1, 8, 0, 7, 4, 2, 4, 2]",100,1024,0
101,16,9.0,17,0.05233289999887347,"[1, 2, 1, 8, 0, 7, 4, 2, 4, 2]",100,1024,0
102,32,4.0,35,0.06565889999910723,"[1, 5, 1, 8, 0, 7, 4, 2, 8, 2]",100,1024,0
103,64,3.0,68,0.08334470000409056,"[1, 5, 1, 6, 0, 7, 4, 2, 8, 2]",100,1024,0
104,128,3.0,132,0.11270490000606515,"[1, 5, 1, 6, 0, 7, 4, 2, 8, 2]",100,1024,0
105,256,3.0,260,0.16969950000930112,"[1, 5, 1, 6, 0, 7, 4, 2, 8, 2]",100,1024,0
106,512,2.0,517,0.29455060001055244,"[1, 5, 1, 6, 0, 7, 4, 1, 8, 2]",100,1024,0
107,1024,2.0,922,0.5726590000122087,"[1, 5, 1, 6, 0, 7, 4, 1, 8, 2]",100,1024,0
108,0,10.0,922,0.5863811000017449,"[7, 8, 9, 9, 2, 9, 9, 2, 8, 5]",100,1024,1
109,1,8.0,924,0.6057429000065895,"[7, 8, 4, 9, 2, 9, 9, 2, 8, 5]",100,1024,1
110,2,8.0,925,0.6279988000023877,"[7, 8, 4, 9, 2, 9, 9, 2, 8, 5]",100,1024,1
111,4,6.0,928,0.6476364000118338,"[7, 8, 4, 9, 2, 9, 9, 6, 8, 5]",100,1024,1
112,8,6.0,932,0.6686737999989418,"[7, 8, 4, 9, 2, 9, 9, 6, 8, 5]",100,1024,1
113,16,6.0,940,0.6861353999993298,"[7, 8, 4, 9, 2, 9, 9, 6, 8, 5]",100,1024,1
114,32,4.0,958,0.707735700008925,"[7, 3, 4, 9, 2, 9, 9, 6, 8, 1]",100,1024,1
115,64,2.0,992,0.7502190000086557,"[7, 3, 7, 9, 2, 0, 9, 6, 8, 1]",100,1024,1
116,128,2.0,1056,0.823655600004713,"[7, 3, 7, 9, 2, 0, 9, 6, 8, 1]",100,1024,1
117,256,2.0,1184,0.944973800011212,"[7, 3, 7, 9, 2, 0, 9, 6, 8, 1]",100,1024,1
118,512,2.0,1440,1.1949367000052007,"[7, 3, 7, 9, 2, 0, 9, 6, 8, 1]",100,1024,1
119,1024,2.0,1470,1.2319336000073235,"[7, 3, 7, 9, 2, 0, 9, 6, 8, 1]",100,1024,1
120,0,10.0,1470,1.247071700010565,"[0, 0, 8, 0, 4, 3, 3, 1, 1, 5]",100,1024,2
121,1,8.0,1472,1.2601492000103462,"[0, 0, 8, 0, 4, 8, 3, 1, 1, 5]",100,1024,2
122,2,8.0,1473,1.2729403000121238,"[0, 0, 8, 0, 4, 8, 3, 1, 1, 5]",100,1024,2
123,4,7.0,1476,1.2890759000001708,"[0, 0, 8, 0, 8, 8, 3, 1, 1, 5]",100,1024,2
124,8,5.0,1482,1.3079110000107903,"[0, 0, 8, 0, 8, 8, 7, 1, 3, 5]",100,1024,2
125,16,5.0,1490,1.3297077000024728,"[0, 0, 8, 0, 8, 8, 7, 1, 3, 5]",100,1024,2
126,32,4.0,1507,1.362277100008214,"[0, 0, 8, 0, 8, 4, 7, 1, 3, 5]",100,1024,2
127,64,2.0,1541,1.4307884000008926,"[2, 4, 8, 0, 8, 4, 7, 1, 3, 5]",100,1024,2
128,128,1.0,1606,1.5183095000102185,"[2, 6, 8, 0, 8, 4, 7, 1, 3, 5]",100,1024,2
129,256,1.0,1734,1.6730976000108058,"[2, 6, 8, 0, 8, 4, 7, 1, 3, 5]",100,1024,2
130,512,1.0,1990,1.942419200000586,"[2, 6, 8, 0, 8, 4, 7, 1, 3, 5]",100,1024,2
131,1024,1.0,2045,2.0168202000058955,"[2, 6, 8, 0, 8, 4, 7, 1, 3, 5]",100,1024,2
132,0,9.0,2045,2.035289300009026,"[3, 3, 4, 8, 9, 3, 8, 2, 2, 5]",100,1024,3
133,1,8.0,2047,2.056980300010764,"[3, 4, 4, 8, 9, 3, 8, 2, 2, 5]",100,1024,3
134,2,6.0,2049,2.0788076000026194,"[7, 4, 4, 8, 9, 3, 8, 2, 2, 5]",100,1024,3
135,4,5.0,2052,2.097792300002766,"[7, 4, 4, 8, 9, 3, 7, 2, 2, 5]",100,1024,3
136,8,4.0,2057,2.122630800004117,"[7, 1, 4, 8, 9, 3, 7, 2, 2, 5]",100,1024,3
137,16,4.0,2065,2.1513093000103254,"[7, 1, 4, 8, 9, 3, 7, 2, 2, 5]",100,1024,3
138,32,4.0,2081,2.187436300009722,"[7, 1, 4, 8, 9, 3, 7, 2, 2, 5]",100,1024,3
139,64,1.0,2116,2.238435200008098,"[7, 0, 4, 8, 1, 3, 6, 2, 2, 5]",100,1024,3
140,128,0.0,2159,2.2971079999988433,"[7, 0, 4, 8, 1, 3, 6, 2, 9, 5]",100,1024,3
141,256,0.0,2159,2.2971079999988433,"[7, 0, 4, 8, 1, 3, 6, 2, 9, 5]",100,1024,3
142,512,0.0,2159,2.2971079999988433,"[7, 0, 4, 8, 1, 3, 6, 2, 9, 5]",100,1024,3
143,1024,0.0,2159,2.2971079999988433,"[7, 0, 4, 8, 1, 3, 6, 2, 9, 5]",100,1024,3
