,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,46.0,200,0.1984843000100227,"[1, 42, 50, 49, 56, 43, 47, 43, 27, 32, 23, 36, 8, 10, 10, 12, 11, 20, 43, 47, 50, 22, 38, 55, 34, 14, 6, 42, 2, 47, 4, 30, 45, 52, 23, 52, 20, 20, 45, 59, 5, 49, 23, 36, 11, 35, 29, 39, 16, 34, 18, 15, 47, 32, 27, 20, 58, 17, 10, 46]",False,200,0.25,1024
1,1,44.0,402,2.087721900010365,"[28.0, 50.0, 32.0, 9.0, 15.0, 31.0, 56.0, 5.0, 52.0, 54.0, 37.0, 48.0, 0.0, 20.0, 24.0, 53.0, 54.0, 14.0, 38.0, 39.0, 13.0, 53.0, 51.0, 49.0, 4.0, 37.0, 28.0, 44.0, 21.0, 23.0, 12.0, 49.0, 3.0, 8.0, 16.0, 43.0, 38.0, 8.0, 44.0, 57.0, 49.0, 56.0, 27.0, 59.0, 27.0, 40.0, 15.0, 41.0, 4.0, 17.0, 25.0, 42.0, 59.0, 38.0, 44.0, 1.0, 51.0, 8.0, 19.0, 48.0]",False,200,0.25,1024
2,2,41.0,604,4.020632300002035,"[57.0, 5.0, 34.0, 17.0, 30.0, 8.0, 50.0, 5.0, 42.0, 54.0, 37.0, 35.0, 0.0, 11.0, 5.0, 53.0, 6.0, 14.0, 15.0, 39.0, 40.0, 53.0, 51.0, 4.0, 33.0, 0.0, 28.0, 57.0, 21.0, 52.0, 12.0, 13.0, 58.0, 29.0, 6.0, 43.0, 46.0, 54.0, 44.0, 57.0, 26.0, 26.0, 24.0, 59.0, 31.0, 38.0, 15.0, 41.0, 4.0, 32.0, 25.0, 59.0, 19.0, 38.0, 42.0, 1.0, 51.0, 5.0, 19.0, 48.0]",False,200,0.25,1024
3,4,38.0,1007,7.871667900006287,"[57.0, 50.0, 34.0, 17.0, 15.0, 8.0, 50.0, 5.0, 42.0, 54.0, 37.0, 35.0, 12.0, 20.0, 5.0, 53.0, 6.0, 14.0, 15.0, 39.0, 40.0, 43.0, 51.0, 4.0, 4.0, 0.0, 28.0, 44.0, 21.0, 52.0, 12.0, 27.0, 58.0, 29.0, 6.0, 43.0, 46.0, 54.0, 39.0, 57.0, 26.0, 56.0, 24.0, 59.0, 31.0, 40.0, 15.0, 41.0, 4.0, 32.0, 25.0, 59.0, 40.0, 38.0, 44.0, 1.0, 51.0, 5.0, 19.0, 48.0]",False,200,0.25,1024
4,8,37.0,1812,15.442169900008594,"[57.0, 50.0, 34.0, 17.0, 39.0, 8.0, 50.0, 5.0, 42.0, 54.0, 37.0, 35.0, 12.0, 20.0, 5.0, 53.0, 6.0, 14.0, 15.0, 39.0, 40.0, 43.0, 51.0, 49.0, 4.0, 0.0, 28.0, 44.0, 21.0, 52.0, 12.0, 27.0, 58.0, 18.0, 6.0, 43.0, 46.0, 54.0, 44.0, 57.0, 26.0, 56.0, 24.0, 59.0, 31.0, 40.0, 15.0, 41.0, 4.0, 32.0, 25.0, 59.0, 40.0, 38.0, 44.0, 1.0, 51.0, 5.0, 19.0, 48.0]",False,200,0.25,1024
5,16,37.0,3420,30.35605420000502,"[57.0, 50.0, 34.0, 17.0, 39.0, 8.0, 50.0, 5.0, 42.0, 54.0, 37.0, 35.0, 12.0, 20.0, 5.0, 53.0, 6.0, 14.0, 15.0, 39.0, 40.0, 43.0, 51.0, 49.0, 4.0, 0.0, 28.0, 44.0, 21.0, 52.0, 12.0, 27.0, 58.0, 18.0, 6.0, 43.0, 46.0, 54.0, 44.0, 57.0, 26.0, 56.0, 24.0, 59.0, 31.0, 40.0, 15.0, 41.0, 4.0, 32.0, 25.0, 59.0, 40.0, 38.0, 44.0, 1.0, 51.0, 5.0, 19.0, 48.0]",False,200,0.25,1024
6,32,37.0,6636,81.03831280001032,"[57.0, 50.0, 34.0, 17.0, 39.0, 8.0, 50.0, 5.0, 42.0, 54.0, 37.0, 35.0, 12.0, 20.0, 5.0, 53.0, 6.0, 14.0, 15.0, 39.0, 40.0, 43.0, 51.0, 49.0, 4.0, 0.0, 28.0, 44.0, 21.0, 52.0, 12.0, 27.0, 58.0, 18.0, 6.0, 43.0, 46.0, 54.0, 44.0, 57.0, 26.0, 56.0, 24.0, 59.0, 31.0, 40.0, 15.0, 41.0, 4.0, 32.0, 25.0, 59.0, 40.0, 38.0, 44.0, 1.0, 51.0, 5.0, 19.0, 48.0]",False,200,0.25,1024
7,64,37.0,13068,192.9273921999993,"[57.0, 50.0, 34.0, 17.0, 39.0, 8.0, 50.0, 5.0, 42.0, 54.0, 37.0, 35.0, 12.0, 20.0, 5.0, 53.0, 6.0, 14.0, 15.0, 39.0, 40.0, 43.0, 51.0, 49.0, 4.0, 0.0, 28.0, 44.0, 21.0, 52.0, 12.0, 27.0, 58.0, 18.0, 6.0, 43.0, 46.0, 54.0, 44.0, 57.0, 26.0, 56.0, 24.0, 59.0, 31.0, 40.0, 15.0, 41.0, 4.0, 32.0, 25.0, 59.0, 40.0, 38.0, 44.0, 1.0, 51.0, 5.0, 19.0, 48.0]",False,200,0.25,1024
8,128,37.0,25932,410.38822269999946,"[57.0, 50.0, 34.0, 17.0, 39.0, 8.0, 50.0, 5.0, 42.0, 54.0, 37.0, 35.0, 12.0, 20.0, 5.0, 53.0, 6.0, 14.0, 15.0, 39.0, 40.0, 43.0, 51.0, 49.0, 4.0, 0.0, 28.0, 44.0, 21.0, 52.0, 12.0, 27.0, 58.0, 18.0, 6.0, 43.0, 46.0, 54.0, 44.0, 57.0, 26.0, 56.0, 24.0, 59.0, 31.0, 40.0, 15.0, 41.0, 4.0, 32.0, 25.0, 59.0, 40.0, 38.0, 44.0, 1.0, 51.0, 5.0, 19.0, 48.0]",False,200,0.25,1024
9,256,37.0,51660,823.5910892000102,"[57.0, 50.0, 34.0, 17.0, 39.0, 8.0, 50.0, 5.0, 42.0, 54.0, 37.0, 35.0, 12.0, 20.0, 5.0, 53.0, 6.0, 14.0, 15.0, 39.0, 40.0, 43.0, 51.0, 49.0, 4.0, 0.0, 28.0, 44.0, 21.0, 52.0, 12.0, 27.0, 58.0, 18.0, 6.0, 43.0, 46.0, 54.0, 44.0, 57.0, 26.0, 56.0, 24.0, 59.0, 31.0, 40.0, 15.0, 41.0, 4.0, 32.0, 25.0, 59.0, 40.0, 38.0, 44.0, 1.0, 51.0, 5.0, 19.0, 48.0]",False,200,0.25,1024
