,num_clusters,mean_fit_time,std_fit_time,mean_s_score,std_s_score,mean_v_score,std_v_score,mean_ch_score,std_ch_score,mean_ar_score,std_ar_score
0,2,0.07817729995585979,0.016572438722479835,0.05166276158993203,0.026031892106084118,0.00817881877828725,0.00822449723546128,90.86325915571783,4.06962789578273,0.0008790084800762203,0.009435690342468647
1,3,0.11084911995567381,0.015901325948785093,0.03238708739845343,0.011278827914658358,0.013249478713384505,0.015418718005302139,88.91837402228172,3.5066835631823783,0.011262913647483669,0.026106934988467178
2,4,0.11288457992486656,0.017569997771529455,0.03319255551925954,0.010380267022723478,0.011058413709530975,0.007859035496662614,89.52775168181489,2.6454908113676576,0.002407698701050212,0.0031712288153841464
3,5,0.12028033998794854,0.007577318703451296,0.0303408222945656,0.005224246314147186,0.01174910195326953,0.005305248853389069,89.25608749131663,2.7546275055580756,0.0033789069732492703,0.008818058542677653
4,6,0.15089424001052976,0.017081312823564582,0.03608532733572285,0.0020895457863048302,0.014165342540872847,0.008403322054792217,88.02396386645216,2.4422056169068926,0.006368944738326904,0.009562470947691004
5,7,0.1406179799232632,0.009902105864552231,0.041908267658741206,0.003419031247831972,0.013476779502851111,0.004094626081210289,86.67202999923724,1.5754685358548979,0.0033886318432866346,0.005185562954073944
6,8,0.14969113999977707,0.00972205566348269,0.0405998622257122,0.010595257224764955,0.01760707604413661,0.008397834488047366,87.93902916678027,2.799189104464209,0.0056418152714276335,0.00567681912633832
7,9,0.19098823997192085,0.027746469528682826,0.049326014337155125,0.005003389917339583,0.025192334137408613,0.013239893742746204,88.93467490602407,3.4870366802813173,0.008362260923506643,0.014631163112058919
8,10,0.17804767992347478,0.01181014110435139,0.053192053522298034,0.008922069454852084,0.02003019536883203,0.004724052263393749,90.5920579365492,3.8229001864605783,0.005980696341718117,0.0067879564742001665
9,11,0.18522426001727582,0.005272721923575513,0.05952760088346374,0.005787796903911655,0.029085092657417787,0.007713811027514059,90.96044405866571,2.395594888481011,0.004673128287507358,0.0025401096959810888
10,12,0.18780683996155859,0.009721646004300585,0.06047824316349961,0.0026536567830125206,0.01881060202970944,0.0031013175066068226,88.25723430066105,1.8794929601981036,0.0034766082790603043,0.0033435904845460227
11,13,0.23487610006704926,0.012573829813477438,0.06429312724886291,0.012407890690909222,0.0349237074751941,0.011091437290584198,88.37691292201887,4.259736932569444,0.00756047981751021,0.0014712345005900818
12,14,0.21864496008493006,0.00869192992223602,0.06820801025588734,0.005334772028639507,0.028221328531407124,0.011812860465410803,88.54799396616481,2.300160411609966,0.006183340495412388,0.0034823633340598705
13,15,0.22429434000514448,0.017977948050850186,0.06972578621954141,0.00221775735871523,0.038108642700483523,0.010183717729987593,85.67264307768245,2.284762829402032,0.008361971187301014,0.0030603819908602862
14,16,0.23013169998303057,0.010078725412807398,0.06581342730516077,0.0074880053109847,0.02982407220475708,0.016519108806247546,85.72861407311277,2.0022891938856477,0.00659161242357296,0.0034985645847255536
15,17,0.2621916400268674,0.014180397311118673,0.0751697416739198,0.0036387290236344137,0.036715855967346125,0.012285078027563272,85.07762927041611,1.7909653734569124,0.006297051782260669,0.003075634882598049
16,18,0.24900425989180802,0.018292522498278677,0.07815507978690729,0.006170355721612233,0.03920500230911857,0.00980861048155922,86.623883028702,1.5220515574488966,0.010690780787860737,0.0028156435400814427
17,19,0.2677814199589193,0.026668618543488905,0.07907176125412534,0.00431469915696349,0.034227153473397075,0.013642986438909483,84.00757786200096,3.0594483578138694,0.006855359273754977,0.0037215210357193188
18,20,0.25846561999060214,0.02276039940563952,0.07916120203078778,0.006578488575885108,0.05076151505123987,0.011850186516162804,84.60650545024535,1.7254547891787773,0.00971264900721467,0.0031763139793888296
19,21,0.33492504004389045,0.03162081475538525,0.08635249664099534,0.0036531427465820473,0.04707848220512874,0.0043780646275037305,83.64883512001474,1.2387217862757218,0.00989880508409256,0.0030039689989763093
20,22,0.32851725998334586,0.014778057428123414,0.0897459908366765,0.006842514507511739,0.04486921140706654,0.008871939773946111,83.43958829761024,0.714943504482446,0.00803554559194091,0.003436266008556621
21,23,0.3252379599492997,0.014667243432560578,0.08938119032263549,0.0065162289827518215,0.05021338541227851,0.014127132540428203,82.37495340509544,1.161630830412039,0.009096730946357521,0.0034815475174765137
22,24,0.33111290000379084,0.032361350241794214,0.08923626249885977,0.0037732648620139235,0.0453488539116041,0.007943414019136338,81.01523266968009,1.5376633460156393,0.008827952830096884,0.001115499952031881
23,25,0.3458493601065129,0.03354693814557468,0.09353407868959043,0.005602331561436804,0.047637112395653866,0.003376988233924577,80.35186823112632,0.9837368102026101,0.009504433987515272,0.0010353318755196715
24,26,0.36290295999497174,0.03858376899426607,0.09932563943506484,0.007363591081287356,0.05304013669201444,0.008229056015064684,81.46800606589957,1.6579040345521066,0.01096831020317412,0.0014797044352765642
25,27,0.3849089799914509,0.04492488727203414,0.09770511725597689,0.01048790726822406,0.0563145340776416,0.009807162466193146,81.43459238089133,1.513047177488591,0.01059305871216559,0.0029398183466421176
26,28,0.4073784600012004,0.046282101845155035,0.10168253639602809,0.006305741742954323,0.051059985448951815,0.005826218895475137,81.46237407708762,1.4560351717360593,0.008622055001617494,0.0026530306820267903
27,29,0.39820817997679114,0.04152794000912578,0.10195067619441031,0.00791402788880169,0.05677479475670931,0.00818764179846619,80.83422484969086,1.306526829370375,0.008550330751020043,0.0015548846853367148
28,30,0.4087100999895483,0.04197788294010359,0.11022861154964662,0.0026225894229252793,0.056440267330550006,0.004523645793549053,80.80543323352447,0.5857174315878594,0.008149664903552723,0.0012508774588079609
29,31,0.4168869000393897,0.05209267637948701,0.1106974386552918,0.00498504437751029,0.05625337307367675,0.009489508893602706,80.26254269217205,1.8357444027279592,0.00781713152807127,0.002699237241255705
30,32,0.4132625000085682,0.05572630793197154,0.10856847004951371,0.008573447838058053,0.06302885956585477,0.009396055034120242,79.17931122367152,0.7654825733343186,0.010803604190160094,0.002305524931760482
31,33,0.43211061996407807,0.0649795303693504,0.11448882926475239,0.004432213315801912,0.0620061622051194,0.010381499072332538,80.38030236024272,0.7330601509554577,0.008984377467567747,0.0037635065114694864
32,34,0.40904922005720434,0.018023623097918873,0.1145456930071116,0.007761415621425735,0.06927745444411948,0.010838215093102926,78.57158530138273,1.3131672133250185,0.01125243381196911,0.0024796866436101158
33,35,0.42930742003954947,0.013753830517369895,0.12449692941114816,0.004637220390550969,0.07402849747524082,0.015574143439677054,78.86920664817848,1.6124275621216793,0.012035872192667527,0.0025797964049743285
34,36,0.4265897799748927,0.007104029326878029,0.12158025897996236,0.006692644863124475,0.06580417731818376,0.007326503212699514,77.34582964862099,0.935661515397339,0.00964031293339312,0.0019032145505601993
35,37,0.45096676000393926,0.02440615115895451,0.12597015762251793,0.005565702759283461,0.07080729943913251,0.0058703136304935274,77.93243112068318,0.9404326637293285,0.010486503125335698,0.0017976695521609686
36,38,0.44537780005484817,0.01520065394877584,0.13197157312092328,0.003653255855183492,0.07423699465350696,0.006393186397299906,78.06377658813072,0.7864366211545872,0.009246090694394905,0.0014973311331029243
37,39,0.46125532002188263,0.012269449097736496,0.13038493599159892,0.0015351186770562243,0.0743914587569719,0.010741040405170401,77.26773463787882,0.6733895745418773,0.009926693451730514,0.0030987100862494266
38,40,0.45683699999935923,0.02039958952835096,0.13168485751064057,0.002230163146076015,0.07813002021367389,0.004806492731316376,77.05219717612624,0.9013881728963732,0.0114264138127248,0.002289516223412343
39,41,0.4763683400116861,0.015204573031919758,0.1310718015222075,0.0051735924756911985,0.08471787881680186,0.006643567448750032,77.05324289111242,1.439753746136932,0.011695738984018416,0.0027719137740153657
40,42,0.4931341199669987,0.037372752456179555,0.13916840886407522,0.004832778290127445,0.0734978646289998,0.009212988616020516,76.94685660621171,0.8876487783444601,0.009171507001180879,0.0018222087085791516
41,43,0.5030043199658394,0.04658884902341217,0.13960948918937244,0.005836969770853436,0.08491925611229297,0.01237860190756451,76.53039254985997,1.0091588791103663,0.010409885154761555,0.001740336360506761
42,44,0.48943618000485,0.007522141879476973,0.1427620984226749,0.002887743497430863,0.07764370915451191,0.00731317610994167,77.15274802753757,0.815579775207915,0.009247608760597565,0.001305643399552978
43,45,0.5150806799530983,0.01276314260664162,0.1402054055924779,0.006150340767729611,0.07876385290644466,0.014230261723012411,76.18768367446128,0.1318960304398971,0.009952566703480544,0.00298866373044242
44,46,0.5207084600348025,0.01069046950222865,0.147702612206913,0.003975263814261476,0.08832287399978234,0.008955386610439882,76.42913488945523,0.6706371843661125,0.01024250635646715,0.001961613134043463
45,47,0.5235930600669235,0.0229432966205727,0.14674880434494622,0.004344995665097174,0.08751243563488294,0.012174722675965463,76.52706029175769,0.717451596084926,0.01028906422755436,0.0021672073310722677
46,48,0.5333346399944275,0.004056783224962411,0.1513929105614874,0.004174769610224491,0.08290566933772717,0.009329008690133932,75.63082718591423,1.1609050174408135,0.009716575428189645,0.001975184450611184
47,49,0.5599543599877507,0.034596688958137084,0.15446383229418775,0.005159478053030291,0.08889819317309536,0.006210424399514857,76.34868031328068,0.800302543972549,0.010323439119143471,0.0015023381093451527
